run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,circuit_type,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
245cf217,10,13,0,0.0,False,False,None,8.251556391614692,,,,,,,,,,,8.251556391614733,,1.0000000000000049,,,,0.16355204582214355,0.16355204582214355,False,,0.0,0.0,,,0.25227904319763184,2026-06-17 19:06:44,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,456,"[(8, 9), (3, 9), (2, 6), (5, 7), (7, 9), (2, 9), (6, 8), (3, 4), (0, 9), (4, 8), (5, 8), (6, 7), (1, 7)]",
704c6f18,10,15,0,0.0,False,False,None,9.516002413855938,,,,,,,,,,,9.516002413855912,,0.9999999999999972,,,,0.2857491970062256,0.2857491970062256,False,,0.0,0.0,,,0.34080052375793457,2026-06-17 19:06:45,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,459,"[(2, 7), (1, 6), (2, 6), (6, 9), (7, 9), (3, 4), (4, 9), (1, 5), (5, 9), (0, 9), (3, 7), (7, 8), (4, 8), (5, 8), (0, 8)]",
85a202f5,10,12,0,0.0,False,False,None,7.600713370478045,,,,,,,,,,,7.60071337047804,,0.9999999999999993,,,,0.17221832275390625,0.17221832275390625,False,,0.0,0.0,,,0.22195672988891602,2026-06-17 19:06:45,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,457,"[(4, 7), (3, 8), (6, 9), (1, 9), (2, 9), (1, 8), (3, 4), (5, 6), (7, 8), (0, 9), (2, 5), (6, 7)]",
626dc195,10,15,0,0.0,False,False,None,9.441080591218698,,,,,,,,,,,9.441080591218691,,0.9999999999999992,,,,0.2828500270843506,0.2828500270843506,False,,0.0,0.0,,,0.3372318744659424,2026-06-17 19:06:46,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,458,"[(6, 9), (1, 9), (0, 7), (5, 7), (2, 9), (7, 9), (6, 8), (1, 8), (3, 4), (4, 9), (5, 6), (7, 8), (2, 5), (4, 8), (3, 6)]",
4607c767,10,13,0,0.0,False,False,None,8.417851341155563,,,,,,,,,,,8.417851341155531,,0.9999999999999962,,,,0.5459582805633545,0.5459582805633545,False,,0.0,0.0,,,0.5990159511566162,2026-06-17 19:06:46,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,460,"[(8, 9), (3, 5), (7, 9), (6, 8), (4, 9), (2, 8), (4, 5), (0, 9), (6, 7), (5, 8), (3, 6), (2, 4), (1, 7)]",
cc53edd0,10,13,0,0.0,False,False,None,8.44895273873679,,,,,,,,,,,8.448952738736775,,0.9999999999999983,,,,0.42822885513305664,0.42822885513305664,False,,0.0,0.0,,,0.4895193576812744,2026-06-17 19:06:46,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,464,"[(8, 9), (3, 9), (0, 4), (2, 6), (5, 7), (2, 9), (6, 8), (1, 8), (4, 9), (5, 6), (7, 8), (5, 9), (3, 7)]",
3f757cb0,10,15,0,0.0,False,False,None,9.458555963704802,,,,,,,,,,,9.458555963704804,,1.0000000000000002,,,,0.47499704360961914,0.47499704360961914,False,,0.0,0.0,,,0.5284504890441895,2026-06-17 19:06:47,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,461,"[(8, 9), (3, 9), (1, 6), (1, 9), (0, 7), (3, 5), (2, 9), (5, 7), (7, 9), (6, 8), (3, 4), (6, 7), (4, 8), (5, 8), (2, 4)]",
c7c7c928,10,11,0,0.0,False,False,None,7.322455186395657,,,,,,,,,,,7.322455186395672,,1.000000000000002,,,,0.31521058082580566,0.31521058082580566,False,,0.0,0.0,,,0.35736799240112305,2026-06-17 19:06:47,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,462,"[(2, 6), (6, 9), (7, 9), (6, 8), (7, 8), (4, 5), (3, 7), (0, 9), (5, 9), (1, 4), (5, 8)]",
e298702e,10,17,0,0.0,False,False,None,10.501714115392538,,,,,,,,,,,10.501714115392565,,1.0000000000000024,,,,0.34382176399230957,0.34382176399230957,False,,0.0,0.0,,,0.39821553230285645,2026-06-17 19:06:48,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,465,"[(8, 9), (2, 7), (1, 6), (0, 4), (3, 8), (4, 7), (1, 9), (3, 5), (5, 7), (2, 9), (4, 6), (6, 8), (5, 6), (4, 9), (7, 8), (5, 9), (0, 8)]",
47216178,10,12,0,0.0,False,False,None,8.01300552796699,,,,,,,,,,,8.013005527966985,,0.9999999999999993,,,,0.8400940895080566,0.8400940895080566,False,,0.0,0.0,,,0.8940737247467041,2026-06-17 19:06:48,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,463,"[(4, 7), (6, 9), (3, 5), (7, 9), (2, 9), (6, 8), (0, 6), (2, 8), (5, 9), (3, 7), (1, 4), (5, 8)]",
8e770650,10,14,0,0.0,False,False,None,9.077377288070634,,,,,,,,,,,9.077377288070648,,1.0000000000000016,,,,0.10678958892822266,0.10678958892822266,False,,0.0,0.0,,,0.15750384330749512,2026-06-17 19:06:48,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,467,"[(8, 9), (4, 7), (6, 9), (1, 9), (3, 5), (0, 3), (5, 6), (4, 9), (2, 8), (6, 7), (5, 8), (0, 8), (2, 4), (1, 7)]",
b1790115,10,13,0,0.0,False,False,None,8.05942791436563,,,,,,,,,,,8.059427914365665,,1.0000000000000044,,,,0.28275275230407715,0.28275275230407715,False,,0.0,0.0,,,0.33977580070495605,2026-06-17 19:06:48,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,466,"[(8, 9), (2, 3), (6, 9), (1, 9), (2, 9), (5, 6), (3, 4), (7, 8), (0, 9), (4, 8), (5, 8), (6, 7), (1, 7)]",
a6433e76,10,14,0,0.0,False,False,None,9.007881164244914,,,,,,,,,,,9.007881164244921,,1.0000000000000009,,,,0.2742807865142822,0.2742807865142822,False,,0.0,0.0,,,0.32650113105773926,2026-06-17 19:06:49,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,468,"[(8, 9), (0, 4), (3, 8), (4, 7), (1, 9), (7, 9), (1, 2), (5, 6), (6, 8), (2, 8), (4, 5), (3, 7), (5, 9), (6, 7)]",
f5efb482,10,15,0,0.0,False,False,None,9.588176651124446,,,,,,,,,,,9.58817665112445,,1.0000000000000004,,,,0.40839433670043945,0.40839433670043945,False,,0.0,0.0,,,0.46755003929138184,2026-06-17 19:06:49,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,470,"[(2, 7), (0, 1), (6, 9), (7, 9), (6, 8), (4, 9), (7, 8), (5, 9), (0, 9), (2, 5), (3, 7), (4, 8), (1, 4), (5, 8), (3, 6)]",
1b3a86dc,10,14,0,0.0,False,False,None,9.153029212715996,,,,,,,,,,,9.153029212716074,,1.0000000000000084,,,,0.7292447090148926,0.7292447090148926,False,,0.0,0.0,,,0.7922794818878174,2026-06-17 19:06:49,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,469,"[(8, 9), (6, 9), (5, 7), (3, 5), (0, 3), (4, 6), (1, 2), (1, 8), (7, 8), (5, 9), (0, 9), (6, 7), (4, 8), (2, 4)]",
faa63c61,12,12,0,0.0,False,False,None,8.162555407937228,,,,,,,,,,,8.162555407937218,,0.9999999999999987,,,,0.4520742893218994,0.4520742893218994,False,,0.0,0.0,,,0.518256664276123,2026-06-17 19:06:50,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,471,"[(9, 10), (4, 7), (1, 9), (8, 11), (6, 8), (0, 6), (7, 10), (9, 11), (2, 11), (3, 10), (5, 8), (6, 7)]",
07fe01f0,12,13,0,0.0,False,False,None,8.82226607859874,,,,,,,,,,,8.822266078598766,,1.0000000000000029,,,,0.718909502029419,0.718909502029419,False,,0.0,0.0,,,0.7863318920135498,2026-06-17 19:06:50,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,472,"[(0, 11), (9, 10), (2, 3), (4, 7), (3, 8), (5, 10), (6, 9), (8, 11), (5, 6), (4, 9), (2, 11), (8, 10), (1, 7)]",
6823d31c,12,15,0,0.0,False,False,None,10.06331498731748,,,,,,,,,,,10.063314987317451,,0.9999999999999972,,,,0.5363969802856445,0.5363969802856445,False,,0.0,0.0,,,0.5960443019866943,2026-06-17 19:06:51,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,473,"[(3, 9), (0, 1), (4, 10), (9, 10), (5, 7), (6, 8), (1, 8), (0, 6), (3, 4), (7, 11), (2, 5), (2, 11), (8, 10), (9, 11), (6, 7)]",
9103e33a,14,28,0,0.0,False,False,None,16.572198346028784,,,,,,,,,,,16.572198346028838,,1.000000000000003,,,,0.4673635959625244,0.4673635959625244,False,,0.0,0.0,,,0.528017520904541,2026-06-17 19:06:51,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,475,"[(3, 11), (2, 9), (4, 12), (7, 11), (0, 2), (1, 10), (1, 13), (5, 10), (6, 9), (5, 7), (3, 13), (4, 11), (0, 1), (8, 12), (0, 4), (1, 9), (6, 8), (5, 9), (2, 10), (2, 13), (3, 12), (4, 13), (8, 11), (0, 3), (7, 12), (6, 10), (5, 8), (6, 7)]",
57935792,9,11,0,0.0,False,False,None,7.2251469050599955,,,,,,,,,,,7.225146905059999,,1.0000000000000004,,,,0.17702245712280273,0.17702245712280273,False,,0.0,0.0,,,0.24167823791503906,2026-06-17 19:06:51,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,479,"[(1, 3), (5, 7), (0, 7), (3, 5), (4, 6), (6, 8), (1, 8), (2, 8), (6, 7), (5, 8), (2, 4)]",
9c63100a,10,12,0,0.0,False,False,None,7.37637566525757,,,,,,,,,,,7.3763756652575845,,1.000000000000002,,,,0.26894521713256836,0.26894521713256836,False,,0.0,0.0,,,0.31569814682006836,2026-06-17 19:06:51,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,477,"[(4, 7), (3, 8), (6, 9), (0, 7), (2, 9), (6, 8), (1, 8), (4, 9), (5, 9), (3, 7), (5, 8), (6, 7)]",
c92cdbc3,14,14,0,0.0,False,False,None,9.513542407515954,,,,,,,,,,,9.513542407515892,,0.9999999999999934,,,,0.7014837265014648,0.7014837265014648,False,,0.0,0.0,,,0.7557637691497803,2026-06-17 19:06:51,x86_64,dacsgpu0001,,64,64,3.11.15,0.23,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,474,"[(8, 12), (3, 12), (9, 13), (4, 13), (10, 12), (0, 7), (7, 9), (6, 8), (10, 11), (7, 8), (1, 11), (5, 9), (11, 13), (2, 10)]",
2dfa0d3c,9,12,0,0.0,False,False,None,7.749327258552872,,,,,,,,,,,7.749327258552897,,1.0000000000000033,,,,0.29606008529663086,0.29606008529663086,False,,0.0,0.0,,,0.3774299621582031,2026-06-17 19:06:52,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,478,"[(2, 7), (1, 6), (0, 4), (6, 8), (4, 8), (7, 8), (3, 7), (2, 5), (0, 5), (1, 4), (5, 8), (3, 6)]",
86cf452d,15,30,0,0.0,False,False,None,16.517796822055733,,,,,,,,,,,16.517796822055743,,1.0000000000000007,,,,0.9017417430877686,0.9017417430877686,False,,0.0,0.0,,,0.9593815803527832,2026-06-17 19:06:52,x86_64,dacsgpu0001,,64,64,3.11.15,0.25,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,476,"[(5, 14), (3, 11), (4, 12), (3, 14), (2, 12), (0, 2), (1, 7), (1, 13), (5, 10), (6, 9), (5, 13), (4, 8), (2, 14), (7, 10), (8, 9), (0, 1), (0, 4), (6, 14), (2, 10), (3, 9), (4, 13), (8, 11), (0, 3), (9, 12), (7, 12), (10, 11), (1, 11), (5, 8), (6, 7), (6, 13)]",
773c9f6a,12,12,0,0.0,False,False,None,8.16685129721039,,,,,,,,,,,8.166851297210371,,0.9999999999999976,,,,0.14752435684204102,0.14752435684204102,False,,0.0,0.0,,,0.1933150291442871,2026-06-17 19:06:53,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,484,"[(0, 11), (4, 10), (4, 7), (5, 10), (1, 9), (3, 11), (2, 9), (6, 8), (2, 11), (3, 10), (5, 8), (6, 7)]",
21baf799,9,8,0,0.0,False,False,None,5.613401814032846,,,,,,,,,,,5.613401814032816,,0.9999999999999947,,,,0.19531536102294922,0.19531536102294922,False,,0.0,0.0,,,0.23949146270751953,2026-06-17 19:06:53,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,483,"[(2, 7), (3, 8), (1, 8), (3, 4), (5, 6), (4, 5), (0, 8), (6, 7)]",
d738bc5d,9,10,0,0.0,False,False,None,6.569911341950497,,,,,,,,,,,6.569911341950521,,1.0000000000000036,,,,0.9634270668029785,0.9634270668029785,False,,0.0,0.0,,,1.0247955322265625,2026-06-17 19:06:53,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,480,"[(2, 7), (5, 7), (3, 5), (4, 6), (6, 8), (5, 6), (3, 4), (2, 8), (0, 8), (1, 7)]",
98855c4c,12,18,0,0.0,False,False,None,11.031267404794798,,,,,,,,,,,11.03126740479477,,0.9999999999999974,,,,1.1749494075775146,1.1749494075775146,False,,0.0,0.0,,,1.2273893356323242,2026-06-17 19:06:53,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,True,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,481,"[(0, 1), (4, 7), (3, 8), (5, 8), (1, 9), (5, 10), (6, 9), (0, 3), (4, 6), (7, 11), (1, 11), (3, 7), (5, 9), (2, 11), (4, 8), (6, 10), (0, 2), (2, 10)]",
585c7414,12,24,0,0.0,False,False,None,14.60570985024475,,,,,,,,,,,14.605709850244702,,0.9999999999999967,,,,0.6894528865814209,0.6894528865814209,False,,0.0,0.0,,,0.7301714420318604,2026-06-17 19:06:54,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,482,"[(5, 11), (3, 11), (2, 9), (0, 2), (1, 10), (1, 7), (6, 9), (5, 7), (2, 11), (4, 8), (3, 10), (4, 11), (0, 1), (0, 4), (6, 8), (5, 9), (3, 9), (2, 7), (4, 10), (0, 3), (1, 8), (6, 10), (5, 8), (6, 7)]",
16abbd94,12,11,0,0.0,False,False,None,7.859597783092599,,,,,,,,,,,7.859597783092606,,1.0000000000000009,,,,0.4816703796386719,0.4816703796386719,False,,0.0,0.0,,,0.5498011112213135,2026-06-17 19:06:54,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,485,"[(0, 11), (4, 7), (3, 8), (3, 11), (2, 9), (6, 8), (5, 6), (5, 9), (1, 10), (4, 11), (7, 10)]",
59c5e4ea,13,12,0,0.0,False,False,None,8.064677356119027,,,,,,,,,,,8.064677356119025,,0.9999999999999998,,,,1.1024303436279297,1.1024303436279297,False,,0.0,0.0,,,1.1362075805664062,2026-06-17 19:06:54,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,486,"[(9, 10), (4, 10), (6, 12), (9, 12), (6, 8), (0, 12), (7, 8), (1, 11), (5, 9), (7, 11), (2, 11), (3, 10)]",
7b3a330c,15,16,0,0.0,False,False,None,10.10995072777757,,,,,,,,,,,10.109950727777576,,1.0000000000000007,,,,1.0778083801269531,1.0778083801269531,False,,0.0,0.0,,,1.1328978538513184,2026-06-17 19:06:55,x86_64,dacsgpu0001,,64,64,3.11.15,0.24,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,487,"[(8, 9), (12, 13), (3, 12), (0, 14), (9, 13), (5, 13), (4, 12), (8, 14), (11, 13), (6, 11), (7, 11), (6, 14), (12, 14), (1, 10), (7, 10), (2, 10)]",
10d566b8,10,11,0,0.0,False,False,None,7.130112794855889,,,,,,,,,,,7.1301127948558705,,0.9999999999999973,,,,0.16492342948913574,0.16492342948913574,False,,0.0,0.0,,,0.23333239555358887,2026-06-17 19:06:58,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,488,"[(4, 7), (3, 8), (6, 9), (1, 9), (5, 7), (7, 9), (6, 8), (5, 6), (3, 4), (2, 8), (0, 9)]",
00f9ccd0,11,11,0,0.0,False,False,None,7.378022711885671,,,,,,,,,,,7.378022711885647,,0.9999999999999968,,,,0.2614467144012451,0.2614467144012451,False,,0.0,0.0,,,0.31877732276916504,2026-06-17 19:07:00,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,491,"[(3, 9), (2, 7), (0, 10), (6, 9), (7, 9), (1, 8), (5, 6), (4, 5), (4, 8), (3, 10), (2, 10)]",
f06c59a1,11,11,0,0.0,False,False,None,7.183702599229312,,,,,,,,,,,7.183702599229333,,1.0000000000000029,,,,0.4496309757232666,0.4496309757232666,False,,0.0,0.0,,,0.5010838508605957,2026-06-17 19:07:00,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,489,"[(3, 9), (0, 10), (5, 7), (4, 6), (6, 8), (4, 9), (7, 8), (5, 9), (8, 10), (1, 10), (2, 10)]",
8a7d57eb,11,12,0,0.0,False,False,None,7.936023513066241,,,,,,,,,,,7.936023513066223,,0.9999999999999978,,,,0.7232515811920166,0.7232515811920166,False,,0.0,0.0,,,0.7828302383422852,2026-06-17 19:07:00,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,490,"[(3, 9), (2, 3), (5, 8), (0, 10), (7, 9), (6, 8), (4, 9), (4, 5), (7, 10), (8, 10), (1, 10), (6, 7)]",
447bae7f,10,10,0,0.0,False,False,None,6.733522377743978,,,,,,,,,,,6.7335223777439746,,0.9999999999999994,,,,0.21147704124450684,0.21147704124450684,False,,0.0,0.0,,,0.26346826553344727,2026-06-17 19:07:00,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,493,"[(4, 7), (3, 8), (1, 9), (5, 7), (2, 9), (5, 6), (2, 8), (0, 9), (4, 8), (3, 6)]",
f919b6e5,12,11,0,0.0,False,False,None,7.8658563844231875,,,,,,,,,,,7.865856384423175,,0.9999999999999984,,,,0.4872720241546631,0.4872720241546631,False,,0.0,0.0,,,0.5289664268493652,2026-06-17 19:07:00,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,exact,HOG,10800,10,hog,False,True,90,False,False,False,1,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,16,1,4,0,0,5,0,5,1,,492,"[(8, 9), (0, 11), (3, 9), (5, 10), (3, 11), (5, 6), (7, 8), (6, 7), (1, 10), (4, 11), (2, 4)]",
