run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,circuit_type,n_start,n_end,graph_generation_type,time_limit,failed_instance_termination_thrsh,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
f695962d,13,43,0,0.0,False,False,None,18.96307151431335,,,,,,,,,,,18.96307151431335,,1.0,,,,0.08058953285217285,0.08058953285217285,False,,0.0,0.0,,,0.09552502632141113,2026-06-26 13:56:34,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,58,"[(2, 3), (3, 8), (3, 5), (2, 9), (4, 6), (4, 12), (4, 9), (8, 10), (1, 4), (0, 2), (1, 10), (3, 4), (2, 8), (3, 7), (2, 5), (4, 8), (3, 10), (4, 11), (0, 1), (9, 10), (1, 6), (0, 4), (0, 10), (10, 12), (1, 9), (0, 7), (5, 12), (5, 9), (3, 6), (2, 4), (2, 10), (3, 9), (2, 7), (3, 12), (4, 7), (7, 9), (0, 3), (7, 12), (1, 8), (10, 11), (0, 9), (6, 10), (6, 7)]",
739812d3,13,26,0,0.0,False,False,None,13.140069496756482,,,,,,,,,,,13.140069496756482,,1.0,,,,0.06963801383972168,0.06963801383972168,False,,0.0,0.0,,,0.08410286903381348,2026-06-26 13:56:34,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,62,"[(2, 3), (11, 12), (4, 12), (7, 8), (0, 2), (9, 11), (0, 11), (6, 9), (5, 7), (4, 5), (3, 7), (4, 8), (8, 9), (0, 1), (10, 12), (1, 12), (5, 6), (3, 6), (2, 4), (3, 9), (7, 9), (1, 2), (1, 8), (10, 11), (0, 12), (6, 7)]",
642b407e,14,20,0,0.0,False,False,None,10.928698928952658,,,,,,,,,,,10.928698928952658,,1.0,,,,0.14278817176818848,0.14278817176818848,False,,0.0,0.0,,,0.1557929515838623,2026-06-26 13:56:34,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,66,"[(2, 6), (4, 6), (2, 12), (8, 10), (0, 8), (1, 13), (12, 13), (5, 10), (6, 9), (4, 8), (3, 10), (7, 10), (0, 1), (9, 10), (0, 10), (0, 13), (6, 11), (2, 13), (3, 12), (1, 8)]",
d30978ae,14,21,0,0.0,False,False,None,12.10754300664931,,,,,,,,,,,12.10754300664931,,1.0,,,,0.13328242301940918,0.13328242301940918,False,,0.0,0.0,,,0.15345382690429688,2026-06-26 13:56:40,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,True,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,69,"[(5, 11), (2, 3), (3, 11), (4, 6), (4, 12), (1, 10), (1, 13), (3, 13), (7, 10), (8, 9), (0, 7), (6, 8), (5, 9), (2, 4), (11, 13), (1, 2), (7, 12), (0, 12), (0, 9), (6, 10), (5, 8)]",
17fa1f57,14,28,0,0.0,False,False,None,14.382823791569031,,,,,,,,,,,14.382823791569031,,1.0,,,,0.14515256881713867,0.14515256881713867,False,,0.0,0.0,,,0.1632530689239502,2026-06-26 13:56:40,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,70,"[(3, 8), (2, 6), (3, 5), (11, 12), (4, 12), (7, 8), (8, 13), (0, 2), (12, 13), (6, 12), (4, 5), (3, 7), (4, 11), (7, 10), (8, 9), (7, 13), (0, 1), (5, 9), (2, 10), (3, 9), (4, 13), (1, 2), (10, 11), (0, 6), (1, 5), (1, 11), (0, 9), (6, 10)]",
c3269269,14,28,0,0.0,False,False,None,15.05465873090712,,,,,,,,,,,15.05465873090712,,1.0,,,,0.3033945560455322,0.3033945560455322,False,,0.0,0.0,,,0.319652795791626,2026-06-26 13:56:40,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,74,"[(2, 3), (3, 5), (11, 12), (4, 6), (4, 12), (7, 8), (0, 5), (0, 2), (9, 11), (1, 13), (5, 7), (2, 8), (4, 5), (1, 3), (0, 1), (9, 10), (1, 6), (10, 12), (0, 13), (2, 4), (11, 13), (3, 12), (8, 11), (7, 9), (1, 2), (10, 11), (0, 12), (6, 7)]",
266e9442,14,33,0,0.0,False,False,None,14.997074543021872,,,,,,,,,,,14.997074543021872,,1.0,,,,0.31530237197875977,0.31530237197875977,False,,0.0,0.0,,,0.33162713050842285,2026-06-26 13:56:40,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,73,"[(2, 6), (3, 5), (11, 12), (4, 6), (4, 12), (0, 2), (0, 8), (9, 11), (0, 11), (5, 10), (5, 7), (3, 4), (4, 5), (2, 5), (4, 8), (3, 10), (4, 11), (8, 9), (0, 1), (0, 4), (0, 13), (2, 4), (11, 13), (2, 7), (4, 10), (7, 9), (0, 3), (0, 6), (0, 12), (0, 9), (5, 8), (6, 7), (6, 13)]",
39c21d61,14,24,0,0.0,False,False,None,12.41027208807872,,,,,,,,,,,12.41027208807872,,1.0,,,,0.2925245761871338,0.2925245761871338,False,,0.0,0.0,,,0.30875182151794434,2026-06-26 13:56:40,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,72,"[(3, 8), (3, 5), (4, 12), (7, 8), (7, 11), (0, 5), (8, 10), (1, 4), (0, 2), (3, 7), (3, 10), (1, 3), (0, 1), (7, 13), (0, 4), (1, 9), (0, 13), (5, 6), (6, 11), (5, 9), (3, 6), (0, 3), (0, 12), (6, 7)]",
97d7ed1f,14,35,0,0.0,False,False,None,17.142846671255356,,,,,,,,,,,17.142846671255356,,1.0,,,,0.35924792289733887,0.35924792289733887,False,,0.0,0.0,,,0.37982892990112305,2026-06-26 13:56:40,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,71,"[(3, 8), (2, 6), (3, 11), (2, 9), (4, 9), (7, 11), (8, 10), (1, 4), (9, 11), (10, 13), (0, 11), (5, 10), (6, 12), (4, 5), (3, 7), (3, 13), (2, 5), (7, 10), (1, 3), (0, 1), (8, 12), (0, 4), (1, 9), (5, 6), (11, 13), (2, 7), (2, 13), (4, 10), (9, 12), (7, 12), (1, 8), (0, 6), (0, 12), (5, 8), (6, 13)]",
e76be7cc,14,46,0,0.0,False,False,None,19.160847593323115,,,,,,,,,,,19.160847593323115,,1.0,,,,0.3844456672668457,0.3844456672668457,False,,0.0,0.0,,,0.399245023727417,2026-06-26 13:56:40,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,67,"[(3, 8), (2, 6), (3, 5), (11, 12), (4, 6), (4, 12), (2, 12), (7, 11), (1, 4), (1, 10), (0, 2), (0, 8), (1, 7), (9, 11), (0, 11), (12, 13), (5, 7), (5, 13), (3, 7), (2, 11), (4, 11), (7, 10), (8, 9), (0, 1), (0, 10), (10, 12), (1, 9), (0, 7), (0, 13), (1, 12), (5, 12), (6, 11), (11, 13), (2, 10), (3, 9), (2, 13), (4, 10), (4, 13), (7, 9), (0, 3), (0, 6), (0, 12), (1, 11), (0, 9), (6, 7), (6, 13)]",
147abdbb,14,66,0,0.0,False,False,None,24.909127638174105,,,,,,,,,,,24.909127638174105,,1.0,,,,0.3663179874420166,0.3663179874420166,False,,0.0,0.0,,,0.37868452072143555,2026-06-26 13:56:40,x86_64,dacsgpu0003,,64,64,3.11.15,0.24,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,68,"[(5, 11), (2, 3), (3, 8), (2, 6), (3, 5), (3, 11), (11, 12), (4, 6), (4, 12), (4, 9), (7, 8), (8, 13), (7, 11), (0, 5), (8, 10), (1, 4), (0, 2), (0, 8), (1, 10), (1, 7), (9, 11), (0, 11), (12, 13), (5, 7), (5, 13), (6, 12), (4, 5), (3, 7), (3, 13), (4, 8), (4, 11), (7, 10), (1, 3), (0, 1), (7, 13), (8, 12), (1, 6), (0, 4), (9, 10), (1, 9), (0, 7), (0, 13), (1, 12), (6, 8), (5, 6), (5, 12), (6, 11), (3, 6), (11, 13), (2, 10), (3, 9), (2, 13), (4, 10), (3, 12), (4, 13), (8, 11), (0, 3), (1, 2), (1, 8), (0, 6), (7, 12), (1, 5), (0, 9), (6, 10), (5, 8), (6, 7)]",
3caaffa5,14,28,0,0.0,False,False,None,14.546821193589086,,,,,,,,,,,14.546821193589086,,1.0,,,,0.10226631164550781,0.10226631164550781,False,,0.0,0.0,,,0.11397743225097656,2026-06-26 13:56:45,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,75,"[(2, 3), (3, 5), (11, 12), (4, 6), (7, 8), (0, 5), (8, 10), (10, 13), (1, 10), (0, 2), (0, 8), (12, 13), (5, 10), (6, 9), (4, 5), (3, 10), (8, 9), (1, 3), (9, 10), (10, 12), (6, 8), (2, 4), (2, 10), (11, 13), (7, 9), (0, 12), (6, 7), (6, 13)]",
c2a83d81,14,42,0,0.0,False,False,None,18.5469254109166,,,,,,,,,,,18.5469254109166,,1.0,,,,0.15959787368774414,0.15959787368774414,False,,0.0,0.0,,,0.17071247100830078,2026-06-26 13:56:45,x86_64,dacsgpu0003,,64,64,3.11.15,0.24,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,76,"[(3, 5), (11, 12), (4, 6), (2, 12), (7, 8), (8, 13), (8, 10), (1, 4), (9, 11), (0, 8), (10, 13), (12, 13), (5, 10), (6, 9), (5, 7), (3, 4), (4, 5), (2, 5), (2, 11), (4, 8), (3, 10), (7, 10), (1, 3), (0, 1), (9, 10), (0, 10), (0, 13), (1, 12), (6, 8), (3, 6), (2, 4), (11, 13), (2, 7), (2, 13), (4, 7), (8, 11), (9, 12), (1, 2), (10, 11), (0, 6), (0, 12), (5, 8)]",
720f3fd9,14,42,0,0.0,False,False,None,18.50395725531076,,,,,,,,,,,18.50395725531076,,1.0,,,,0.2341291904449463,0.2341291904449463,False,,0.0,0.0,,,0.24577689170837402,2026-06-26 13:56:45,x86_64,dacsgpu0003,,64,64,3.11.15,0.24,False,False,exact,HOG,0,77,hog,10800,10,False,True,False,False,False,1,HOG_graphs/random_graphs_8to14vertices_78instances_20260625_143415_AdjacencyList.txt,1,,77,"[(2, 3), (3, 5), (3, 11), (2, 9), (4, 6), (4, 12), (8, 10), (1, 4), (0, 2), (9, 11), (10, 13), (1, 7), (0, 11), (12, 13), (5, 10), (5, 7), (6, 12), (3, 4), (2, 8), (4, 5), (3, 7), (3, 13), (2, 11), (7, 10), (8, 9), (0, 1), (9, 13), (10, 12), (1, 12), (5, 9), (11, 13), (4, 10), (3, 12), (4, 7), (8, 11), (7, 9), (0, 3), (1, 2), (10, 11), (1, 5), (6, 10), (6, 7)]",
