hog_graph_index,sdp_seed,p,logs,status
171,9000042,3,0,0
171,9000042,5,0,0
172,42,3,0,0
172,42,5,0,0
172,1000042,3,0,0
172,1000042,5,0,0
172,2000042,3,0,0
172,2000042,5,0,0
172,3000042,3,0,0
172,3000042,5,0,0
172,4000042,3,0,0
172,4000042,5,0,0
172,5000042,3,0,0
172,5000042,5,0,0
172,6000042,3,0,0
172,6000042,5,0,0
172,7000042,3,0,0
172,7000042,5,0,0
172,8000042,3,0,0
172,8000042,5,0,0
172,9000042,3,0,0
172,9000042,5,0,0
173,42,3,0,0
173,42,5,0,0
173,1000042,3,0,0
173,1000042,5,0,0
173,2000042,3,0,0
173,2000042,5,0,0
173,3000042,3,0,0
173,3000042,5,0,0
173,4000042,3,0,0
173,4000042,5,0,0
173,5000042,3,0,0
173,5000042,5,0,0
173,6000042,3,0,0
173,6000042,5,0,0
173,7000042,3,0,0
173,7000042,5,0,0
173,8000042,3,0,0
173,8000042,5,0,0
173,9000042,3,0,0
173,9000042,5,0,0
174,42,3,0,0
174,42,5,0,0
174,1000042,3,0,0
174,1000042,5,0,0
174,2000042,3,0,0
174,2000042,5,0,0
174,3000042,3,0,0
174,3000042,5,0,0
174,4000042,3,0,0
174,4000042,5,0,0
174,5000042,3,0,0
174,5000042,5,0,0
174,6000042,3,0,0
174,6000042,5,0,0
174,7000042,3,0,0
174,7000042,5,0,0
174,8000042,3,0,0
174,8000042,5,0,0
174,9000042,3,0,0
174,9000042,5,0,0
175,42,3,0,0
175,42,5,0,0
175,1000042,3,0,0
175,1000042,5,0,0
175,2000042,3,0,0
175,2000042,5,0,0
175,3000042,3,0,0
175,3000042,5,0,0
175,4000042,3,0,0
175,4000042,5,0,0
175,5000042,3,0,0
175,5000042,5,0,0
175,6000042,3,0,0
175,6000042,5,0,0
175,7000042,3,0,0
175,7000042,5,0,0
175,8000042,3,0,0
175,8000042,5,0,0
175,9000042,3,0,0
175,9000042,5,0,0
