log_file,file_n,repeat,hog_idx,nodes,edges,parsed_num_edges,graph_type,generator_n,weighted,random_weights,finished,exact_result,rounded_energy,alg17_lower_bound_energy,alg17_actual_energy,sdp_objective_value,cut_edges,rounded_over_exact,alg17_lower_bound_over_exact,alg17_actual_over_exact,sdp_objective_over_exact,cut_edges_over_exact,rounded_over_sdp,alg17_actual_over_sdp,sdp_objective_over_edges,start_time,duration,duration_seconds,exact_error
sdp_n78_rep1_seednone.log,78,1,78,8,21,21,hog,78,False,False,True,18.363088217851857,12.971720944733265,11.570735808863201,13.500365215120008,18.388807409738444,11,0.7064019292856568,0.6301083821845715,0.7351903478847035,1.001400591860229,0.5990277816835973,0.7054139322740218,0.7341620864423438,0.8756574957018307,2026-06-30 16:50:07 CEST,20m 56s,1255.72,
sdp_n79_rep1_seednone.log,79,1,79,9,28,28,hog,79,False,False,True,23.99999999999998,18.465813719524558,15.148179570511095,18.919059174804318,24.134071451724935,20,0.7694089049801905,0.6311741487712962,0.788294132283514,1.0055863104885399,0.833333333333334,0.7651346253971892,0.7839149400318907,0.8619311232758905,2026-06-30 16:54:10 CEST,54m 35s,3274.53,
sdp_n80_rep1_seednone.log,80,1,80,10,34,34,hog,80,False,False,True,28.016834798081284,20.88003243288027,17.622545874465413,21.18863373727812,28.076481767453846,17,0.7452673574072053,0.628998457587089,0.7562822099636042,1.0021289688789772,0.6067780362242859,0.7436840771511596,0.7546755292481092,0.8257788755133484,2026-06-30 16:55:52 CEST,2h 13m 56s,8035.92,
sdp_n81_rep1_seednone.log,81,1,81,11,36,36,hog,81,False,False,True,29.986123999590067,22.31299599160148,18.89873265181004,22.576723931943658,30.527110813685304,23,0.7441107090701857,0.6302492663629484,0.7529057083953998,1.0180412384775916,0.7670214396603718,0.7309239360312658,0.7395630745973678,0.8479753003801473,2026-06-30 17:08:24 CEST,5h 10m 40s,18639.58,
sdp_n82_rep1_seednone.log,82,1,82,7,17,17,hog,82,False,False,True,15.000000000000052,10.461744114403206,9.322152025989284,10.60623486375209,15.237561894908897,10,0.697449607626878,0.6214768017326169,0.7070823242501368,1.0158374596605897,0.6666666666666644,0.6865759881112369,0.6960585254321949,0.8963271702887586,2026-06-30 17:11:20 CEST,6m 44s,403.97,
sdp_n83_rep1_seednone.log,83,1,83,8,14,14,hog,83,False,False,True,15.612108433512464,10.075200983122459,9.45219468423808,10.537388049056565,15.632223716666136,9,0.6453453116873917,0.6054399842591597,0.6749497093190396,1.0012884411634302,0.5764756271280361,0.6445148921698763,0.6740811953594443,1.1165874083332954,2026-06-30 17:18:12 CEST,21m 6s,1266.12,
sdp_n84_rep1_seednone.log,84,1,84,9,26,26,hog,84,False,False,True,22.690755321200445,14.235017292655293,14.439108698444707,14.65743520498214,23.41125748510703,13,0.627348763456773,0.6363432373251122,0.6459650636348536,1.031753115033302,0.5729205491830336,0.6080415501692226,0.6260849172372054,0.9004329801964241,2026-06-30 17:22:46 CEST,55m 1s,3300.6,
sdp_n85_rep1_seednone.log,85,1,85,10,31,31,hog,85,False,False,True,26.997479918137763,18.688579420460282,16.817149871488237,19.11994290749748,27.035150375084157,16,0.6922342187910917,0.622915543320395,0.7082121355575894,1.0013953323443752,0.5926479081942272,0.6912696678648346,0.707225321192169,0.8721016250027147,2026-06-30 17:29:16 CEST,2h 9m 34s,7774.45,
sdp_n86_rep1_seednone.log,86,1,86,11,32,32,hog,86,False,False,True,28.799867214036123,19.321397045537868,18.04312334048292,19.947597099808778,29.41399220658495,19,0.670884935056966,0.6265002267680347,0.6926280927464473,1.0213238827799012,0.6597252639671899,0.6568777508961317,0.6781669404040667,0.9191872564557797,2026-06-30 17:39:29 CEST,5h 9m 11s,18550.93,
sdp_n87_rep1_seednone.log,87,1,87,7,13,13,hog,87,False,False,True,13.31353356626755,7.591958902306042,8.128890978942133,7.99204792308916,13.450168252439937,6,0.5702437196344148,0.6105735144228182,0.6002950218519434,1.0102628416034176,0.4506692359421527,0.5644508499682759,0.5941968734583939,1.0346283271107644,2026-06-30 17:46:53 CEST,6m 12s,372.49,
sdp_n88_rep1_seednone.log,88,1,88,8,18,18,hog,88,False,False,True,18.045293146812337,11.297533567502839,11.104168716684775,11.917218021899508,18.063204426003914,13,0.6260653942049439,0.6153498658261644,0.660405897811899,1.0009925734675438,0.7204094660161519,0.6254445944950294,0.6597510464280302,1.0035113570002174,2026-06-30 17:47:35 CEST,21m 8s,1267.99,
sdp_n89_rep1_seednone.log,89,1,89,9,18,18,hog,89,False,False,True,18.365567536525543,11.519278701683437,11.38684304761188,12.067865004999819,19.008513240069924,9,0.6272214936333348,0.6200104094232679,0.6570918639458967,1.0350082131829408,0.49004747509712127,0.6060062960316545,0.6348663281860873,1.056028513337218,2026-06-30 17:47:58 CEST,53m 57s,3237.17,
sdp_n90_rep1_seednone.log,90,1,90,10,26,26,hog,90,False,False,True,23.181536574455137,15.808925371183452,14.355145659383862,16.113878261701757,23.442655132818118,18,0.6819619277785096,0.6192490999583908,0.6951169181536665,1.0112640746451087,0.7764800207349101,0.6743658208345196,0.6873742829217082,0.901640582031466,2026-06-30 17:49:00 CEST,2h 12m 57s,7977.43,
sdp_n91_rep1_seednone.log,91,1,91,11,37,37,hog,91,False,False,True,30.37179863003573,22.473127818938522,19.37605623539306,22.761275907016554,31.16641608707005,20,0.7399340451544435,0.6379620934346445,0.7494214018825719,1.0261630029460453,0.6585056171227641,0.7210687220550169,0.7303141895888209,0.8423355699208122,2026-06-30 17:53:14 CEST,5h 5m 39s,18338.97,
sdp_n92_rep1_seednone.log,92,1,92,7,13,13,hog,92,False,False,True,12.58527675900417,8.30954059851881,7.799557227754972,8.591894887338613,12.87149722624182,8,0.6602588689655733,0.6197366476009165,0.6826941553900687,1.0227424849463778,0.6356634147339174,0.645576847235588,0.6675132454538273,0.9901151712493708,2026-06-30 17:55:17 CEST,6m 12s,371.93,
sdp_n93_rep1_seednone.log,93,1,93,8,18,18,hog,93,False,False,True,17.918781212744427,9.399202279060225,11.092418873943481,9.90147528097828,17.93364612233938,10,0.5245447314449714,0.6190386914292021,0.552575265215919,1.0008295714657411,0.5580736703726071,0.5241099447898625,0.5521172445041348,0.9963136734632988,2026-06-30 17:59:18 CEST,21m 2s,1262.34,
sdp_n94_rep1_seednone.log,94,1,94,9,21,21,hog,94,False,False,True,20.133728460786575,12.863519378401742,12.492609264315085,13.308715900647954,20.578275296116047,13,0.638903986584271,0.6204816603465323,0.6610159626702353,1.0220797075015338,0.6456826923696438,0.6251019190529349,0.6467362161861955,0.9799178712436213,2026-06-30 18:01:42 CEST,55m 1s,3301.17,
sdp_n95_rep1_seednone.log,95,1,95,10,26,26,hog,95,False,False,True,24.262979285965933,16.52658936058608,14.997770401100414,17.10580190300376,24.46654150369979,14,0.6811442719297586,0.6181339160510823,0.7050165481078413,1.0083898277839112,0.577010755150659,0.6754771350943474,0.6991507933565946,0.9410208270653766,2026-06-30 18:08:53 CEST,2h 18m 2s,8282.27,
sdp_n96_rep1_seednone.log,96,1,96,11,28,28,hog,96,False,False,True,27.813936099791583,16.46103601152518,17.035253330283943,17.050524535533057,27.985340611658692,17,0.5918269155600931,0.6124718655124685,0.6130209142049773,1.0061625406505623,0.6112043954874616,0.5882020962313217,0.6092662859507885,0.9994764504163819,2026-06-30 18:13:17 CEST,4h 55m 18s,17718.2,
sdp_n97_rep1_seednone.log,97,1,97,7,12,12,hog,97,False,False,True,12.352082935558782,8.702594704985888,7.599788292542716,9.014856005090572,12.605491138119335,9,0.7045447112351502,0.6152637034734189,0.7298247633311215,1.0205154226928845,0.7286220507871662,0.6903812481109136,0.7151530952910998,1.050457594843278,2026-06-30 18:18:01 CEST,6m 46s,406.1,
sdp_n98_rep1_seednone.log,98,1,98,8,15,15,hog,98,False,False,True,14.985553161789003,10.312066737186836,9.2093336653937,11.027111539173966,15.023149571877426,9,0.6881338730612305,0.6145474622102153,0.7358494825063587,1.002508843663128,0.6005784306280199,0.6864117732336568,0.7340079712589802,1.0015433047918283,2026-06-30 18:20:32 CEST,21m 24s,1284.21,
sdp_n99_rep1_seednone.log,99,1,99,9,24,24,hog,99,False,False,True,21.640260455938463,15.030617530599258,13.5070775340063,15.468341897667532,21.993291388565474,14,0.6945673117568507,0.6241642775745669,0.7147946268559235,1.0163136175438283,0.6469423059165703,0.6834182871970597,0.7033209183828516,0.9163871411902281,2026-06-30 18:24:55 CEST,55m 13s,3313.41,
sdp_n100_rep1_seednone.log,100,1,100,10,23,23,hog,100,False,False,True,23.704243692468005,16.473731494986204,14.437047731329004,17.10799284413446,23.76012805968149,15,0.6949697154953192,0.6090490765548601,0.7217270066106563,1.0023575680345898,0.6327980843685906,0.6933351307537959,0.7200294881055366,1.0330490460731083,2026-06-30 18:41:28 CEST,2h 16m 11s,8171.38,
sdp_n101_rep1_seednone.log,101,1,101,11,29,29,hog,101,False,False,True,27.306818189077564,19.645023633653903,16.932349289168698,20.166882916167157,27.97497355278779,21,0.7194182602172121,0.6200777099670095,0.7385292118813643,1.0244684444406447,0.7690387014185261,0.7022356463209674,0.7208901512672732,0.9646542604409583,2026-06-30 18:42:01 CEST,4h 58m 57s,17936.97,
sdp_n102_rep1_seednone.log,102,1,102,7,12,12,hog,102,False,False,True,12.226298202985717,8.707558036841077,7.47326095095637,9.14423854725086,12.401995389987063,9,0.712199055860968,0.6112447796448615,0.7479155501881833,1.0143704320052034,0.7361181488115642,0.702109439894749,0.737319944065904,1.0334996158322551,2026-06-30 18:42:02 CEST,6m 10s,369.77,
sdp_n103_rep1_seednone.log,103,1,103,8,16,16,hog,103,False,False,True,16.108051351844626,10.972032574258556,9.86685260678475,11.580851207118567,16.168564288679633,8,0.6811520732457862,0.6125416657338157,0.7189479940286121,1.003756688845425,0.4966460452141453,0.6786027737750709,0.7162572384504703,1.010535268042477,2026-06-30 18:43:27 CEST,21m 28s,1288.16,
sdp_n104_rep1_seednone.log,104,1,104,9,18,18,hog,104,False,False,True,17.23372360554735,12.34684078369771,10.681582382562452,12.900047389776903,17.494654954742398,13,0.7164348846655167,0.6198069916314641,0.7485351213143813,1.0151407412099296,0.7543349480094621,0.7057493168992605,0.7373707811413565,0.9719252752634665,2026-06-30 18:48:20 CEST,54m 30s,3270.4,
sdp_n105_rep1_seednone.log,105,1,105,10,27,27,hog,105,False,False,True,24.462589399646813,18.708534410095726,15.120588658498606,19.05119978526396,24.643745180932925,19,0.7647814425714817,0.6181107163870769,0.778789173706158,1.0074054213283212,0.7766961906442463,0.7591595462758914,0.7730643068004143,0.9127313029975157,2026-06-30 18:49:43 CEST,2h 17m 5s,8225.42,
sdp_n106_rep1_seednone.log,106,1,106,11,34,34,hog,106,False,False,True,30.130459679806624,23.230020627403555,18.872505818638793,24.011537670809194,30.288881138078295,20,0.770981288512245,0.626359704405277,0.7969190621708861,1.0052578506917984,0.6637801152899092,0.7669487863055943,0.7927508963222346,0.8908494452375969,2026-06-30 18:56:56 CEST,4h 53m 15s,17594.98,
sdp_n107_rep1_seednone.log,107,1,107,7,13,13,hog,107,False,False,True,13.982921880609787,7.6991333452966195,8.400860038420449,8.091781334954621,14.052450286403838,7,0.5506097660441813,0.6007943196814951,0.5786903055058578,1.0049723803356483,0.5006106777802247,0.5478854711014889,0.5758270742849494,1.0809577143387568,2026-06-30 19:05:10 CEST,6m 17s,376.62,
sdp_n108_rep1_seednone.log,108,1,108,8,19,19,hog,108,False,False,True,17.352082935558695,12.839172016877052,10.816938490825112,13.231262559784478,17.397793455170262,12,0.7399210840887824,0.6233798288653024,0.762517249884183,1.0026342958238113,0.6915596268508516,0.7379770342693381,0.7605138314739804,0.9156733397458033,2026-06-30 19:10:04 CEST,19m 58s,1198.45,
sdp_n109_rep1_seednone.log,109,1,109,9,19,19,hog,109,False,False,True,19.87991144357323,12.130162681643984,12.009831552769006,12.508647907283786,20.047398286439282,14,0.61017186701631,0.6041189663675055,0.6292104440599797,1.0084249290215122,0.7042284891327277,0.6050741601641757,0.623953678605021,1.0551262256020675,2026-06-30 19:11:38 CEST,54m 0s,3239.77,
sdp_n110_rep1_seednone.log,110,1,110,10,25,25,hog,110,False,False,True,23.478506394197716,17.062410883372056,14.386783558515468,17.486790224449305,23.764516201866503,15,0.7267247156569006,0.612764002827322,0.7447999430138728,1.0121817718242703,0.6388822077586237,0.7179784658116435,0.7358361548751354,0.9505806480746601,2026-06-30 19:20:22 CEST,2h 13m 52s,8031.5,
sdp_n111_rep1_seednone.log,111,1,111,11,30,30,hog,111,False,False,True,27.987421551551463,20.211008555787277,17.34105006031074,20.765505171380674,28.264233137626043,21,0.7221461440654541,0.6196015602355284,0.7419584949307183,1.0098905712183848,0.7503370741502223,0.7150736571331874,0.7346919716614254,0.9421411045875348,2026-06-30 19:30:15 CEST,4h 57m 29s,17848.95,
sdp_n112_rep1_seednone.log,112,1,112,6,9,9,hog,112,False,False,True,10.605551275463995,7.062297933112738,6.343028790255371,7.539739261633812,10.605692148746533,7,0.6659057836485507,0.5980857218549313,0.7109238422218601,1.000013282975951,0.6600316964375573,0.6658969385555301,0.7109143991629929,1.1784102387496147,2026-06-30 19:38:58 CEST,1m 47s,107.37,
sdp_n113_rep1_seednone.log,113,1,113,10,15,15,hog,113,False,False,True,16.178908345800227,11.397963442563226,10.285141728683868,11.916847493864507,17.57847443178881,11,0.7044952106130168,0.6357129609028114,0.7365668461159136,1.086505594572571,0.6798975409768865,0.6484045863474487,0.6779227367031436,1.1718982954525872,2026-06-30 19:41:01 CEST,2h 16m 21s,8180.99,
sdp_n114_rep1_seednone.log,114,1,114,8,12,12,hog,114,False,False,True,14.77697949508346,8.296130965991981,8.713310910333409,8.675354388878342,14.827642975890896,10,0.5614226485698406,0.5896543954217753,0.5870857702526265,1.0034285410509158,0.6767282855963332,0.55950436488666,0.5850798001397857,1.2356369146575747,2026-06-30 19:43:03 CEST,20m 20s,1220.29,
sdp_n115_rep1_seednone.log,115,1,115,10,15,15,hog,115,False,False,True,19.2890671611992,11.926324552468785,11.286923966385608,12.640459415100032,19.356843260481277,11,0.6182945215961043,0.5851461800646196,0.6553173001816733,1.0035137053915397,0.5702712271191103,0.6161296236157184,0.6530227705519865,1.2904562173654184,2026-06-30 20:02:09 CEST,2h 13m 33s,8012.85,
sdp_n116_rep1_seednone.log,116,1,116,12,18,18,hog,116,False,False,True,22.695264308739304,13.410991062178724,13.353936436829036,14.369866320144917,22.85277075643784,12,0.5909158351160745,0.58840189103622,0.6331658501377967,1.0069400578709227,0.5287446683482395,0.5868431099717184,0.6288019283655917,1.2695983753576578,2026-06-30 20:03:31 CEST,7h 55m 51s,28550.78,
sdp_n117_rep1_seednone.log,117,1,117,3,3,3,hog,117,False,False,True,3.0,1.6881336122024702,1.7825796318681513,1.6881336122024702,2.9999938948760683,0,0.5627112040674901,0.5941932106227171,0.5627112040674901,0.9999979649586894,0.0,0.5627123492103666,0.5627123492103666,0.9999979649586894,2026-06-30 20:05:45 CEST,1s,1.49,
sdp_n118_rep1_seednone.log,118,1,118,4,6,6,hog,118,False,False,True,6.0,3.816830887558386,3.565226809895758,3.8168469471920776,6.000123746024865,3,0.6361384812597309,0.5942044683159596,0.6361411578653463,1.0000206243374776,0.5,0.6361253615955954,0.6361280381460086,1.0000206243374776,2026-06-30 20:05:55 CEST,7s,7.13,
sdp_n119_rep1_seednone.log,119,1,119,6,15,15,hog,119,False,False,True,12.000000000000004,8.900880612650308,7.4224230172649985,8.900880612650308,11.999680820903778,9,0.7417400510541922,0.6185352514387497,0.7417400510541922,0.9999734017419812,0.7499999999999998,0.7417597805722237,0.7417597805722237,0.7999787213935853,2026-06-30 20:06:09 CEST,1m 48s,107.95,
sdp_n120_rep1_seednone.log,120,1,120,7,21,21,hog,120,False,False,True,15.000000000000014,11.839951017210636,9.894263858336766,11.83995101721063,15.749775930233206,12,0.7893300678140416,0.6596175905557837,0.7893300678140412,1.049985062015546,0.7999999999999993,0.7517536166646481,0.7517536166646478,0.749989330011105,2026-06-30 20:08:03 CEST,6m 26s,385.98,
sdp_n121_rep1_seednone.log,121,1,121,8,28,28,hog,121,False,False,True,20.0,15.705511695813936,12.726903287714682,15.705511695813936,20.00009042823118,15,0.7852755847906968,0.6363451643857341,0.7852755847906968,1.000004521411559,0.75,0.7852720342526442,0.7852720342526442,0.7142889438653992,2026-06-30 20:14:38 CEST,21m 35s,1295.01,
sdp_n122_rep1_seednone.log,122,1,122,9,36,36,hog,122,False,False,True,24.000000000000075,20.227928539672916,15.919838584191478,20.22792853967292,24.75032698393387,20,0.8428303558197022,0.6633266076746428,0.8428303558197023,1.0312636243305748,0.8333333333333307,0.8172792445450693,0.8172792445450694,0.6875090828870519,2026-06-30 20:27:10 CEST,54m 3s,3242.55,
sdp_n123_rep1_seednone.log,123,1,123,10,45,45,hog,123,False,False,True,30.00000000000002,24.648347537597296,19.47281216300122,24.648347537597303,30.00035289236864,24,0.8216115845865759,0.6490937387667068,0.8216115845865761,1.000011763078954,0.7999999999999994,0.8216019200183221,0.8216019200183223,0.6666745087193031,2026-06-30 20:36:23 CEST,2h 4m 22s,7462.15,
sdp_n124_rep1_seednone.log,124,1,124,5,5,5,hog,124,False,False,True,6.236067977499804,4.076277747697781,3.740105478873237,4.3470117068231575,6.415370588969138,4,0.653661531979012,0.5997538019739065,0.6970757410771496,1.0287525107353337,0.6414298263637114,0.635392405032175,0.6775932343328062,1.2830741177938276,2026-06-30 20:38:27 CEST,29s,29.29,
sdp_n125_rep1_seednone.log,125,1,125,7,7,7,hog,125,False,False,True,9.210358513693397,4.761859934225972,5.574431847509524,5.144313972211784,9.562818631811917,4,0.5170113548942021,0.6052350556410806,0.5585356926729327,1.038267795720927,0.4342936264699192,0.4979556883349275,0.5379495492153933,1.3661169474017023,2026-06-30 20:39:07 CEST,6m 48s,407.85,
sdp_n126_rep1_seednone.log,126,1,126,9,9,9,hog,126,False,False,True,12.094599567874033,7.275327043467013,7.282847317936048,8.036792779301376,12.489848973766403,4,0.6015351730033223,0.6021569608043016,0.6644943252729837,1.0326798257085121,0.3307261209891476,0.5824992006507094,0.6434659695390875,1.3877609970851559,2026-06-30 20:39:11 CEST,54m 34s,3273.73,
sdp_n127_rep1_seednone.log,127,1,127,11,11,11,hog,127,False,False,True,14.937872725048857,8.119148216728114,8.930613256344639,8.884735671669086,15.314526464683603,8,0.5435277409422136,0.597850404855115,0.594779178749498,1.0252146839491507,0.5355514903126097,0.5301599259664641,0.5801508582167345,1.3922296786076003,2026-06-30 20:41:06 CEST,4h 7m 40s,14860.0,
sdp_n128_rep1_seednone.log,128,1,128,5,6,6,hog,128,False,False,True,7.999999999999999,2.9449756645472376,4.662465624894387,3.1037823462949685,7.999957184185817,2,0.36812195806840475,0.5828082031117985,0.3879727932868711,0.9999946480232272,0.25000000000000006,0.36812392825911827,0.38797486971936224,1.333326197364303,2026-06-30 20:43:27 CEST,26s,26.08,
sdp_n129_rep1_seednone.log,129,1,129,6,9,9,hog,129,False,False,True,12.00000000000002,5.324298567392663,7.002216221675223,5.505000358520679,12.014538564602674,6,0.4436915472827212,0.5835180184729343,0.4587500298767225,1.0012115470502212,0.49999999999999917,0.44315464458028814,0.45819490519091205,1.334948729400297,2026-06-30 20:43:59 CEST,1m 42s,102.47,
sdp_n130_rep1_seednone.log,130,1,130,7,12,12,hog,130,False,False,True,15.000000000000009,10.704503522981284,8.756061118982679,11.262267736838886,15.009995300034886,12,0.7136335681987518,0.5837374079321782,0.750817849122592,1.0006663533356586,0.7999999999999995,0.7131583527515432,0.750317872305577,1.2508329416695738,2026-06-30 20:44:11 CEST,6m 12s,371.92,
sdp_n131_rep1_seednone.log,131,1,131,8,16,16,hog,131,False,False,True,20.00000000000005,14.580001101855787,11.66575049464484,15.349641313490046,19.997417924731607,12,0.7290000550927875,0.5832875247322405,0.7674820656745004,0.9998708962365779,0.5999999999999985,0.7290941838958177,0.7675811632914132,1.2498386202957255,2026-06-30 20:45:56 CEST,21m 39s,1298.71,
sdp_n132_rep1_seednone.log,132,1,132,9,20,20,hog,132,False,False,True,23.999999999999982,13.6577374019017,14.03078070797173,14.33042750289744,24.012557179141204,13,0.5690723917459046,0.5846158628321558,0.5971011459540604,1.000523215797551,0.5416666666666671,0.568774799785408,0.5967888965755691,1.2006278589570603,2026-06-30 20:46:08 CEST,52m 37s,3156.91,
sdp_n133_rep1_seednone.log,133,1,133,10,25,25,hog,133,False,False,True,30.000000000000068,20.724279515135322,17.518842647466506,21.34644110131146,29.980390465346105,25,0.6908093171711759,0.5839614215822155,0.7115480367103804,0.999346348844868,0.8333333333333315,0.6912611608274487,0.7120134451212534,1.1992156186138443,2026-06-30 20:47:31 CEST,2h 10m 30s,7830.31,
sdp_n134_rep1_seednone.log,134,1,134,5,4,4,hog,134,False,False,True,5.000000000000003,2.297090421003694,2.9184942862400187,2.4153925159244114,5.002991496748328,1,0.45941808420073854,0.5836988572480034,0.48307850318488205,1.0005982993496652,0.1999999999999999,0.4591433790156704,0.48278965045099215,1.250747874187082,2026-06-30 20:50:33 CEST,29s,29.42,
sdp_n135_rep1_seednone.log,135,1,135,6,5,5,hog,135,False,False,True,6.0000000000000036,3.704047274564569,3.5097118302933668,3.97189096182006,6.006770773659902,5,0.6173412124274278,0.5849519717155608,0.6619818269700096,1.0011284622766496,0.8333333333333328,0.6166453514102899,0.6612356474858458,1.2013541547319804,2026-06-30 20:51:17 CEST,1m 53s,113.01,
sdp_n136_rep1_seednone.log,136,1,136,7,6,6,hog,136,False,False,True,7.000000000000006,4.417774238727393,4.096073088172832,4.547794984380107,6.9986111268003315,5,0.6311106055324842,0.5851532983104041,0.6496849977685861,0.9998015895429037,0.7142857142857136,0.6312358493258845,0.6498139276469982,1.1664351878000552,2026-06-30 20:53:21 CEST,6m 31s,391.17,
sdp_n137_rep1_seednone.log,137,1,137,8,7,7,hog,137,False,False,True,8.000000000000004,5.950038958225108,4.694421667068658,6.063995292485444,8.010560721253766,7,0.7437548697781382,0.5868027083835821,0.7579994115606802,1.0013200901567203,0.8749999999999997,0.742774340682339,0.7570001031758415,1.1443658173219666,2026-06-30 20:57:53 CEST,21m 6s,1265.74,
sdp_n138_rep1_seednone.log,138,1,138,9,8,8,hog,138,False,False,True,9.000000000000012,5.379266045568222,5.288605365224262,5.542179238660733,9.013849469054485,5,0.5976962272853572,0.5876228183582505,0.615797693184525,1.0015388298949413,0.5555555555555548,0.5967778876312303,0.6148515412518959,1.1267311836318106,2026-06-30 21:00:07 CEST,52m 47s,3167.0,
sdp_n139_rep1_seednone.log,139,1,139,10,9,9,hog,139,False,False,True,10.000000000000012,6.410937972208841,5.879319701805714,6.575152807313002,10.009964820148884,5,0.6410937972208833,0.5879319701805706,0.6575152807312994,1.0009964820148871,0.4999999999999994,0.6404555947393916,0.6568607308267449,1.112218313349876,2026-06-30 21:01:48 CEST,2h 9m 13s,7752.53,
sdp_n140_rep1_seednone.log,140,1,140,11,10,10,hog,140,False,False,True,11.000000000000014,5.81837830374339,6.4664662684511,5.969854699593258,10.998849967633666,5,0.5289434821584893,0.5878605698591901,0.5427140635993863,0.9998954516030593,0.454545454545454,0.5289987881337723,0.5427708094174172,1.0998849967633666,2026-06-30 21:07:02 CEST,3h 52m 4s,13924.14,
sdp_n141_rep1_seednone.log,141,1,141,12,11,11,hog,141,False,False,True,12.000000000000018,4.183733947577753,7.073001698191579,4.2814650454673435,12.023642423115316,8,0.3486444956314789,0.5894168081826306,0.35678875378894476,1.0019702019262748,0.6666666666666656,0.3479589462453218,0.3560871901210465,1.0930584021013923,2026-06-30 21:07:44 CEST,7h 4m 45s,25484.75,
sdp_n142_rep1_seednone.log,142,1,142,4,4,4,hog,142,False,False,True,5.999999999999995,3.423287512681754,3.5098591320872607,3.904725864097097,5.998094164785077,4,0.5705479187802929,0.584976522014544,0.6507876440161834,0.9996823607975137,0.6666666666666673,0.5707292047497252,0.6509944253662797,1.4995235411962693,2026-06-30 21:10:38 CEST,7s,7.41,
sdp_n143_rep1_seednone.log,143,1,143,6,6,6,hog,143,False,False,True,8.605551275464007,3.7384270225635454,5.027207569049505,3.9802794369492442,8.612007832673445,4,0.4344203994487234,0.5841819318865705,0.4625246320125644,1.0007502781637996,0.46481624151200257,0.4340947076685388,0.46217787004887534,1.4353346387789074,2026-06-30 21:10:59 CEST,1m 44s,104.24,
sdp_n144_rep1_seednone.log,144,1,144,8,8,8,hog,144,False,False,True,11.302186817874373,5.998539680688643,6.598410250755628,6.598513054875576,11.310096384660795,6,0.5307415084664829,0.5838171282322341,0.5838262241816821,1.00069982622955,0.5308707152593708,0.5303703413902027,0.5834179330093723,1.4137620480825994,2026-06-30 21:12:52 CEST,20m 53s,1253.17,
sdp_n145_rep1_seednone.log,145,1,145,10,10,10,hog,145,False,False,True,14.030892708984114,9.349670525724619,8.188442810854458,9.851685071700768,14.03863371494255,8,0.6663631972424632,0.5836009853892846,0.702142427857968,1.0005517115780866,0.5701704207942182,0.6659957596708962,0.7017552613552952,1.403863371494255,2026-06-30 21:19:07 CEST,2h 0m 12s,7211.51,
sdp_n146_rep1_seednone.log,146,1,146,12,12,12,hog,146,False,False,True,16.77478183489043,9.274450073123552,9.791125338376672,9.93749494492841,16.788014943394874,10,0.5528805181736142,0.5836812326233527,0.5924068069999624,1.0007888691867766,0.5961329392195531,0.5524447115632642,0.591939843896687,1.3990012452829061,2026-06-30 21:21:19 CEST,6h 54m 7s,24846.72,
sdp_n147_rep1_seednone.log,147,1,147,5,4,4,hog,147,False,False,True,5.855772506635999,3.370741012664768,3.443289699526697,3.845823247137438,5.857192775496037,3,0.5756270430323083,0.5880163028233459,0.6567576255360321,1.0002425416729268,0.5123149843338822,0.5754874633402014,0.6565983730681872,1.4642981938740092,2026-06-30 21:33:53 CEST,29s,29.04,
sdp_n148_rep1_seednone.log,148,1,148,6,5,5,hog,148,False,False,True,7.487154267775875,4.335145308435896,4.475498104158887,4.967601870670746,7.487375757625548,2,0.5790110839700501,0.5977568972261037,0.6634833066083485,1.0000295826480599,0.2671241874376548,0.5789939557956271,0.6634636795958146,1.4974751515251097,2026-06-30 21:33:54 CEST,1m 48s,107.84,
sdp_n149_rep1_seednone.log,149,1,149,7,6,6,hog,149,False,False,True,8.672479361373316,3.4864557045094733,5.104525968127761,3.9275602268916834,8.679166496031055,5,0.4020137217089187,0.588589001533172,0.4528762840745165,1.0007710753037387,0.5765363965315028,0.40170397769230654,0.4525273514095783,1.4465277493385091,2026-06-30 21:34:27 CEST,6m 15s,374.85,
sdp_n150_rep1_seednone.log,150,1,150,8,7,7,hog,150,False,False,True,10.24986519737573,4.18425832938893,6.099836397848939,4.96722276777431,10.252130168473766,4,0.4082256935886557,0.5951138166588453,0.4846134726772862,1.0002209756962088,0.3902490347896594,0.40813550556116673,0.4845064085363423,1.4645900240676808,2026-06-30 21:34:29 CEST,20m 54s,1253.79,
sdp_n151_rep1_seednone.log,151,1,151,9,8,8,hog,151,False,False,True,11.472643412758645,7.042155617032647,6.755638020092283,8.055769214574669,11.489536282892164,8,0.6138215373451873,0.5888475547474425,0.7021720212811553,1.001472447937738,0.6973109607070379,0.6129190459599633,0.7011396296793675,1.4361920353615205,2026-06-30 21:35:51 CEST,46m 32s,2792.3,
sdp_n152_rep1_seednone.log,152,1,152,10,9,9,hog,152,False,False,True,13.01607041456579,7.653304873904391,7.7207322532484515,8.237428388500023,13.016472452888,3,0.5879888960449897,0.5931692136982044,0.6328659976579283,1.000030887841676,0.23048430935367512,0.5879707348980201,0.6328464503969632,1.4462747169875554,2026-06-30 21:35:53 CEST,1h 49m 38s,6577.97,
