log_file,file_n,repeat,hog_idx,nodes,edges,parsed_num_edges,graph_type,generator_n,weighted,random_weights,finished,exact_result,rounded_energy,alg17_lower_bound_energy,alg17_actual_energy,sdp_objective_value,cut_edges,rounded_over_exact,alg17_lower_bound_over_exact,alg17_actual_over_exact,sdp_objective_over_exact,cut_edges_over_exact,rounded_over_sdp,alg17_actual_over_sdp,sdp_objective_over_edges,start_time,duration,duration_seconds,exact_error
sdp_n99_rep1_seednone.log,99,1,99,9,24,24,hog,99,False,False,True,21.640260455938463,8.47721473495297,,,14.362053170266115,16,0.39173348917002865,,,0.6636728425477392,0.7393626353332232,0.590250894802661,,0.5984188820944215,2026-06-30 15:53:24 CEST,0s,0.18,
sdp_n100_rep1_seednone.log,100,1,100,10,23,23,hog,100,False,False,True,23.704243692468005,9.499999999720062,,,16.999999999566683,19,0.40077212008829777,,,0.7171711622661225,0.8015442402002148,0.5588235294095417,,0.7391304347637688,2026-06-30 15:53:24 CEST,0s,0.21,
sdp_n101_rep1_seednone.log,101,1,101,11,29,29,hog,101,False,False,True,27.306818189077564,11.17336283270082,,,19.404909667321544,22,0.40917849730182204,,,0.7106250729381316,0.8056595919622656,0.5758008166107107,,0.669134816114536,2026-06-30 15:53:24 CEST,0s,0.26,
sdp_n102_rep1_seednone.log,102,1,102,7,12,12,hog,102,False,False,True,12.226298202985717,4.516889987493503,,,7.779569627194973,8,0.36944052177546743,,,0.6362980436134926,0.654327243388057,0.5806092372647261,,0.6482974689329144,2026-06-30 15:53:25 CEST,0s,0.12,
sdp_n103_rep1_seednone.log,103,1,103,8,16,16,hog,103,False,False,True,16.108051351844626,6.119921482646633,,,10.710017237700958,12,0.3799293501721923,,,0.6648859631599382,0.7449690678212179,0.5714203205111136,,0.6693760773563099,2026-06-30 15:53:25 CEST,0s,0.16,
sdp_n104_rep1_seednone.log,104,1,104,9,18,18,hog,104,False,False,True,17.23372360554735,6.618299803860386,,,11.11443713974677,13,0.38403191065046594,,,0.6449237201511779,0.7543349480094621,0.5954687332021904,,0.6174687299859316,2026-06-30 15:53:25 CEST,0s,0.17,
sdp_n105_rep1_seednone.log,105,1,105,10,27,27,hog,105,False,False,True,24.462589399646813,9.586576589444917,,,16.13412143034513,19,0.3918872378074304,,,0.6595426660179348,0.7766961906442463,0.594180267629227,,0.5975600529757455,2026-06-30 15:53:26 CEST,0s,0.19,
sdp_n106_rep1_seednone.log,106,1,106,11,34,34,hog,106,False,False,True,30.130459679806624,11.918719271961242,,,20.64295907868724,22,0.3955704426225248,,,0.6851192878587947,0.7301581268189,0.57737455306331,,0.6071458552555071,2026-06-30 15:53:26 CEST,0s,0.26,
sdp_n107_rep1_seednone.log,107,1,107,7,13,13,hog,107,False,False,True,13.982921880609787,5.509513643836734,,,10.037480612830322,11,0.39401733706864334,,,0.7178385675421218,0.7866739222260675,0.5488940757498696,,0.7721138932946402,2026-06-30 15:53:26 CEST,0s,0.13,
sdp_n108_rep1_seednone.log,108,1,108,8,19,19,hog,108,False,False,True,17.352082935558695,6.504756865126252,,,10.635521173875732,13,0.37486893586685216,,,0.6129247545308194,0.7491895957550891,0.6116067805970836,,0.5597642723092491,2026-06-30 15:53:27 CEST,0s,0.15,
sdp_n109_rep1_seednone.log,109,1,109,9,19,19,hog,109,False,False,True,19.87991144357323,8.001040092512868,,,14.5082146964369,16,0.4024685982743369,,,0.7297927225489281,0.8048325590088317,0.5514834361031243,,0.7635902471808894,2026-06-30 15:53:27 CEST,0s,0.2,
sdp_n110_rep1_seednone.log,110,1,110,10,25,25,hog,110,False,False,True,23.478506394197716,9.167691348648985,,,15.485735393863374,18,0.39047165925829985,,,0.6595707211464862,0.7666586493103484,0.5920087819840911,,0.6194294157545349,2026-06-30 15:53:27 CEST,0s,0.2,
sdp_n111_rep1_seednone.log,111,1,111,11,30,30,hog,111,False,False,True,27.987421551551463,11.425049092259721,,,19.59410139038497,22,0.4082208527575625,,,0.7001038432316316,0.7860674110145186,0.5830861474395611,,0.6531367130128324,2026-06-30 15:53:28 CEST,0s,0.26,
sdp_n112_rep1_seednone.log,112,1,112,6,9,9,hog,112,False,False,True,10.605551275463995,3.5099535880547386,,,6.749999999999823,7,0.3309543744486943,,,0.636459135850485,0.6600316964375573,0.5199931241562712,,0.7499999999999803,2026-06-30 15:53:28 CEST,0s,0.09,
sdp_n113_rep1_seednone.log,113,1,113,10,15,15,hog,113,False,False,True,16.178908345800227,5.950207077599396,,,11.24999997413899,10,0.36777556003300865,,,0.6953497562188306,0.6180886736153512,0.528907297002442,,0.7499999982759327,2026-06-30 15:53:28 CEST,0s,0.2,
sdp_n114_rep1_seednone.log,114,1,114,8,12,12,hog,114,False,False,True,14.77697949508346,5.234026541128709,,,10.242640686304265,10,0.35420138079437374,,,0.6931484671621936,0.6767282855963332,0.5110036270360708,,0.8535533905253554,2026-06-30 15:53:29 CEST,0s,0.13,
sdp_n115_rep1_seednone.log,115,1,115,10,15,15,hog,115,False,False,True,19.2890671611992,7.499999999999332,,,14.999999999999739,15,0.38882129121754055,,,0.7776425824351368,0.7776425824351504,0.4999999999999642,,0.9999999999999826,2026-06-30 15:53:29 CEST,0s,0.18,
sdp_n116_rep1_seednone.log,116,1,116,12,18,18,hog,116,False,False,True,22.695264308739304,8.531193268115619,,,16.794228576949738,16,0.37590191293037717,,,0.7399882349236513,0.704992891130986,0.5079836343197552,,0.9330126987194299,2026-06-30 15:53:29 CEST,0s,0.32,
sdp_n117_rep1_seednone.log,117,1,117,3,3,3,hog,117,False,False,True,3.0,1.0492794266682168,,,1.8749999941572448,2,0.3497598088894056,,,0.6249999980524149,0.6666666666666666,0.5596156959668876,,0.6249999980524149,2026-06-30 15:53:30 CEST,0s,0.07,
sdp_n118_rep1_seednone.log,118,1,118,4,6,6,hog,118,False,False,True,6.0,1.933136923737028,,,2.9999999999990283,3,0.32218948728950464,,,0.4999999999998381,0.5,0.644378974579218,,0.4999999999998381,2026-06-30 15:53:30 CEST,0s,0.08,
sdp_n119_rep1_seednone.log,119,1,119,6,15,15,hog,119,False,False,True,12.000000000000004,4.315317921681668,,,5.999999859450922,9,0.3596098268068056,,,0.4999999882875767,0.7499999999999998,0.7192196704612216,,0.3999999906300615,2026-06-30 15:53:30 CEST,0s,0.11,
sdp_n120_rep1_seednone.log,120,1,120,7,21,21,hog,120,False,False,True,15.000000000000014,5.93505186116271,,,7.874999999999503,12,0.3956701240775136,,,0.5249999999999664,0.7999999999999993,0.7536573791953123,,0.3749999999999763,2026-06-30 15:53:31 CEST,0s,0.13,
sdp_n121_rep1_seednone.log,121,1,121,8,28,28,hog,121,False,False,True,20.0,7.89264647209872,,,9.999999981680189,16,0.394632323604936,,,0.49999999908400944,0.8,0.7892646486557899,,0.3571428564885782,2026-06-30 15:53:31 CEST,0s,0.16,
sdp_n122_rep1_seednone.log,122,1,122,9,36,36,hog,122,False,False,True,24.000000000000075,10.016441898227862,,,12.37499984814564,20,0.41735174575949296,,,0.5156249936727334,0.8333333333333307,0.8094094562537549,,0.3437499957818233,2026-06-30 15:53:32 CEST,0s,0.17,
sdp_n123_rep1_seednone.log,123,1,123,10,45,45,hog,123,False,False,True,30.00000000000002,12.079037268427207,,,14.999999999999964,24,0.40263457561423993,,,0.49999999999999845,0.7999999999999994,0.8052691512284824,,0.33333333333333254,2026-06-30 15:53:32 CEST,0s,0.21,
sdp_n124_rep1_seednone.log,124,1,124,5,5,5,hog,124,False,False,True,6.236067977499804,2.1489291398080326,,,4.2838136261404,4,0.34459681125374647,,,0.6869414575974344,0.6414298263637114,0.5016392699007681,,0.8567627252280801,2026-06-30 15:53:32 CEST,0s,0.09,
sdp_n125_rep1_seednone.log,125,1,125,7,7,7,hog,125,False,False,True,9.210358513693397,3.3147590819116535,,,6.480086542537949,6,0.359894685639378,,,0.7035650710994314,0.6514404397048787,0.5115300637039666,,0.9257266489339927,2026-06-30 15:53:32 CEST,0s,0.11,
sdp_n126_rep1_seednone.log,126,1,126,9,9,9,hog,126,False,False,True,12.094599567874033,4.310367623632335,,,8.59292512385828,8,0.3563877910502831,,,0.7104761985409599,0.6614522419782952,0.5016181988674134,,0.9547694582064755,2026-06-30 15:53:33 CEST,0s,0.15,
sdp_n127_rep1_seednone.log,127,1,127,11,11,11,hog,127,False,False,True,14.937872725048857,5.344269465575677,,,10.665817032315534,10,0.35776643461515356,,,0.714011775882275,0.6694393628907621,0.5010651738524567,,0.9696197302105031,2026-06-30 15:53:33 CEST,0s,0.22,
sdp_n128_rep1_seednone.log,128,1,128,5,6,6,hog,128,False,False,True,7.999999999999999,2.999999999359223,,,5.99999999736472,6,0.3749999999199029,,,0.7499999996705901,0.7500000000000001,0.5000000001128105,,0.9999999995607866,2026-06-30 15:53:34 CEST,0s,0.1,
sdp_n129_rep1_seednone.log,129,1,129,6,9,9,hog,129,False,False,True,12.00000000000002,4.4999999976815515,,,8.999999957008727,9,0.3749999998067953,,,0.7499999964173927,0.7499999999999988,0.5000000021307986,,0.9999999952231919,2026-06-30 15:53:34 CEST,0s,0.11,
sdp_n130_rep1_seednone.log,130,1,130,7,12,12,hog,130,False,False,True,15.000000000000009,5.9999999999991385,,,11.999999999984587,12,0.39999999999994235,,,0.799999999998972,0.7999999999999995,0.5000000000005704,,0.9999999999987156,2026-06-30 15:53:34 CEST,0s,0.12,
sdp_n131_rep1_seednone.log,131,1,131,8,16,16,hog,131,False,False,True,20.00000000000005,7.99999999999627,,,15.999999977655735,16,0.3999999999998125,,,0.7999999988827847,0.799999999999998,0.5000000006980252,,0.9999999986034834,2026-06-30 15:53:34 CEST,0s,0.15,
sdp_n132_rep1_seednone.log,132,1,132,9,20,20,hog,132,False,False,True,23.999999999999982,9.999999999989816,,,19.99999999972872,20,0.41666666666624264,,,0.8333333333220305,0.8333333333333339,0.5000000000062729,,0.999999999986436,2026-06-30 15:53:35 CEST,0s,0.18,
sdp_n133_rep1_seednone.log,133,1,133,10,25,25,hog,133,False,False,True,30.000000000000068,12.499999998261098,,,24.999999914270205,25,0.41666666660870233,,,0.8333333304756716,0.8333333333333315,0.5000000016450398,,0.9999999965708082,2026-06-30 15:53:35 CEST,0s,0.18,
sdp_n134_rep1_seednone.log,134,1,134,5,4,4,hog,134,False,False,True,5.000000000000003,1.9999999877847343,,,3.999999965486757,4,0.39999999755694665,,,0.799999993097351,0.7999999999999996,0.5000000012603389,,0.9999999913716893,2026-06-30 15:53:36 CEST,0s,0.1,
sdp_n135_rep1_seednone.log,135,1,135,6,5,5,hog,135,False,False,True,6.0000000000000036,2.499999999959779,,,4.999999999617732,5,0.4166666666599629,,,0.8333333332696214,0.8333333333333328,0.5000000000301826,,0.9999999999235463,2026-06-30 15:53:36 CEST,0s,0.1,
sdp_n136_rep1_seednone.log,136,1,136,7,6,6,hog,136,False,False,True,7.000000000000006,2.9999999998944853,,,5.9999999987785735,6,0.42857142855635466,,,0.8571428569683669,0.8571428571428564,0.5000000000841998,,0.999999999796429,2026-06-30 15:53:36 CEST,0s,0.12,
sdp_n137_rep1_seednone.log,137,1,137,8,7,7,hog,137,False,False,True,8.000000000000004,3.4999999580950183,,,6.999999986676263,7,0.4374999947618771,,,0.8749999983345326,0.8749999999999997,0.49999999496526953,,0.999999998096609,2026-06-30 15:53:37 CEST,0s,0.14,
sdp_n138_rep1_seednone.log,138,1,138,9,8,8,hog,138,False,False,True,9.000000000000012,3.99999999999615,,,7.999999999996306,8,0.4444444444440161,,,0.8888888888884772,0.8888888888888876,0.49999999999974964,,0.9999999999995383,2026-06-30 15:53:37 CEST,0s,0.17,
sdp_n139_rep1_seednone.log,139,1,139,10,9,9,hog,139,False,False,True,10.000000000000012,4.499999999998593,,,8.999999999999929,9,0.44999999999985874,,,0.8999999999999918,0.8999999999999989,0.4999999999998476,,0.9999999999999921,2026-06-30 15:53:37 CEST,0s,0.19,
sdp_n140_rep1_seednone.log,140,1,140,11,10,10,hog,140,False,False,True,11.000000000000014,4.999999999998902,,,9.99999999999987,10,0.45454545454535417,,,0.9090909090908962,0.909090909090908,0.4999999999998967,,0.999999999999987,2026-06-30 15:53:38 CEST,0s,0.23,
sdp_n141_rep1_seednone.log,141,1,141,12,11,11,hog,141,False,False,True,12.000000000000018,5.499999999976004,,,10.999999998965492,11,0.45833333333133297,,,0.9166666665804564,0.9166666666666653,0.5000000000448416,,0.9999999999059539,2026-06-30 15:53:38 CEST,0s,0.33,
sdp_n142_rep1_seednone.log,142,1,142,4,4,4,hog,142,False,False,True,5.999999999999995,1.9999999999649232,,,3.9999999996057647,4,0.3333333333274875,,,0.6666666666009614,0.6666666666666673,0.5000000000405103,,0.9999999999014412,2026-06-30 15:53:38 CEST,0s,0.09,
sdp_n143_rep1_seednone.log,143,1,143,6,6,6,hog,143,False,False,True,8.605551275464007,2.9999999999914926,,,5.999999999998305,6,0.34861218113301334,,,0.6972243622678069,0.6972243622680039,0.4999999999987233,,0.9999999999997176,2026-06-30 15:53:39 CEST,0s,0.11,
sdp_n144_rep1_seednone.log,144,1,144,8,8,8,hog,144,False,False,True,11.302186817874373,3.999999999999611,,,7.999999999999744,8,0.35391381017287943,,,0.707827620345805,0.7078276203458277,0.49999999999996736,,0.999999999999968,2026-06-30 15:53:39 CEST,0s,0.13,
sdp_n145_rep1_seednone.log,145,1,145,10,10,10,hog,145,False,False,True,14.030892708984114,4.999999994401599,,,9.999999924302958,10,0.35635651259738105,,,0.712713020597746,0.7127130259927728,0.500000003225012,,0.9999999924302958,2026-06-30 15:53:39 CEST,0s,0.17,
sdp_n146_rep1_seednone.log,146,1,146,12,12,12,hog,146,False,False,True,16.77478183489043,5.999999999996791,,,11.99999999999925,12,0.3576797635315406,,,0.715359527063419,0.7153595270634637,0.4999999999997638,,0.9999999999999375,2026-06-30 15:53:40 CEST,0s,0.31,
sdp_n147_rep1_seednone.log,147,1,147,5,4,4,hog,147,False,False,True,5.855772506635999,1.999999948460163,,,3.999999939096554,4,0.3415433140877112,,,0.683086635377927,0.6830866457785096,0.4999999947279714,,0.9999999847741385,2026-06-30 15:53:40 CEST,0s,0.09,
sdp_n148_rep1_seednone.log,148,1,148,6,5,5,hog,148,False,False,True,7.487154267775875,2.499999982465288,,,4.999999851788772,5,0.3339052319550957,,,0.6678104487987351,0.6678104685941371,0.5000000113141808,,0.9999999703577543,2026-06-30 15:53:40 CEST,0s,0.1,
sdp_n149_rep1_seednone.log,149,1,149,7,6,6,hog,149,False,False,True,8.672479361373316,2.9999997831143475,,,5.999999874884036,6,0.34592181291040713,,,0.6918436614110219,0.6918436758378033,0.499999974278721,,0.9999999791473394,2026-06-30 15:53:41 CEST,0s,0.11,
sdp_n150_rep1_seednone.log,150,1,150,8,7,7,hog,150,False,False,True,10.24986519737573,3.4999999921185134,,,6.999999972718308,7,0.3414679046720163,,,0.6829358082202405,0.6829358108819039,0.5000000008227656,,0.9999999961026155,2026-06-30 15:53:41 CEST,0s,0.13,
sdp_n151_rep1_seednone.log,151,1,151,9,8,8,hog,151,False,False,True,11.472643412758645,3.999999983348009,,,7.9999999288731924,8,0.34865547890206694,,,0.69731095450735,0.6973109607070379,0.5000000023639266,,0.9999999911091491,2026-06-30 15:53:41 CEST,0s,0.15,
sdp_n152_rep1_seednone.log,152,1,152,10,9,9,hog,152,False,False,True,13.01607041456579,4.499999999937444,,,8.999999999277975,9,0.3457264640257066,,,0.6914529280055536,0.6914529280610253,0.5000000000331618,,0.999999999919775,2026-06-30 15:53:42 CEST,0s,0.18,
sdp_n153_rep1_seednone.log,153,1,153,11,10,10,hog,153,False,False,True,14.264186604719166,4.9999999857333055,,,9.999999797480328,10,0.3505282231851275,,,0.7010564341728344,0.7010564483706065,0.5000000086993144,,0.9999999797480328,2026-06-30 15:53:42 CEST,0s,0.23,
sdp_n154_rep1_seednone.log,154,1,154,12,11,11,hog,154,False,False,True,15.784181265681058,5.499999999979093,,,10.999999999939725,11,0.34845012911360396,,,0.6969002582260383,0.696900258229857,0.5000000000008392,,0.9999999999945204,2026-06-30 15:53:42 CEST,0s,0.32,
