run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,rerun_exclude_finished_instances
47e46c76,8,28,2,500.0,False,True,"[1, 1, 1]",7.953248165929752,,0.7953248165929752,,,,33.08381700515747,2026-04-14 02:24:21,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,258.39,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
4c5de4d5,6,15,3,300.0,False,True,"[1, 1, 1]",4.470581551784511,,0.7450969252974184,,,,13.13414216041565,2026-04-14 02:30:43,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,216.19,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
6c38d22a,7,21,5,100.0,False,True,"[1, 1, 1]",6.036650169579702,,0.8048866892772936,,,,16.157022953033447,2026-04-14 02:31:27,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,217.91,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
d9a8a50b,9,36,2,500.0,False,True,"[1, 1, 1]",9.812696503254834,,0.8177247086045695,,,,127.16960215568542,2026-04-14 02:41:27,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,393.53,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
7af28ea6,11,55,4,100.0,False,True,"[1, 1, 1]",15.092160792404993,,0.8624091881374282,,,,2028.0914430618286,2026-04-14 03:12:15,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,468.88,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
60086bc4,4,6,3,500.0,False,True,"[1, 1, 1]",1.9129379021886552,,0.6376459673962184,,,,10.943007946014404,2026-04-14 03:19:21,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,212.97,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
c7c527bc,7,21,3,300.0,False,True,"[1, 1, 1]",5.938686287723045,,0.7918248383630727,,,,20.415361166000366,2026-04-14 03:26:40,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,224.92,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
ac069b02,4,6,4,300.0,False,True,"[1, 1, 1]",1.956726724407608,,0.6522422414692027,,,,9.968116283416748,2026-04-14 03:32:53,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,212.91,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
a6c48ad5,8,28,5,100.0,False,True,"[1, 1, 1]",7.884898137242662,,0.7884898137242662,,,,23.97547698020935,2026-04-14 03:33:30,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,260.78,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
61aaeea8,10,45,2,500.0,False,True,"[1, 1, 1]",12.448750937472749,,0.8299167291648499,,,,721.5823791027069,2026-04-14 03:45:35,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,319.44,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
438efdf1,8,28,3,300.0,False,True,"[1, 1, 1]",7.984975557379919,,0.7984975557379919,,,,32.78818893432617,2026-04-14 03:46:38,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,260.91,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
a604d04c,9,36,5,100.0,False,True,"[1, 1, 1]",9.955722818651354,,0.8296435682209462,,,,67.45300698280334,2026-04-14 03:56:23,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,381.42,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
cdb486f2,3,3,5,300.0,False,True,"[1, 1, 1]",1.123280584599768,,0.748853723066512,,,,9.752411842346191,2026-04-14 04:02:47,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,212.19,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
1a88c368,5,10,3,500.0,False,True,"[1, 1, 1]",3.0804171789570085,,0.7701042947392521,,,,16.148126125335693,2026-04-14 04:03:07,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,213.8,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
2e9ee1f7,5,10,4,300.0,False,True,"[1, 1, 1]",2.978215353197657,,0.7445538382994142,,,,15.004775285720825,2026-04-14 04:09:27,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,213.7,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
068d419e,3,3,4,500.0,False,True,"[1, 1, 1]",1.1098334483330832,,0.7398889655553887,,,,10.784474849700928,2026-04-14 04:10:14,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,211.23,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
ea085d41,9,36,3,300.0,False,True,"[1, 1, 1]",9.983639568066202,,0.8319699640055168,,,,110.4222400188446,2026-04-14 04:12:07,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,381.16,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
6059a0f8,10,45,5,100.0,False,True,"[1, 1, 1]",12.343524594409406,,0.8229016396272937,,,,330.7686731815338,2026-04-14 04:24:28,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,339.77,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
afbb70ae,10,45,3,300.0,False,True,"[1, 1, 1]",12.460724543469377,,0.8307149695646251,,,,632.1168718338013,2026-04-14 04:37:27,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,356.72,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
82eb677e,6,15,3,500.0,False,True,"[1, 1, 1]",4.486995178964425,,0.7478325298274041,,,,21.68679118156433,2026-04-14 04:43:49,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,217.36,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
ad00a7bf,11,55,2,500.0,False,True,"[1, 1, 1]",14.968853943929963,,0.8553630825102836,,,,5394.915452957153,2026-04-14 05:16:38,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,471.83,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
