run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,initial_ws_energy,QAOA_improvement_over_SDP,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,rerun_exclude_finished_instances
ff18b13e,4,6,1,300.0,False,True,"[1, 1, 1]",1.9678886661792618,-1.7763568394002505e-15,1.96788866617926,,0.6559628887264201,,,,0.8787462711334229,2026-04-16 17:33:10,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,206.56,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
fde38b83,5,10,1,300.0,False,True,"[1, 1, 1]",3.1168552301629613,-1.199040866595169e-14,3.1168552301629493,,0.7792138075407373,,,,1.7412309646606445,2026-04-16 17:35:11,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,215.27,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
d81e6446,3,3,1,500.0,False,True,"[1, 1, 1]",1.0426160438238161,-2.220446049250313e-15,1.042616043823814,,0.6950773625492093,,,,1.3447086811065674,2026-04-16 17:35:18,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,212.38,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
d455cc9c,4,6,2,100.0,False,True,"[1, 1, 1]",1.9347947217978403,-8.881784197001252e-15,1.9347947217978314,,0.6449315739326105,,,,1.216500997543335,2026-04-16 17:35:22,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,214.44,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
66bef727,6,15,1,300.0,False,True,"[1, 1, 1]",4.41380427905475,-1.7763568394002505e-14,4.413804279054732,,0.735634046509122,,,,2.5393850803375244,2026-04-16 17:35:27,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,217.72,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
d9e8b1fc,5,10,2,100.0,False,True,"[1, 1, 1]",3.0189201224773625,-1.6431300764452317e-14,3.018920122477346,,0.7547300306193365,,,,1.5567741394042969,2026-04-16 17:35:33,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,215.5,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
6de0b8ce,4,6,1,500.0,False,True,"[1, 1, 1]",1.9218040055256678,-1.9984014443252818e-15,1.9218040055256658,,0.6406013351752219,,,,1.9903450012207031,2026-04-16 17:35:37,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,214.69,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
84cc6848,7,21,1,300.0,False,True,"[1, 1, 1]",5.725234701957266,4.973799150320701e-14,5.725234701957316,,0.7633646269276421,,,,3.800767183303833,2026-04-16 17:35:47,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,224.5,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
4e91259f,6,15,2,100.0,False,True,"[1, 1, 1]",4.3536533145593985,-4.440892098500626e-15,4.353653314559394,,0.725608885759899,,,,2.2455577850341797,2026-04-16 17:35:53,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,216.5,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
bda9b7d4,8,28,1,300.0,False,True,"[1, 1, 1]",7.777747122338598,-1.0658141036401503e-14,7.777747122338587,,0.7777747122338587,,,,8.646035194396973,2026-04-16 17:36:07,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,258.52,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
77e0f5cf,5,10,1,500.0,False,True,"[1, 1, 1]",3.0943608036353245,4.440892098500626e-15,3.094360803635329,,0.7735902009088322,,,,3.2447280883789062,2026-04-16 17:36:10,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,215.97,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
da83237d,3,3,3,100.0,False,True,"[1, 1, 1]",1.1188400672800496,3.3306690738754696e-15,1.118840067280053,,0.745893378186702,,,,1.3565802574157715,2026-04-16 17:36:12,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,214.67,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
ca0f95fb,7,21,2,100.0,False,True,"[1, 1, 1]",6.087476994762139,-3.552713678800501e-14,6.0874769947621035,,0.8116635993016138,,,,3.902240037918091,2026-04-16 17:36:21,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,223.73,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
8302a915,9,36,1,300.0,False,True,"[1, 1, 1]",10.072768356793809,3.552713678800501e-14,10.072768356793844,,0.8393973630661536,,,,42.29811096191406,2026-04-16 17:36:56,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,405.56,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
845b0e82,6,15,1,500.0,False,True,"[1, 1, 1]",4.416075098219505,-8.881784197001252e-16,4.416075098219504,,0.7360125163699173,,,,5.010432958602905,2026-04-16 17:37:07,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,216.72,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
a7bb0896,8,28,2,100.0,False,True,"[1, 1, 1]",7.905855900653958,1.687538997430238e-14,7.905855900653975,,0.7905855900653975,,,,7.614005088806152,2026-04-16 17:37:17,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,260.25,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
b0ac94fa,7,21,1,500.0,False,True,"[1, 1, 1]",5.75120220636996,1.1546319456101628e-14,5.751202206369972,,0.7668269608493296,,,,8.228445053100586,2026-04-16 17:37:30,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,223.91,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
dcb38bf4,9,36,2,100.0,False,True,"[1, 1, 1]",9.892378001201417,-1.0302869668521453e-13,9.892378001201314,,0.8243648334334428,,,,30.291844129562378,2026-04-16 17:38:05,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,401.38,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
cafdbe88,4,6,3,100.0,False,True,"[1, 1, 1]",1.8403505088760883,1.5543122344752192e-15,1.8403505088760899,,0.6134501696253633,,,,2.9500598907470703,2026-04-16 17:38:15,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,212.5,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
708ad824,3,3,2,300.0,False,True,"[1, 1, 1]",1.0159910220627657,8.881784197001252e-16,1.0159910220627666,,0.6773273480418444,,,,3.0539391040802,2026-04-16 17:38:23,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,215.45,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
5b24ad78,10,45,1,300.0,False,True,"[1, 1, 1]",12.469173043552889,-1.8829382497642655e-13,12.4691730435527,,0.8312782029035134,,,,350.3943181037903,2026-04-16 17:42:16,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,351.75,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
ff1c4d9a,10,45,2,100.0,False,True,"[1, 1, 1]",12.224492913963937,1.616484723854228e-13,12.224492913964099,,0.8149661942642733,,,,220.56743097305298,2026-04-16 17:43:07,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,318.05,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
ccd6ba2a,11,55,1,100.0,False,True,"[1, 1, 1]",14.983221855470784,9.947598300641403e-14,14.983221855470884,,0.8561841060269076,,,,712.5623660087585,2026-04-16 17:44:01,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,471.56,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
d0602f34,11,55,1,300.0,False,True,"[1, 1, 1]",15.098054652056064,3.1086244689504383e-13,15.098054652056375,,0.8627459801175071,,,,3130.4095129966736,2026-04-16 18:29:24,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,472.41,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
098b4976,12,66,1,100.0,False,True,"[1, 1, 1]",17.183377481830075,-3.730349362740526e-13,17.1833774818297,,0.8182560705633192,,,,8496.741499900818,2026-04-16 19:54:32,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.13.1,1208.77,ADAM,3,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
