run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
c60391e4,5,4,3,50.0,False,True,"[1, 1, 1]",2.5000000000000018,4.999999998605779,2.4999999993028896,1.9127367076963364,1.458401217057844,1.7880413560143802,0.9392631838497201,0.37570527353988775,,2.23093326033313,0.5333769160038098,2.054729814016285,,0.8218919256065135,,,,190.11314630508423,223.80095529556274,True,33.69369959831238,0.005877017974853516,0.0,33.69369959831238,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000033_d4afa0877b88_seed7000042_L2_M2_standard.npz,190.13305640220642,2026-06-18 02:38:51,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,7000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,8,7000042,33,"[(3, 4), (1, 4), (2, 4), (0, 4)]",
cc306bf5,5,4,5,50.0,False,True,"[1, 1, 1]",2.5000000000000018,4.999999998605779,2.4999999993028896,1.4471181077181803,1.458401217057844,1.3433302233898834,1.1584109846231885,0.4633643938492751,,1.7721018600133323,1.4022633824799424,2.0444619146298546,,0.8177847658519413,,,,447.07712030410767,485.9614508152008,True,38.886512994766235,0.0021657943725585938,0.0,38.886512994766235,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000033_d4afa0877b88_seed4000042_L2_M2_standard.npz,447.11332058906555,2026-06-18 02:39:40,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,5,4000042,33,"[(3, 4), (1, 4), (2, 4), (0, 4)]",
12560fe9,5,4,3,50.0,False,True,"[1, 1, 1]",2.5000000000000018,4.999999998605779,2.4999999993028896,1.73303296499334,1.458401217057844,1.5999325627842582,0.6753705903211848,0.2701482361284738,,2.660909102890698,0.8117851579645512,2.005825141766534,,0.802330056706613,,,,184.80952763557434,217.48293709754944,True,32.68936824798584,0.015944242477416992,0.0,32.68936824798584,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000033_d4afa0877b88_seed8000042_L2_M2_standard.npz,184.84195709228516,2026-06-18 02:40:46,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,8000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,9,8000042,33,"[(3, 4), (1, 4), (2, 4), (0, 4)]",
46b05b7e,5,4,3,50.0,False,True,"[1, 1, 1]",2.5000000000000018,4.999999998605779,2.4999999993028896,1.0289842871184491,1.458401217057844,0.9524415522507266,1.5185474219623507,0.6074189687849398,,1.2190020392180694,2.3512137786413176,2.1280484415713854,,0.8512193766285535,,,,165.5976505279541,198.7175419330597,True,33.12179470062256,0.0018894672393798828,0.0,33.12179470062256,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000033_d4afa0877b88_seed9000042_L2_M2_standard.npz,165.630761384964,2026-06-18 02:41:00,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,9000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,10,9000042,33,"[(3, 4), (1, 4), (2, 4), (0, 4)]",
7a76f964,5,4,5,50.0,False,True,"[1, 1, 1]",2.5000000000000018,4.999999998605779,2.4999999993028896,0.7121753075272004,1.458401217057844,0.6527621135530273,1.0500494069310937,0.4200197627724372,,2.5435772141527293,3.338151800908862,2.3218380140074584,,0.9287352056029827,,,,466.1325659751892,501.71874809265137,True,35.59150719642639,0.00531315803527832,0.0,35.59150719642639,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000033_d4afa0877b88_seed5000042_L2_M2_standard.npz,466.1597595214844,2026-06-18 02:41:30,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,5000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,6,5000042,33,"[(3, 4), (1, 4), (2, 4), (0, 4)]",
5a7cff39,5,4,5,50.0,False,True,"[1, 1, 1]",2.5000000000000018,4.999999998605779,2.4999999993028896,1.1734516553752434,1.458401217057844,1.080809753783708,0.985358221947242,0.39414328877889654,,1.5646896146320655,1.3737865509591334,1.7677030292632747,,0.7070812117053094,,,,445.4370639324188,479.6056525707245,True,34.174333572387695,0.005728960037231445,0.0,34.174333572387695,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000033_d4afa0877b88_seed6000042_L2_M2_standard.npz,445.44788455963135,2026-06-18 02:42:33,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,6000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,7,6000042,33,"[(3, 4), (1, 4), (2, 4), (0, 4)]",
eabec9fe,5,4,5,50.0,False,True,"[1, 1, 1]",2.5000000000000018,4.999999998605779,2.4999999993028896,1.9127367076963364,1.458401217057844,1.7880413560143802,0.9392631838497201,0.37570527353988775,,2.2117064011333567,0.5141500568040365,2.0451163844163984,,0.8180465537665588,,,,425.3763999938965,459.0662841796875,True,33.69369959831238,0.0037996768951416016,0.0,33.69369959831238,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000033_d4afa0877b88_seed7000042_L2_M2_standard.npz,425.3983037471771,2026-06-18 02:44:24,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,7000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,8,7000042,33,"[(3, 4), (1, 4), (2, 4), (0, 4)]",
dd02d978,5,4,5,50.0,False,True,"[1, 1, 1]",2.5000000000000018,4.999999998605779,2.4999999993028896,1.73303296499334,1.458401217057844,1.5999325627842582,0.6753705903211848,0.2701482361284738,,2.8727434497052142,1.0236195047790675,2.111742315173792,,0.8446969260695162,,,,452.7131464481354,485.40072751045227,True,32.68936824798584,0.0017724037170410156,0.0,32.68936824798584,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000033_d4afa0877b88_seed8000042_L2_M2_standard.npz,452.7370460033417,2026-06-18 02:45:15,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,8000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,9,8000042,33,"[(3, 4), (1, 4), (2, 4), (0, 4)]",
4a0e68c5,5,4,5,50.0,False,True,"[1, 1, 1]",2.5000000000000018,4.999999998605779,2.4999999993028896,1.0289842871184491,1.458401217057844,0.9524415522507266,1.5185474219623507,0.6074189687849398,,1.4597097902109866,2.591921529634235,2.248402317067844,,0.899360926827137,,,,408.69341015815735,441.8137218952179,True,33.12179470062256,0.0014688968658447266,0.0,33.12179470062256,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000033_d4afa0877b88_seed9000042_L2_M2_standard.npz,408.70973944664,2026-06-18 02:45:49,x86_64,dacsgpu0001,,64,64,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,9000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,10,9000042,33,"[(3, 4), (1, 4), (2, 4), (0, 4)]",
77cbbc01,8,13,1,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,3.9167111793346496,4.694276965663526,3.7423866787880677,4.0243474649831255,0.5057495291136472,,1.0413466360900525,1.605268208480168,4.545020783028152,,0.5711838107492705,,,,2487.0181522369385,2487.001352071762,False,2371.529838323593,0.0,0.0168001651763916,2371.529838323593,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed42_L2_M2_standard.npz,2487.0252866744995,2026-06-18 02:56:26,x86_64,dacsgpu0001,,64,64,3.11.15,29.74,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,1,42,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
2309ed12,8,13,1,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,5.307711602001584,4.694276965663526,5.040077397275665,4.578109427886837,0.5753421411871615,,0.058456599284568256,-0.8654793394930884,4.607337727529121,,0.5790153326572076,,,,2462.812485933304,2462.80464887619,False,2363.36838889122,0.0,0.007837057113647461,2363.36838889122,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed1000042_L2_M2_standard.npz,2462.8199846744537,2026-06-18 02:56:48,x86_64,dacsgpu0001,,64,64,3.11.15,29.74,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,2,1000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
580a3a3b,8,13,1,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,4.280005627796928,4.694276965663526,3.968101617816791,4.600051116146731,0.5780996064910294,,1.0882472322624963,2.3521462289223765,5.144174732277979,,0.6464809440948259,,,,2458.7146537303925,2458.70770406723,False,2367.067186832428,0.0,0.006949663162231445,2367.067186832428,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed2000042_L2_M2_standard.npz,2458.7204279899597,2026-06-18 02:57:01,x86_64,dacsgpu0001,,64,64,3.11.15,29.75,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,3,2000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
18452446,8,13,1,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,4.045565820142081,4.694276965663526,3.713873611223397,3.721232538761198,0.4676563394629121,,1.284867801867934,1.2995856569435356,4.363666439695165,,0.5483925695501816,,,,2465.675719022751,2465.669718980789,False,2374.422377347946,0.0,0.006000041961669922,2374.422377347946,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed3000042_L2_M2_standard.npz,2465.6864280700684,2026-06-18 02:57:25,x86_64,dacsgpu0001,,64,64,3.11.15,29.75,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,4,3000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
f9b14335,8,13,1,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,4.710994048833274,4.694276965663526,4.474410068611681,4.344026073544561,0.5459243169903024,,1.511769589192916,1.251001599058677,5.099910868141019,,0.6409181966832747,,,,2462.116576910019,2462.1092717647552,False,2367.5462758541107,0.0,0.007305145263671875,2367.5462758541107,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed4000042_L2_M2_standard.npz,2462.1230437755585,2026-06-18 02:57:33,x86_64,dacsgpu0001,,64,64,3.11.15,29.75,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,5,4000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
f38059b1,8,13,3,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,3.9167111793346496,4.694276965663526,3.7423866787880677,4.0243474649831255,0.5057495291136472,,2.3556518766615593,2.9195734490516747,5.202173403313905,,0.6537697780786877,,,,486.00108647346497,2857.5272238254547,True,2371.529838323593,0.003689289093017578,0.0,2371.529838323593,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed42_L2_M2_standard.npz,486.008455991745,2026-06-18 03:04:38,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,1,42,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
ba5d8dca,8,13,3,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,5.307711602001584,4.694276965663526,5.040077397275665,4.578109427886837,0.5753421411871615,,2.769094610687773,1.8451586719101165,5.962656733230723,,0.7493415668844096,,,,504.57523798942566,2867.9411840438843,True,2363.36838889122,0.0024323463439941406,0.0,2363.36838889122,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed1000042_L2_M2_standard.npz,504.5928592681885,2026-06-18 03:05:22,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,2,1000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
352a87e8,8,13,3,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,4.280005627796928,4.694276965663526,3.968101617816791,4.600051116146731,0.5780996064910294,,2.086548154878079,3.350447151537959,5.6433251935857704,,0.7092103960022134,,,,504.07066226005554,2871.135184288025,True,2367.067186832428,0.0026521682739257812,0.0,2367.067186832428,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed2000042_L2_M2_standard.npz,504.08678579330444,2026-06-18 03:05:32,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,3,2000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
e35d948a,8,13,3,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,4.045565820142081,4.694276965663526,3.713873611223397,3.721232538761198,0.4676563394629121,,3.082333407118055,3.0970512621936566,5.2623992423202255,,0.6613385056756346,,,,507.7608697414398,2882.1778564453125,True,2374.422377347946,0.005379915237426758,0.0,2374.422377347946,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed3000042_L2_M2_standard.npz,507.77340364456177,2026-06-18 03:06:00,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,4,3000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
56fb395f,8,13,5,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,3.9167111793346496,4.694276965663526,3.7423866787880677,4.0243474649831255,0.5057495291136472,,2.3564188269818,2.9203403993719155,5.2025568784740255,,0.6538179703342882,,,,916.8669171333313,3288.3925173282623,True,2371.529838323593,0.0042266845703125,0.0,2371.529838323593,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed42_L2_M2_standard.npz,916.8748450279236,2026-06-18 03:11:49,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,1,42,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
f93606e9,8,13,3,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,4.710994048833274,4.694276965663526,4.474410068611681,4.344026073544561,0.5459243169903024,,2.4698253311722738,2.2090573410380347,5.578938739130698,,0.7011187937473651,,,,424.85748505592346,2792.3953239917755,True,2367.5462758541107,0.008426427841186523,0.0,2367.5462758541107,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed4000042_L2_M2_standard.npz,424.87958431243896,2026-06-18 03:11:53,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,5,4000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
f2d34451,8,13,5,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,5.307711602001584,4.694276965663526,5.040077397275665,4.578109427886837,0.5753421411871615,,3.6717274754487637,2.747791536671107,6.413973165611218,,0.806059600091973,,,,913.0663332939148,3276.4321858882904,True,2363.36838889122,0.0025238990783691406,0.0,2363.36838889122,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed1000042_L2_M2_standard.npz,913.0820248126984,2026-06-18 03:12:10,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,2,1000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
afd428e7,8,13,5,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,4.280005627796928,4.694276965663526,3.968101617816791,4.600051116146731,0.5780996064910294,,2.3138338354488646,3.5777328321087447,5.756968033871163,,0.7234921680066384,,,,913.4386084079742,3280.5040991306305,True,2367.067186832428,0.0016846656799316406,0.0,2367.067186832428,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed2000042_L2_M2_standard.npz,913.4488835334778,2026-06-18 03:12:21,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,3,2000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
6b54918d,8,13,5,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,4.045565820142081,4.694276965663526,3.713873611223397,3.721232538761198,0.4676563394629121,,4.020454337767086,4.035172192842688,5.731459707644741,,0.7202864746390195,,,,930.6342101097107,3305.0501992702484,True,2374.422377347946,0.006374835968017578,0.0,2374.422377347946,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed3000042_L2_M2_standard.npz,930.6504399776459,2026-06-18 03:13:03,x86_64,dacsgpu0001,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,4,3000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
925574b4,8,13,5,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,4.710994048833274,4.694276965663526,4.474410068611681,4.344026073544561,0.5459243169903024,,3.0281643075111937,2.7673963173769547,5.858108227300158,,0.7362027019866837,,,,1255.934268951416,3623.4781608581543,True,2367.5462758541107,0.002369403839111328,0.0,2367.5462758541107,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed4000042_L2_M2_standard.npz,1255.9495151042938,2026-06-18 03:26:25,x86_64,dacsgpu0001,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,5,4000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
d30e4098,8,13,1,50.0,False,True,"[1, 1, 1]",7.957194684958,15.918979333065815,7.959489666532908,4.643714299471462,4.694276965663526,4.372837991422608,4.67670077612186,0.5877323555954375,,0.12745925476289344,0.735184824161399,4.740430403503307,,0.5957414127951964,,,,2478.550370454788,2478.5377373695374,False,2342.430063724518,0.0,0.012633085250854492,2342.430063724518,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000034_062975f12d19_seed5000042_L2_M2_standard.npz,2478.5562126636505,2026-06-18 03:37:50,x86_64,dacsgpu0001,,64,64,3.11.15,29.74,True,False,adam,True,2,1000,hamqaoa,0.05,15,standard,2,2,5000042,False,False,False,10800,hog,False,True,False,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,5,8,1,4,80,80,5,3,5,6,5000042,34,"[(2, 7), (0, 1), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2), (3, 6)]",
