run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,blas_threads,max_parallel,use_ram_limit,min_free_ram_mb,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
357a89b2,13,12,4,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,6.159875328765384,,0.8855903604937513,,,,1704.1597714424133,1704.1597714424133,False,,0.0,0.0,,,1704.2123391628265,2026-06-17 00:50:59,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,7000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,8,7000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
443b4942,13,12,3,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,5.819788080582629,,0.8366968403098195,,,,1052.5397789478302,1052.5397789478302,False,,0.0,0.0,,,1052.5907571315765,2026-06-17 00:55:01,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,8000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,9,8000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
17dbe7aa,13,12,5,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,6.459896347629145,,0.9287236559048636,,,,2565.2482941150665,2565.2482941150665,False,,0.0,0.0,,,2565.3183126449585,2026-06-17 00:55:41,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,6000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,7,6000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
366b76cc,13,12,1,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,4.808763978311342,,0.6913443532201571,,,,201.29844212532043,201.29844212532043,False,,0.0,0.0,,,201.34755158424377,2026-06-17 00:58:27,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,9000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,10,9000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
a58722c9,13,12,2,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,5.02979111817707,,0.7231208899235103,,,,554.5223243236542,554.5223243236542,False,,0.0,0.0,,,554.5753269195557,2026-06-17 01:05:00,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,9000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,10,9000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
e894cc1e,13,12,4,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,6.352860790098537,,0.9133354129745999,,,,1742.0366797447205,1742.0366797447205,False,,0.0,0.0,,,1742.0846590995789,2026-06-17 01:13:13,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,8000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,9,8000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
73761e91,13,12,5,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,5.770520843957511,,0.8296138089959189,,,,2626.324641942978,2626.324641942978,False,,0.0,0.0,,,2626.3745028972626,2026-06-17 01:14:24,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,7000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,8,7000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
4f0b5ea2,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,2.888572062860024,,0.5283490437972881,,,,85.39046311378479,85.39046311378479,False,,0.0,0.0,,,85.44288802146912,2026-06-17 01:15:54,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
2f64af0e,13,12,3,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,5.720421336720711,,0.8224111241514368,,,,1043.7042808532715,1043.7042808532715,False,,0.0,0.0,,,1043.762377500534,2026-06-17 01:15:55,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,9000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,10,9000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
c852caad,8,8,2,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.0681826915461325,,0.744111757746109,,,,216.6580512523651,216.6580512523651,False,,0.0,0.0,,,216.71102643013,2026-06-17 01:19:34,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
12a6572e,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.467198405807811,,0.8170957673198616,,,,425.4205255508423,425.4205255508423,False,,0.0,0.0,,,425.4714996814728,2026-06-17 01:23:06,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
9de4af46,8,8,4,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.850776962787737,,0.7043460512288827,,,,672.0636808872223,672.0636808872223,False,,0.0,0.0,,,672.1212084293365,2026-06-17 01:30:50,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
12f23d23,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,2.888445732125702,,0.5283259366283379,,,,80.78008031845093,80.78008031845093,False,,0.0,0.0,,,80.83137035369873,2026-06-17 01:32:16,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
0423f447,13,12,4,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,5.447191643099276,,0.7831295526978955,,,,1680.4324924945831,1680.4324924945831,False,,0.0,0.0,,,1680.4919815063477,2026-06-17 01:33:06,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,9000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,10,9000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
bbff9e3f,13,12,5,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,5.612057287651385,,0.806831887209461,,,,2573.3269321918488,2573.3269321918488,False,,0.0,0.0,,,2573.37722325325,2026-06-17 01:33:57,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,8000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,9,8000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
effb45a3,8,8,2,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.257133037649313,,0.5957625735183063,,,,217.2561993598938,217.2561993598938,False,,0.0,0.0,,,217.31432580947876,2026-06-17 01:35:57,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
d12869f7,8,8,5,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.455498814941339,,0.8149557938268687,,,,1004.808587551117,1004.808587551117,False,,0.0,0.0,,,1004.8638927936554,2026-06-17 01:39:54,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
ace38c0f,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.8447972063012927,,0.7032522932913967,,,,431.53446865081787,431.53446865081787,False,,0.0,0.0,,,431.59035658836365,2026-06-17 01:40:23,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
907659b2,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,2.88886277028403,,0.5284022171252009,,,,80.83250379562378,80.83250379562378,False,,0.0,0.0,,,80.88990926742554,2026-06-17 01:41:19,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
66c5faeb,8,8,2,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.284744674377275,,0.6008130211254372,,,,215.3895218372345,215.3895218372345,False,,0.0,0.0,,,215.4572515487671,2026-06-17 01:44:03,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
4549ef76,8,8,4,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.31687630558312,,0.789600334910023,,,,669.9343192577362,669.9343192577362,False,,0.0,0.0,,,669.9871730804443,2026-06-17 01:45:11,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
6fcf918a,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.6104550943467686,,0.6603887510019172,,,,421.15045285224915,421.15045285224915,False,,0.0,0.0,,,421.2120666503906,2026-06-17 01:48:25,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
3c870367,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.4419208520159366,,0.6295621336128289,,,,89.79052424430847,89.79052424430847,False,,0.0,0.0,,,89.8417546749115,2026-06-17 01:49:59,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
c7633e1e,8,8,5,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.5916312704825275,,0.6569456832428829,,,,997.6208271980286,997.6208271980286,False,,0.0,0.0,,,997.6788644790649,2026-06-17 01:52:40,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
79753014,8,8,2,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.285353972604513,,0.6009244679333213,,,,221.61607670783997,221.61607670783997,False,,0.0,0.0,,,221.6637864112854,2026-06-17 01:53:45,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
97bc1c57,8,8,4,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.781837259520717,,0.8746463957560074,,,,675.6997449398041,675.6997449398041,False,,0.0,0.0,,,675.757082939148,2026-06-17 01:55:24,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
36163044,13,12,5,50.0,False,False,"[1, 1, 1]",6.955671158537693,,,,,,,,,,,6.181527679369731,,0.888703266511134,,,,2555.8468866348267,2555.8468866348267,False,,0.0,0.0,,,2555.9021894931793,2026-06-17 01:55:52,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,9000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,10,9000042,3,"[(3, 12), (8, 11), (11, 12), (1, 12), (4, 12), (10, 11), (2, 12), (5, 12), (0, 12), (6, 11), (7, 11), (9, 11)]",
870fdcd0,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,2.888780326965023,,0.5283871374083662,,,,82.70613837242126,82.70613837242126,False,,0.0,0.0,,,82.7667465209961,2026-06-17 01:57:19,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
c61a98a6,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.270713026665117,,0.7811566043247714,,,,414.2550711631775,414.2550711631775,False,,0.0,0.0,,,414.3052213191986,2026-06-17 01:59:38,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
7564a343,8,8,2,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.8465202003823395,,0.703567446334277,,,,233.81329250335693,233.81329250335693,False,,0.0,0.0,,,233.8684639930725,2026-06-17 02:01:17,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
876eada9,8,8,5,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.84277921118894,,0.7028831815764051,,,,1012.8471052646637,1012.8471052646637,False,,0.0,0.0,,,1012.9056060314178,2026-06-17 02:02:09,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
03c44752,8,8,4,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.7766564926968265,,0.8736987811083642,,,,709.0885939598083,709.0885939598083,False,,0.0,0.0,,,709.1398189067841,2026-06-17 02:05:40,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
a11c31da,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.9106199105839745,,0.7152919316009472,,,,420.91062474250793,420.91062474250793,False,,0.0,0.0,,,420.9663531780243,2026-06-17 02:06:44,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
6b61552d,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.35875636470347,,0.7972606212760491,,,,85.20044136047363,85.20044136047363,False,,0.0,0.0,,,85.2533712387085,2026-06-17 02:07:10,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
caeef69b,8,8,2,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.474882791733132,,0.635591205746844,,,,224.90756559371948,224.90756559371948,False,,0.0,0.0,,,224.9554750919342,2026-06-17 02:10:34,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
e41ae396,8,8,4,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.9631681854478757,,0.7249035425191979,,,,676.8002009391785,676.8002009391785,False,,0.0,0.0,,,676.8513443470001,2026-06-17 02:12:38,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
152b0a8b,8,8,5,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.521241142991528,,0.8269807305106132,,,,1086.8124599456787,1086.8124599456787,False,,0.0,0.0,,,1086.8634979724884,2026-06-17 02:13:36,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
f1c5fad3,8,8,3,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,4.17088600785862,,0.7628972329870439,,,,416.17368030548096,416.17368030548096,False,,0.0,0.0,,,416.223171710968,2026-06-17 02:14:10,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
9a84074d,8,8,1,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,2.888679157019784,,0.5283686324022022,,,,85.13883757591248,85.13883757591248,False,,0.0,0.0,,,85.20073413848877,2026-06-17 02:15:06,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,6000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,7,6000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
cf69c169,8,8,2,50.0,False,False,"[1, 1, 1]",5.467166254526778,,,,,,,,,,,3.844329991701984,,0.7031668350160202,,,,219.48996806144714,219.48996806144714,False,,0.0,0.0,,,219.55124020576477,2026-06-17 02:17:54,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,6000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,7,6000042,4,"[(0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
