run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,initial_ws_energy,initial_ws_energy_prodStates,initial_energy_statevector,initial_ws_energy_010101,QAOA_improvement_over_SDP,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,n_end,start_index_singlet,warm_start_mode,warm_start_corr_strength,warm_start_corr_repeats,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,optimiser_debug_iterations,relative_graph_adjList_path,hog_graph_index,edges,weights
a6a1491b,10,15,1,50.0,False,True,"[1, 1, 1]",-3.378373969464832e-16,6.797689183655613,,,,0.5224876252995632,7.320176808955176,,,,,,31.44591498374939,2026-05-04 20:28:45,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,253.62,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,24,"[(3, 9), (0, 1), (5, 8), (2, 6), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (1, 8), (4, 5), (3, 7), (4, 8), (0, 2), (6, 7)]",
3ee0f4be,10,15,2,50.0,False,True,"[1, 1, 1]",-3.608224830031759e-16,6.153243356448562,,,,1.1880708247779328,7.341314181226495,,,,,,72.28477096557617,2026-05-04 20:29:59,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,256.8,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,6,"[(3, 9), (0, 1), (2, 3), (1, 6), (5, 7), (7, 9), (0, 3), (4, 6), (6, 8), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (1, 7)]",
51b1c57c,10,15,1,50.0,False,True,"[1, 1, 1]",-3.314406041288187e-16,6.5108205505181225,,,,1.3067904141049658,7.817610964623088,,,,,,31.614428281784058,2026-05-04 20:30:33,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,253.03,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,25,"[(0, 1), (4, 7), (1, 9), (3, 5), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (2, 8), (5, 9), (4, 8), (0, 2), (3, 6), (1, 7)]",
84288069,10,15,1,50.0,False,True,"[1, 1, 1]",-3.621235256101585e-16,6.681334807932497,,,,0.12260975887231851,6.803944566804815,,,,,,31.419852018356323,2026-05-04 20:31:06,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,253.3,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,26,"[(3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (7, 9), (0, 3), (6, 8), (5, 6), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (1, 7)]",
4085f9fc,10,15,2,50.0,False,True,"[1, 1, 1]",7.96346495690603e-16,6.499999998826637,,,,1.5013457955114946,8.001345794338132,,,,,,71.6967122554779,2026-05-04 20:32:19,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,255.8,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,7,"[(1, 3), (0, 1), (2, 3), (5, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (6, 8), (4, 9), (7, 8), (4, 5), (0, 2), (6, 7)]",
088a637d,10,15,2,50.0,False,True,"[1, 1, 1]",-2.561969733583247e-16,6.136257816275066,,,,1.2704308629399943,7.40668867921506,,,,,,72.149729013443,2026-05-04 20:33:34,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,254.8,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,8,"[(3, 9), (2, 7), (0, 1), (3, 8), (2, 6), (7, 9), (0, 3), (6, 8), (1, 5), (4, 5), (5, 9), (4, 8), (1, 4), (0, 2), (6, 7)]",
ffd13ae2,10,15,2,50.0,False,True,"[1, 1, 1]",-3.885780586188048e-16,7.499999999981608,,,,1.7249853293682857,9.224985329349893,,,,,,71.92512512207031,2026-05-04 20:34:48,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,257.73,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,9,"[(3, 9), (2, 7), (0, 1), (1, 6), (4, 7), (3, 8), (5, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (5, 6), (4, 8), (0, 2)]",
3e54e48e,8,12,2,50.0,False,True,"[1, 1, 1]",6.938893903907228e-18,5.0946531750990065,,,,1.0545904927184706,6.149243667817477,,,,,,62.40122604370117,2026-05-04 20:35:52,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,228.92,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,10,"[(0, 1), (2, 3), (2, 6), (5, 7), (0, 3), (4, 6), (1, 5), (4, 5), (3, 7), (1, 4), (0, 2), (6, 7)]",
39a7ef74,8,12,2,50.0,False,True,"[1, 1, 1]",1.3877787807814457e-15,4.999999871196764,,,,1.0792273463058288,6.079227217502593,,,,,,61.39052104949951,2026-05-04 20:36:55,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,227.47,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,11,"[(1, 3), (0, 1), (2, 7), (2, 3), (1, 6), (4, 7), (5, 7), (0, 3), (4, 6), (5, 6), (4, 5), (0, 2)]",
fe139cff,10,15,2,50.0,False,True,"[1, 1, 1]",4.445228907190568e-18,6.822863376082617,,,,1.3511507252025172,8.174014101285135,,,,,,72.50017285346985,2026-05-04 20:38:10,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,255.86,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,12,"[(3, 9), (0, 1), (4, 7), (5, 8), (2, 6), (1, 9), (0, 3), (1, 8), (4, 9), (5, 6), (2, 8), (4, 5), (3, 7), (0, 2), (6, 7)]",
8cd99126,10,15,2,50.0,False,True,"[1, 1, 1]",-3.885780586188048e-16,7.4999999999871205,,,,1.6906203908521311,9.190620390839252,,,,,,71.84270119667053,2026-05-04 20:39:23,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,257.75,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,13,"[(3, 9), (0, 1), (4, 7), (5, 8), (2, 6), (1, 9), (5, 7), (0, 3), (4, 6), (1, 8), (4, 9), (5, 6), (2, 8), (3, 7), (0, 2)]",
d1967d1d,8,12,2,50.0,False,True,"[1, 1, 1]",-3.3328374782204406e-16,5.007880866670295,,,,1.2541363222541948,6.2620171889244896,,,,,,61.56079316139221,2026-05-04 20:40:27,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,230.81,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,14,"[(0, 1), (2, 3), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2)]",
910274f9,10,15,2,50.0,False,True,"[1, 1, 1]",-3.8846963840155624e-16,6.611245360192906,,,,1.4337591067771998,8.045004466970106,,,,,,71.86872792243958,2026-05-04 20:41:41,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,254.38,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,15,"[(0, 1), (4, 7), (1, 9), (3, 5), (2, 9), (0, 3), (6, 8), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (3, 6), (6, 7), (1, 7)]",
1057e078,10,15,2,50.0,False,True,"[1, 1, 1]",-3.8933700013954464e-16,6.639200431660156,,,,1.4777198441606858,8.116920275820842,,,,,,72.21528768539429,2026-05-04 20:42:55,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,256.55,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,16,"[(2, 7), (0, 1), (1, 9), (3, 5), (2, 9), (0, 3), (4, 6), (1, 8), (7, 8), (4, 5), (5, 9), (4, 8), (0, 2), (3, 6), (6, 7)]",
d6e1cb7b,10,15,2,50.0,False,True,"[1, 1, 1]",-3.3528952184114225e-16,6.303981762522451,,,,0.6320645591126421,6.936046321635093,,,,,,72.06082510948181,2026-05-04 20:44:09,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,256.8,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,17,"[(2, 7), (0, 1), (4, 7), (3, 8), (1, 9), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (1, 5), (5, 9), (4, 8), (0, 2), (3, 6)]",
f28d1433,10,15,2,50.0,False,True,"[1, 1, 1]",-3.883612181843077e-16,6.619188676880893,,,,1.3971468431819938,8.016335520062887,,,,,,71.59644412994385,2026-05-04 20:45:23,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,256.95,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,18,"[(8, 9), (0, 1), (2, 3), (1, 6), (3, 8), (5, 7), (2, 9), (0, 3), (4, 6), (4, 5), (5, 9), (4, 8), (0, 2), (6, 7), (1, 7)]",
2d68ff0d,10,15,2,50.0,False,True,"[1, 1, 1]",1.0988389018140587e-16,6.263038856217748,,,,1.8043836439338898,8.067422500151638,,,,,,72.19506096839905,2026-05-04 20:46:38,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,255.02,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,19,"[(3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (5, 8), (7, 9), (0, 3), (4, 6), (6, 8), (2, 8), (4, 5), (5, 9), (0, 2), (1, 7)]",
3cc1e12d,10,15,2,50.0,False,True,"[1, 1, 1]",-3.8933700013954464e-16,6.003659808057842,,,,0.3355400821672312,6.339199890225073,,,,,,71.68577694892883,2026-05-04 20:47:51,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,256.98,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,20,"[(3, 9), (0, 1), (2, 3), (5, 8), (7, 9), (2, 9), (0, 3), (4, 6), (1, 8), (5, 6), (4, 5), (4, 8), (0, 2), (6, 7), (1, 7)]",
ccf461df,10,15,2,50.0,False,True,"[1, 1, 1]",8.605854744103691e-16,6.43992363344078,,,,0.9851297065860942,7.425053340026874,,,,,,72.04981827735901,2026-05-04 20:49:05,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,255.47,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,21,"[(0, 1), (4, 7), (3, 8), (2, 6), (1, 9), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (1, 5), (5, 9), (3, 7), (4, 8), (0, 2)]",
055b7cba,10,15,2,50.0,False,True,"[1, 1, 1]",-3.6158142452391573e-16,6.023043778205781,,,,1.3443205879531215,7.3673643661589026,,,,,,71.38927698135376,2026-05-04 20:50:19,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,254.55,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,22,"[(8, 9), (3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (5, 8), (0, 3), (4, 6), (2, 8), (4, 5), (5, 9), (0, 2), (6, 7), (1, 7)]",
ef24f9a0,10,15,2,50.0,False,True,"[1, 1, 1]",-3.87439646337695e-16,6.569923612967973,,,,1.0109895067461085,7.580913119714081,,,,,,72.56591010093689,2026-05-04 20:51:34,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,254.91,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,23,"[(3, 9), (0, 1), (4, 7), (3, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (6, 8), (5, 6), (2, 8), (4, 5), (0, 2), (1, 7)]",
a442fffc,10,15,2,50.0,False,True,"[1, 1, 1]",-3.378373969464832e-16,6.677404167584901,,,,1.4057237667796825,8.083127934364583,,,,,,72.22290897369385,2026-05-04 20:52:47,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,254.48,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,24,"[(3, 9), (0, 1), (5, 8), (2, 6), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (1, 8), (4, 5), (3, 7), (4, 8), (0, 2), (6, 7)]",
8a913d15,10,15,2,50.0,False,True,"[1, 1, 1]",-3.314406041288187e-16,6.508545238713653,,,,1.444340492567008,7.952885731280661,,,,,,72.66464304924011,2026-05-04 20:54:02,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,255.03,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,25,"[(0, 1), (4, 7), (1, 9), (3, 5), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (2, 8), (5, 9), (4, 8), (0, 2), (3, 6), (1, 7)]",
6458343c,10,15,2,50.0,False,True,"[1, 1, 1]",-3.621235256101585e-16,6.52748100339026,,,,1.4933174608035333,8.020798464193794,,,,,,71.33060097694397,2026-05-04 20:55:18,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,255.84,adam,True,2,1000,hamqaoa,0.05,0,30,0,entangled,2.0,1,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,HOG_graphs/list_27_graphs_adjacency_list.txt,26,"[(3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (7, 9), (0, 3), (6, 8), (5, 6), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (1, 7)]",
