run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,initial_ws_energy,initial_ws_energy_prodStates,initial_ws_energy_010101,QAOA_improvement_over_SDP,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,circuit_type,learning_rate_adam,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,optimiser_debug_iterations,relative_graph_adjList_path,hog_graph_index,edges,weights
918b9b2c,8,12,1,50.0,False,True,"[1, 1, 1]",4.064733853798532,,,0.0883007365106101,4.153034590309142,,,,,,1.456928014755249,2026-05-04 13:17:22,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,274.55,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,14,"[(0, 1), (2, 3), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2)]",
6a3418e6,10,15,1,50.0,False,True,"[1, 1, 1]",3.825251318722362,,,0.7014601639993412,4.526711482721703,,,,,,13.849852800369263,2026-05-04 13:17:41,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,377.05,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,15,"[(0, 1), (4, 7), (1, 9), (3, 5), (2, 9), (0, 3), (6, 8), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (3, 6), (6, 7), (1, 7)]",
2fa03e70,10,15,1,100.0,False,True,"[1, 1, 1]",3.4678037819884424,,,1.5680111841706306,5.035814966159073,,,,,,28.127464056015015,2026-05-04 13:18:13,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,374.3,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,8,"[(3, 9), (2, 7), (0, 1), (3, 8), (2, 6), (7, 9), (0, 3), (6, 8), (1, 5), (4, 5), (5, 9), (4, 8), (1, 4), (0, 2), (6, 7)]",
10f95c37,8,12,2,100.0,False,True,"[1, 1, 1]",3.9203312818575307,,,0.7686168931891921,4.688948175046723,,,,,,5.7704551219940186,2026-05-04 13:18:23,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,276.72,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,2,"[(2, 7), (0, 1), (1, 6), (4, 7), (0, 3), (5, 6), (4, 5), (3, 7), (2, 5), (1, 4), (0, 2), (3, 6)]",
533e7b58,6,9,1,200.0,False,True,"[1, 1, 1]",3.6743742210205936,,,0.048508591088982644,3.7228828121095763,,,,,,2.158656120300293,2026-05-04 13:18:29,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,223.02,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,4,"[(0, 1), (3, 5), (0, 3), (1, 2), (3, 4), (4, 5), (2, 5), (1, 4), (0, 2)]",
cfba3f6b,6,9,2,200.0,False,True,"[1, 1, 1]",2.499999999999583,,,0.4413639155369107,2.9413639155364937,,,,,,5.5279271602630615,2026-05-04 13:18:39,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,225.39,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,1,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
f1234051,10,15,1,50.0,False,True,"[1, 1, 1]",5.511016798991992,,,0.19926325303297077,5.710280052024963,,,,,,13.757550954818726,2026-05-04 13:18:57,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,375.8,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,16,"[(2, 7), (0, 1), (1, 9), (3, 5), (2, 9), (0, 3), (4, 6), (1, 8), (7, 8), (4, 5), (5, 9), (4, 8), (0, 2), (3, 6), (6, 7)]",
d6ee362c,6,9,2,50.0,False,True,"[1, 1, 1]",3.6148718122620225,,,0.1291718839048417,3.744043696166864,,,,,,1.4462039470672607,2026-05-04 13:19:02,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,222.33,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,4,"[(0, 1), (3, 5), (0, 3), (1, 2), (3, 4), (4, 5), (2, 5), (1, 4), (0, 2)]",
a920e11b,10,15,1,50.0,False,True,"[1, 1, 1]",2.802026069387426,,,1.6393330773334336,4.44135914672086,,,,,,13.78293490409851,2026-05-04 13:19:21,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,370.95,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,17,"[(2, 7), (0, 1), (4, 7), (3, 8), (1, 9), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (1, 5), (5, 9), (4, 8), (0, 2), (3, 6)]",
898a9e02,10,15,1,100.0,False,True,"[1, 1, 1]",1.500000000129951,,,4.49997855661986,5.999978556749811,,,,,,27.583673238754272,2026-05-04 13:19:52,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.84,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,9,"[(3, 9), (2, 7), (0, 1), (1, 6), (4, 7), (3, 8), (5, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (5, 6), (4, 8), (0, 2)]",
4ea19c5a,10,15,1,50.0,False,True,"[1, 1, 1]",4.91560437237857,,,0.03251794386591644,4.948122316244486,,,,,,13.955932140350342,2026-05-04 13:20:08,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,372.0,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,18,"[(8, 9), (0, 1), (2, 3), (1, 6), (3, 8), (5, 7), (2, 9), (0, 3), (4, 6), (4, 5), (5, 9), (4, 8), (0, 2), (6, 7), (1, 7)]",
0c31afc4,10,15,1,50.0,False,True,"[1, 1, 1]",3.4988054858234308,,,0.738926007925452,4.237731493748883,,,,,,14.169124841690063,2026-05-04 13:20:26,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,376.86,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,19,"[(3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (5, 8), (7, 9), (0, 3), (4, 6), (6, 8), (2, 8), (4, 5), (5, 9), (0, 2), (1, 7)]",
8bb07fc9,8,12,1,100.0,False,True,"[1, 1, 1]",4.489093459844915,,,0.5234570698388428,5.012550529683757,,,,,,2.61348819732666,2026-05-04 13:20:32,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,276.52,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,10,"[(0, 1), (2, 3), (2, 6), (5, 7), (0, 3), (4, 6), (1, 5), (4, 5), (3, 7), (1, 4), (0, 2), (6, 7)]",
a9377a84,8,12,1,200.0,False,True,"[1, 1, 1]",2.9999999999990026,,,6.265915497571939e-07,3.0000006265905523,,,,,,5.13828706741333,2026-05-04 13:20:41,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,275.86,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,5,"[(2, 7), (0, 1), (1, 6), (4, 7), (0, 3), (4, 6), (1, 5), (4, 5), (3, 7), (2, 5), (0, 2), (3, 6)]",
7833c4f3,10,15,1,50.0,False,True,"[1, 1, 1]",3.047405419112421,,,1.984307825970229,5.03171324508265,,,,,,14.305991172790527,2026-05-04 13:20:56,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,380.47,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,20,"[(3, 9), (0, 1), (2, 3), (5, 8), (7, 9), (2, 9), (0, 3), (4, 6), (1, 8), (5, 6), (4, 5), (4, 8), (0, 2), (6, 7), (1, 7)]",
c8f2491d,8,12,2,50.0,False,True,"[1, 1, 1]",3.0000000000000746,,,0.4222255532286261,3.4222255532287007,,,,,,2.774745225906372,2026-05-04 13:21:03,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,275.16,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,5,"[(2, 7), (0, 1), (1, 6), (4, 7), (0, 3), (4, 6), (1, 5), (4, 5), (3, 7), (2, 5), (0, 2), (3, 6)]",
aecf281c,8,12,1,500.0,False,True,"[1, 1, 1]",4.989397726753887,,,0.7178856288134332,5.70728335556732,,,,,,12.60224723815918,2026-05-04 13:21:19,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,278.06,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,2,"[(2, 7), (0, 1), (1, 6), (4, 7), (0, 3), (5, 6), (4, 5), (3, 7), (2, 5), (1, 4), (0, 2), (3, 6)]",
2002ec4c,10,15,1,50.0,False,True,"[1, 1, 1]",2.6605077963933703,,,2.2828572516172296,4.9433650480106,,,,,,13.928100109100342,2026-05-04 13:21:38,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,378.12,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,21,"[(0, 1), (4, 7), (3, 8), (2, 6), (1, 9), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (1, 5), (5, 9), (3, 7), (4, 8), (0, 2)]",
010e978c,8,12,1,100.0,False,True,"[1, 1, 1]",4.000008163887507,,,2.7351063698333178e-06,4.000010898993877,,,,,,2.6638948917388916,2026-05-04 13:21:44,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,275.8,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,11,"[(1, 3), (0, 1), (2, 7), (2, 3), (1, 6), (4, 7), (5, 7), (0, 3), (4, 6), (5, 6), (4, 5), (0, 2)]",
991ad761,10,15,1,50.0,False,True,"[1, 1, 1]",4.302002590823596,,,0.2305589936703516,4.532561584493948,,,,,,14.01546025276184,2026-05-04 13:22:02,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.23,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,22,"[(8, 9), (3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (5, 8), (0, 3), (4, 6), (2, 8), (4, 5), (5, 9), (0, 2), (6, 7), (1, 7)]",
36f6f71b,10,15,1,50.0,False,True,"[1, 1, 1]",4.6347322693403,,,0.18065083329978293,4.815383102640083,,,,,,14.165266036987305,2026-05-04 13:22:20,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,377.08,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,23,"[(3, 9), (0, 1), (4, 7), (3, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (6, 8), (5, 6), (2, 8), (4, 5), (0, 2), (1, 7)]",
4d9be950,10,15,1,100.0,False,True,"[1, 1, 1]",3.4732163874010498,,,1.562487856101182,5.035704243502232,,,,,,27.917675971984863,2026-05-04 13:22:51,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,377.39,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,12,"[(3, 9), (0, 1), (4, 7), (5, 8), (2, 6), (1, 9), (0, 3), (1, 8), (4, 9), (5, 6), (2, 8), (4, 5), (3, 7), (0, 2), (6, 7)]",
8c3663e4,10,15,2,100.0,False,True,"[1, 1, 1]",3.779048233233366,,,2.009396985637365,5.788445218870731,,,,,,51.72514581680298,2026-05-04 13:23:47,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,387.75,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,3,"[(8, 9), (0, 1), (3, 8), (2, 6), (5, 7), (2, 9), (0, 3), (4, 6), (1, 5), (5, 9), (3, 7), (4, 8), (1, 4), (0, 2), (6, 7)]",
23d99056,10,15,1,200.0,False,True,"[1, 1, 1]",3.8264113956471917,,,0.5172849102499111,4.343696305897103,,,,,,56.151832818984985,2026-05-04 13:24:47,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,381.91,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,6,"[(3, 9), (0, 1), (2, 3), (1, 6), (5, 7), (7, 9), (0, 3), (4, 6), (6, 8), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (1, 7)]",
f60b5f78,10,15,1,50.0,False,True,"[1, 1, 1]",3.060219046984528,,,1.6438672463516828,4.704086293336211,,,,,,14.170361995697021,2026-05-04 13:25:05,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,376.22,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,24,"[(3, 9), (0, 1), (5, 8), (2, 6), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (1, 8), (4, 5), (3, 7), (4, 8), (0, 2), (6, 7)]",
5a32a80e,10,15,2,50.0,False,True,"[1, 1, 1]",4.616094105156254,,,0.36787039739213245,4.983964502548386,,,,,,26.179412841796875,2026-05-04 13:25:34,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.8,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,6,"[(3, 9), (0, 1), (2, 3), (1, 6), (5, 7), (7, 9), (0, 3), (4, 6), (6, 8), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (1, 7)]",
39458bde,10,15,1,50.0,False,True,"[1, 1, 1]",2.8375256462480367,,,1.9683998935790532,4.80592553982709,,,,,,14.168951988220215,2026-05-04 13:25:51,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.38,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,25,"[(0, 1), (4, 7), (1, 9), (3, 5), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (2, 8), (5, 9), (4, 8), (0, 2), (3, 6), (1, 7)]",
42ac9b6b,6,9,5,50.0,False,True,"[1, 1, 1]",2.4999999999985545,,,0.8808200508132673,3.380820050811822,,,,,,5.7444939613342285,2026-05-04 13:26:01,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,225.44,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,1,"[(0, 1), (3, 5), (0, 3), (3, 4), (1, 5), (2, 5), (1, 4), (0, 2), (2, 4)]",
639338bf,10,15,1,100.0,False,True,"[1, 1, 1]",2.5000000000005995,,,2.504045753704899,5.0040457537054985,,,,,,27.909155130386353,2026-05-04 13:26:33,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.62,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,13,"[(3, 9), (0, 1), (4, 7), (5, 8), (2, 6), (1, 9), (5, 7), (0, 3), (4, 6), (1, 8), (4, 9), (5, 6), (2, 8), (3, 7), (0, 2)]",
e54312b0,10,15,1,50.0,False,True,"[1, 1, 1]",4.810926935142748,,,0.0,4.810926935142748,,,,,,14.154404163360596,2026-05-04 13:26:49,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,378.27,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,26,"[(3, 9), (0, 1), (2, 3), (1, 6), (4, 7), (7, 9), (0, 3), (6, 8), (5, 6), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (1, 7)]",
5a1d5bf3,8,12,1,100.0,False,True,"[1, 1, 1]",3.576206346875557,,,0.3432375478030978,3.919443894678655,,,,,,2.5069470405578613,2026-05-04 13:26:55,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,275.03,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,14,"[(0, 1), (2, 3), (4, 7), (2, 6), (5, 7), (0, 3), (4, 6), (5, 6), (1, 5), (3, 7), (1, 4), (0, 2)]",
a853fb70,10,15,1,200.0,False,True,"[1, 1, 1]",4.499848164041484,,,0.539569867633559,5.0394180316750425,,,,,,55.657317876815796,2026-05-04 13:27:54,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,382.2,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,7,"[(1, 3), (0, 1), (2, 3), (5, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (6, 8), (4, 9), (7, 8), (4, 5), (0, 2), (6, 7)]",
75b1bcf8,10,15,2,50.0,False,True,"[1, 1, 1]",4.49927277404838,,,0.8690307061912197,5.3683034802396,,,,,,25.719768047332764,2026-05-04 13:28:24,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.08,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,7,"[(1, 3), (0, 1), (2, 3), (5, 8), (1, 9), (5, 7), (2, 9), (0, 3), (4, 6), (6, 8), (4, 9), (7, 8), (4, 5), (0, 2), (6, 7)]",
37483919,10,15,1,100.0,False,True,"[1, 1, 1]",3.7542110826488915,,,0.9043022677634123,4.658513350412304,,,,,,27.93824791908264,2026-05-04 13:28:56,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,380.06,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,15,"[(0, 1), (4, 7), (1, 9), (3, 5), (2, 9), (0, 3), (6, 8), (2, 8), (4, 5), (5, 9), (4, 8), (0, 2), (3, 6), (6, 7), (1, 7)]",
f7b1a8d4,10,15,1,500.0,False,True,"[1, 1, 1]",4.887095566767191,,,0.3716515549045649,5.258747121671756,,,,,,141.21516609191895,2026-05-04 13:31:18,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,382.92,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,3,"[(8, 9), (0, 1), (3, 8), (2, 6), (5, 7), (2, 9), (0, 3), (4, 6), (1, 5), (5, 9), (3, 7), (4, 8), (1, 4), (0, 2), (6, 7)]",
59fd84d2,10,15,1,100.0,False,True,"[1, 1, 1]",4.6137613667383475,,,0.9202287210956461,5.533990087833994,,,,,,27.67591881752014,2026-05-04 13:31:49,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,377.45,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,16,"[(2, 7), (0, 1), (1, 9), (3, 5), (2, 9), (0, 3), (4, 6), (1, 8), (7, 8), (4, 5), (5, 9), (4, 8), (0, 2), (3, 6), (6, 7)]",
c4f6a91d,6,9,2,100.0,False,True,"[1, 1, 1]",3.74666796442334,,,0.0,3.74666796442334,,,,,,2.769428014755249,2026-05-04 13:31:53,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,223.08,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,4,"[(0, 1), (3, 5), (0, 3), (1, 2), (3, 4), (4, 5), (2, 5), (1, 4), (0, 2)]",
8074c72b,10,15,1,200.0,False,True,"[1, 1, 1]",5.118544853659963,,,0.05661495572048558,5.175159809380449,,,,,,55.68910312652588,2026-05-04 13:32:52,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,382.2,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,8,"[(3, 9), (2, 7), (0, 1), (3, 8), (2, 6), (7, 9), (0, 3), (6, 8), (1, 5), (4, 5), (5, 9), (4, 8), (1, 4), (0, 2), (6, 7)]",
96f3fc91,8,12,2,200.0,False,True,"[1, 1, 1]",4.10884230767887,,,1.0067343952466201,5.11557670292549,,,,,,10.858241081237793,2026-05-04 13:33:08,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,275.62,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,2,"[(2, 7), (0, 1), (1, 6), (4, 7), (0, 3), (5, 6), (4, 5), (3, 7), (2, 5), (1, 4), (0, 2), (3, 6)]",
908843cf,10,15,2,50.0,False,True,"[1, 1, 1]",4.1257964863269665,,,0.6905104637880397,4.816306950115006,,,,,,26.0130832195282,2026-05-04 13:33:37,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,380.91,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,8,"[(3, 9), (2, 7), (0, 1), (3, 8), (2, 6), (7, 9), (0, 3), (6, 8), (1, 5), (4, 5), (5, 9), (4, 8), (1, 4), (0, 2), (6, 7)]",
7e548adf,10,15,1,100.0,False,True,"[1, 1, 1]",3.6533202351671976,,,0.6952237383749278,4.348543973542125,,,,,,28.691149950027466,2026-05-04 13:34:08,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,379.94,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,17,"[(2, 7), (0, 1), (4, 7), (3, 8), (1, 9), (2, 9), (0, 3), (4, 6), (5, 6), (7, 8), (1, 5), (5, 9), (4, 8), (0, 2), (3, 6)]",
b26cea5b,10,15,1,100.0,False,True,"[1, 1, 1]",5.363045206513788,,,0.00410054536764104,5.367145751881429,,,,,,27.984071969985962,2026-05-04 13:34:41,Apple M4,Julians-MacBook-Air-2.local,16.0,10,10,3.11.14,381.95,adam,hamqaoa,0.05,0,30,0,False,False,False,False,10800,10,HOG,False,True,100,True,False,False,1,/Users/julian/PycharmProjects/PythonProject/MasterThesis/QAOA/HOG_graphs/list_27_graphs_adjacency_list.txt,18,"[(8, 9), (0, 1), (2, 3), (1, 6), (3, 8), (5, 7), (2, 9), (0, 3), (4, 6), (4, 5), (5, 9), (4, 8), (0, 2), (6, 7), (1, 7)]",
