run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
ed2a47d8,8,12,1,50.0,False,True,"[1, 1, 1]",7.0000000000000115,13.999999999488889,6.999999999744444,5.2793357586641045,4.096833728908478,5.09853277368869,2.5628669615945077,0.36612385165635764,,2.0948395839195753,-2.9764920402687887,3.6102867535542953,,0.5157552505077556,,,,129.36927318572998,4151.200323343277,True,4021.8328578472137,0.001794576644897461,0.0,4021.8328578472137,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000132_dc16c39d7f5a_seed42_L2_M2_standard.npz,129.381005525589,2026-06-23 04:17:11,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,1,42,132,"[(2, 7), (1, 6), (4, 7), (2, 6), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (3, 7), (3, 6), (1, 7)]",
1f51448c,8,12,1,50.0,False,True,"[1, 1, 1]",7.0000000000000115,13.999999999488889,6.999999999744444,3.136004601552564,4.096833728908478,3.0322853426228233,3.0322877965585007,0.43318397093692795,,1.081550678774824,1.0815555866461786,3.5730631359459126,,0.5104375908494152,,,,142.79298496246338,4886.289236068726,True,4743.497901678085,0.001638650894165039,0.0,4743.497901678085,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000132_dc16c39d7f5a_seed1000042_L2_M2_standard.npz,142.8070158958435,2026-06-23 04:18:47,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,2,1000042,132,"[(2, 7), (1, 6), (4, 7), (2, 6), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (3, 7), (3, 6), (1, 7)]",
30bc86d1,8,12,1,50.0,False,True,"[1, 1, 1]",7.0000000000000115,13.999999999488889,6.999999999744444,2.7693177311528885,4.096833728908478,2.658052113208764,2.4817162192545528,0.3545308884649355,,1.5128492172735521,1.1601774293651301,3.238140827891329,,0.46259154684161763,,,,142.83094787597656,4781.655630350113,True,4638.829647302628,0.004952192306518555,0.0,4638.829647302628,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000132_dc16c39d7f5a_seed2000042_L2_M2_standard.npz,142.84856939315796,2026-06-23 04:18:47,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,3,2000042,132,"[(2, 7), (1, 6), (4, 7), (2, 6), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (3, 7), (3, 6), (1, 7)]",
b6a305bb,8,12,1,50.0,False,True,"[1, 1, 1]",7.0000000000000115,13.999999999488889,6.999999999744444,5.404114740602433,4.096833728908478,5.1685259797337135,2.605887224857364,0.3722696035510514,,1.3234957574599866,-3.8017817522927126,3.267635103587357,,0.46680501479819314,,,,142.6250340938568,5153.676048278809,True,5011.054055929184,0.0030298233032226562,0.0,5011.054055929184,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000132_dc16c39d7f5a_seed3000042_L2_M2_standard.npz,142.63434529304504,2026-06-23 04:18:48,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,4,3000042,132,"[(2, 7), (1, 6), (4, 7), (2, 6), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (3, 7), (3, 6), (1, 7)]",
9bba1906,8,12,1,50.0,False,True,"[1, 1, 1]",7.0000000000000115,13.999999999488889,6.999999999744444,5.3480552131477195,4.096833728908478,5.147278458076024,2.5484585358916245,0.36406550512737434,,2.2448317390240184,-2.952808105344781,3.6708744054036337,,0.5244106293433753,,,,143.16934061050415,4416.15513253212,True,4272.988929748535,0.0031266212463378906,0.0,4272.988929748535,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000132_dc16c39d7f5a_seed4000042_L2_M2_standard.npz,143.17861223220825,2026-06-23 04:19:42,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,5,4000042,132,"[(2, 7), (1, 6), (4, 7), (2, 6), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (3, 7), (3, 6), (1, 7)]",
b501005a,7,10,3,50.0,False,True,"[1, 1, 1]",6.4151567230767474,12.834629493263648,6.417314746631824,3.633134463718791,3.74297828530363,3.4413630125367307,3.1491777865173782,0.49089646947970644,,1.3919916614579213,0.8076212094192163,3.845173617246339,,0.5993888821787304,,,,292.5566449165344,2570.699282884598,True,2278.1470568180084,0.00440669059753418,0.0,2278.1470568180084,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000131_f5e4f144bedb_seed3000042_L2_M2_standard.npz,292.57668375968933,2026-06-23 04:19:51,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,4,3000042,131,"[(1, 6), (0, 4), (2, 6), (3, 5), (0, 6), (3, 4), (1, 5), (2, 5), (3, 6), (2, 4)]",
af1dadd8,7,10,3,50.0,False,True,"[1, 1, 1]",6.4151567230767474,12.834629493263648,6.417314746631824,3.2447331472059293,3.74297828530363,3.0346957421491783,2.7222640145835793,0.42434879334919273,,3.9297395672055684,3.3048761120743704,4.687133798186363,,0.7306343399726618,,,,293.7328794002533,2566.839972257614,True,2273.108622789383,0.0015177726745605469,0.0,2273.108622789383,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000131_f5e4f144bedb_seed4000042_L2_M2_standard.npz,293.7418177127838,2026-06-23 04:19:53,x86_64,dacsgpu0003,,64,64,3.11.15,0.26,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,5,4000042,131,"[(1, 6), (0, 4), (2, 6), (3, 5), (0, 6), (3, 4), (1, 5), (2, 5), (3, 6), (2, 4)]",
07df144e,7,10,3,50.0,False,True,"[1, 1, 1]",6.4151567230767474,12.834629493263648,6.417314746631824,3.459654213567512,3.74297828530363,3.281498582834061,3.0426399477075305,0.47428926198521026,,2.374218353324295,1.896501083071234,4.229749124369678,,0.6593368341500261,,,,294.29792404174805,2658.436754465103,True,2364.143666744232,0.004822492599487305,0.0,2364.143666744232,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000131_f5e4f144bedb_seed1000042_L2_M2_standard.npz,294.3064167499542,2026-06-23 04:19:53,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,2,1000042,131,"[(1, 6), (0, 4), (2, 6), (3, 5), (0, 6), (3, 4), (1, 5), (2, 5), (3, 6), (2, 4)]",
86fe674e,7,10,3,50.0,False,True,"[1, 1, 1]",6.4151567230767474,12.834629493263648,6.417314746631824,3.535086626378254,3.74297828530363,3.303686441161148,2.718322063453048,0.4237343187072325,,2.1823038278346285,1.0115750724184283,3.809473977370362,,0.5938239924313674,,,,292.6818723678589,2289.0702617168427,True,1996.3899719715118,0.0015702247619628906,0.0,1996.3899719715118,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000131_f5e4f144bedb_seed7000042_L2_M2_standard.npz,292.69139766693115,2026-06-23 04:19:53,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,7000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,8,7000042,131,"[(1, 6), (0, 4), (2, 6), (3, 5), (0, 6), (3, 4), (1, 5), (2, 5), (3, 6), (2, 4)]",
f68c7837,7,10,3,50.0,False,True,"[1, 1, 1]",6.4151567230767474,12.834629493263648,6.417314746631824,3.7269295087868533,3.74297828530363,3.500150892643367,3.142706080103953,0.48988765446663823,,2.235554156459174,1.520664531380346,4.26048315833354,,0.6641276810911935,,,,293.83474230766296,2474.195894241333,True,2180.3627483844757,0.0015840530395507812,0.0,2180.3627483844757,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000131_f5e4f144bedb_seed5000042_L2_M2_standard.npz,293.84279799461365,2026-06-23 04:19:53,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,5000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,6,5000042,131,"[(1, 6), (0, 4), (2, 6), (3, 5), (0, 6), (3, 4), (1, 5), (2, 5), (3, 6), (2, 4)]",
22c45192,7,10,3,50.0,False,True,"[1, 1, 1]",6.4151567230767474,12.834629493263648,6.417314746631824,3.8092293686192864,3.74297828530363,3.5830396044029933,3.427106666574232,0.5342202559519966,,1.6651932359907837,1.3533273603332612,4.259703284569624,,0.6640061137160567,,,,294.4247393608093,2761.588351249695,True,2467.1682007312775,0.0045757293701171875,0.0,2467.1682007312775,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000131_f5e4f144bedb_seed42_L2_M2_standard.npz,294.4329228401184,2026-06-23 04:19:53,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,1,42,131,"[(1, 6), (0, 4), (2, 6), (3, 5), (0, 6), (3, 4), (1, 5), (2, 5), (3, 6), (2, 4)]",
9afebbaf,7,10,3,50.0,False,True,"[1, 1, 1]",6.4151567230767474,12.834629493263648,6.417314746631824,4.498071133981667,3.74297828530363,4.181867443795918,3.0392311640051903,0.4737578979282609,,1.9877173049353134,-0.2975552546461415,4.033089816472847,,0.6286814166152676,,,,292.6375801563263,2144.566662311554,True,1851.93057847023,0.0014836788177490234,0.0,1851.93057847023,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000131_f5e4f144bedb_seed9000042_L2_M2_standard.npz,292.64631390571594,2026-06-23 04:19:54,x86_64,dacsgpu0003,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,131,standard,2,2,9000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,32,1,1,1,1,5,3,5,10,9000042,131,"[(1, 6), (0, 4), (2, 6), (3, 5), (0, 6), (3, 4), (1, 5), (2, 5), (3, 6), (2, 4)]",
