run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,n_end,compare_with_010101,init_QAOAparams_close_to_zero,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,sdp_max_parallel,qaoa_max_parallel,qaoa_threads,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
cd804f06,5,5,4,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.8560695879728268,,0.595275685687244,,,,1.7380256652832031,1.7380256652832031,False,,0.0,0.0,,,1.7460005283355713,2026-07-17 16:45:08,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
40f630dc,5,5,3,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.8634942974882505,,0.5976569267120753,,,,1.4734935760498047,1.4734935760498047,False,,0.0,0.0,,,1.48158597946167,2026-07-17 16:45:08,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
dece4ba5,5,5,2,25.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.621696908128055,,0.5201080526388887,,,,1.5048432350158691,1.5048432350158691,False,,0.0,0.0,,,1.5134668350219727,2026-07-17 16:45:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
93b58dbf,5,5,5,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.7606244906194868,,0.5646646858946398,,,,2.4830968379974365,2.4830968379974365,False,,0.0,0.0,,,2.491010904312134,2026-07-17 16:45:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
f4921754,7,9,5,50.0,False,False,"[1, 1, 1]",5.592582720643354,,,,,,,,,,,2.9224835390135935,,0.522564204231815,,,,13.518879175186157,13.518879175186157,False,,0.0,0.0,,,13.525898456573486,2026-07-17 16:45:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,123,"[(0, 4), (2, 6), (3, 5), (0, 3), (4, 6), (1, 2), (1, 5), (4, 5), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
e8891896,5,5,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.4969230234086597,,0.4800907708174021,,,,0.9789636135101318,0.9789636135101318,False,,0.0,0.0,,,0.9860482215881348,2026-07-17 16:45:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
9c619108,8,12,3,25.0,False,False,"[1, 1, 1]",7.726569284190418,,,,,,,,,,,3.537011361526115,,0.45777255485993085,,,,4.179290294647217,4.179290294647217,False,,0.0,0.0,,,4.1867852210998535,2026-07-17 16:45:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,136,"[(1, 3), (4, 7), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (1, 5), (3, 7), (2, 5), (3, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
ff9efc8a,8,7,1,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.8462807637159269,,0.3602499051153028,,,,0.43340063095092773,0.43340063095092773,False,,0.0,0.0,,,0.4421679973602295,2026-07-17 16:45:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
b650084a,5,5,4,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.8663575249163487,,0.5985752164580977,,,,2.282247304916382,2.282247304916382,False,,0.0,0.0,,,2.2903528213500977,2026-07-17 16:45:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
3cd21d6f,8,12,2,50.0,False,False,"[1, 1, 1]",7.726569284190418,,,,,,,,,,,3.8099891832514783,,0.49310231269746324,,,,4.030309438705444,4.030309438705444,False,,0.0,0.0,,,4.037423133850098,2026-07-17 16:45:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,136,"[(1, 3), (4, 7), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (1, 5), (3, 7), (2, 5), (3, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
a7dc79fb,8,7,2,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.2459997851194826,,0.4382438605111186,,,,0.8912830352783203,0.8912830352783203,False,,0.0,0.0,,,0.8995585441589355,2026-07-17 16:45:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5a2eb8e5,5,5,3,25.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.8871343523028634,,0.605238727486486,,,,2.5711591243743896,2.5711591243743896,False,,0.0,0.0,,,2.579005002975464,2026-07-17 16:45:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
fba47684,8,7,1,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.865598432601751,,0.5591411575808295,,,,0.5614819526672363,0.5614819526672363,False,,0.0,0.0,,,0.5682063102722168,2026-07-17 16:45:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6d5b00f7,5,5,5,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.7755684590321175,,0.5694574916716221,,,,3.2946622371673584,3.2946622371673584,False,,0.0,0.0,,,3.3023838996887207,2026-07-17 16:45:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
47f6d00e,5,5,2,50.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.7809719772793717,,0.5711904994481629,,,,2.450340986251831,2.450340986251831,False,,0.0,0.0,,,2.456991195678711,2026-07-17 16:45:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
f97b9b1f,8,7,3,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.3718579810439073,,0.46280155727685995,,,,1.5630080699920654,1.5630080699920654,False,,0.0,0.0,,,1.571234941482544,2026-07-17 16:45:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
793fa655,8,7,2,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.754293796210337,,0.5374231797483584,,,,1.157594919204712,1.157594919204712,False,,0.0,0.0,,,1.1651597023010254,2026-07-17 16:45:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
b39a41c6,7,7,5,50.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.1769016256455322,,0.47272565160597874,,,,12.839850664138794,12.839850664138794,False,,0.0,0.0,,,12.848103284835815,2026-07-17 16:45:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,31,"[(0, 1), (2, 6), (3, 5), (4, 6), (3, 4), (1, 5), (0, 2)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4ffd153c,8,7,1,25.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.9116791496840213,,0.37301056579200415,,,,0.9176878929138184,0.9176878929138184,False,,0.0,0.0,,,0.925593376159668,2026-07-17 16:45:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
ba2e20da,5,5,4,25.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.3363252424765926,,0.4285841059899271,,,,3.7679078578948975,3.7679078578948975,False,,0.0,0.0,,,3.7758545875549316,2026-07-17 16:45:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
c9de401c,8,7,4,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.0033392592591435,,0.3908954652212963,,,,2.3978562355041504,2.3978562355041504,False,,0.0,0.0,,,2.406364917755127,2026-07-17 16:45:11,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
f7576eca,8,12,4,25.0,False,False,"[1, 1, 1]",7.726569284190418,,,,,,,,,,,3.5832616757343256,,0.4637584345572559,,,,6.761721611022949,6.761721611022949,False,,0.0,0.0,,,6.767610788345337,2026-07-17 16:45:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,136,"[(1, 3), (4, 7), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (1, 5), (3, 7), (2, 5), (3, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
47768afa,8,7,3,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.4176416283722335,,0.47173495187750897,,,,1.9535691738128662,1.9535691738128662,False,,0.0,0.0,,,1.9614145755767822,2026-07-17 16:45:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
88b660fa,5,5,3,50.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.8453533507728659,,0.5918387911394695,,,,4.0326313972473145,4.0326313972473145,False,,0.0,0.0,,,4.041100025177002,2026-07-17 16:45:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
a9b8d450,8,12,3,50.0,False,False,"[1, 1, 1]",7.726569284190418,,,,,,,,,,,3.7904916846765224,,0.49057887728158595,,,,7.015693426132202,7.015693426132202,False,,0.0,0.0,,,7.023315191268921,2026-07-17 16:45:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,136,"[(1, 3), (4, 7), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (1, 5), (3, 7), (2, 5), (3, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
51a9a8c8,8,7,5,5.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.06217527349579,,0.4023756631211297,,,,3.3566935062408447,3.3566935062408447,False,,0.0,0.0,,,3.3643550872802734,2026-07-17 16:45:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
aa1090c4,8,7,4,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.0976310052651725,,0.4092938546858873,,,,2.931873083114624,2.931873083114624,False,,0.0,0.0,,,2.9401121139526367,2026-07-17 16:45:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5c536b02,5,5,5,25.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.7316998525499163,,0.5553880219852201,,,,5.340180158615112,5.340180158615112,False,,0.0,0.0,,,5.348805904388428,2026-07-17 16:45:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
e018d168,5,5,4,50.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.004603858836721,,0.6429133607558439,,,,6.005976676940918,6.005976676940918,False,,0.0,0.0,,,6.014886379241943,2026-07-17 16:45:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
4f8d605c,8,12,5,25.0,False,False,"[1, 1, 1]",7.726569284190418,,,,,,,,,,,3.188161461977601,,0.4126231636207548,,,,9.542870044708252,9.542870044708252,False,,0.0,0.0,,,9.549759864807129,2026-07-17 16:45:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,136,"[(1, 3), (4, 7), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (1, 5), (3, 7), (2, 5), (3, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
997ff9f5,8,7,5,10.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.1436737768680074,,0.4182778101205868,,,,4.560802936553955,4.560802936553955,False,,0.0,0.0,,,4.568356037139893,2026-07-17 16:45:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2ec014bd,8,8,1,5.0,False,False,"[1, 1, 1]",5.420063930445814,,,,,,,,,,,2.6250163132656557,,0.4843146403717311,,,,0.421630859375,0.421630859375,False,,0.0,0.0,,,0.4280388355255127,2026-07-17 16:45:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,174,"[(2, 7), (1, 6), (4, 7), (5, 7), (5, 6), (3, 4), (0, 5), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
f546427b,8,7,2,25.0,False,False,"[1, 1, 1]",,,,,,,,,,,,2.245377899421719,,0.4381225169603354,,,,1.7948246002197266,1.7948246002197266,False,,0.0,0.0,,,1.8009092807769775,2026-07-17 16:45:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
17e7bcb6,8,12,4,50.0,False,False,"[1, 1, 1]",7.726569284190418,,,,,,,,,,,3.514173447067102,,0.454816790973138,,,,11.360440015792847,11.360440015792847,False,,0.0,0.0,,,11.36689829826355,2026-07-17 16:45:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,136,"[(1, 3), (4, 7), (5, 7), (0, 7), (4, 6), (5, 6), (0, 6), (1, 5), (3, 7), (2, 5), (3, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9cd14e8f,8,7,1,50.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.94998783518708,,0.38048543125601564,,,,1.5983457565307617,1.5983457565307617,False,,0.0,0.0,,,1.6047322750091553,2026-07-17 16:45:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,7,"[(2, 3), (1, 6), (5, 7), (3, 5), (0, 7), (4, 6), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
da75d0f1,8,8,2,5.0,False,False,"[1, 1, 1]",5.420063930445814,,,,,,,,,,,2.358787171170847,,0.4351954518323976,,,,0.885596513748169,0.885596513748169,False,,0.0,0.0,,,0.8934118747711182,2026-07-17 16:45:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,174,"[(2, 7), (1, 6), (4, 7), (5, 7), (5, 6), (3, 4), (0, 5), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4e5c8e6a,5,5,5,50.0,False,False,"[1, 1, 1]",,,,,,,,,,,,1.6836145719911566,,0.5399661872967148,,,,8.816332340240479,8.816332340240479,False,,0.0,0.0,,,8.82465124130249,2026-07-17 16:45:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,16,"[(1, 3), (0, 1), (3, 4), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0]"
6ea88b37,8,8,1,10.0,False,False,"[1, 1, 1]",5.420063930445814,,,,,,,,,,,3.2079905290670245,,0.5918731901014974,,,,0.571009635925293,0.571009635925293,False,,0.0,0.0,,,0.5785903930664062,2026-07-17 16:45:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,174,"[(2, 7), (1, 6), (4, 7), (5, 7), (5, 6), (3, 4), (0, 5), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8d147697,8,8,3,5.0,False,False,"[1, 1, 1]",5.420063930445814,,,,,,,,,,,2.885408896601808,,0.532356985753206,,,,1.6689982414245605,1.6689982414245605,False,,0.0,0.0,,,1.6754605770111084,2026-07-17 16:45:18,x86_64,dacsgpu0002,,64,64,3.11.15,0.2,True,False,adam,True,1,10,hamqaoa,0.001,1,175,False,False,hog,False,False,False,False,True,False,False,1,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,0,32,1,5,1,,174,"[(2, 7), (1, 6), (4, 7), (5, 7), (5, 6), (3, 4), (0, 5), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
