run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,sdp_threads,qaoa_max_parallel,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
4142784c,7,8,3,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,7.823914702651696,,1.5752113706640414,,,,242.05259466171265,242.05259466171265,False,,0.0,0.0,,,242.06428408622742,2026-06-23 03:18:53,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
2e82631b,7,8,1,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,5.999803568190418,,1.1126995515896587,,,,73.08913922309875,73.08913922309875,False,,0.0,0.0,,,73.10025548934937,2026-06-23 03:19:07,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
0e51e4f3,7,7,5,50.0,False,False,"[1, 1, 1]",4.552210782554987,,,,,,,,,,,8.023209887085562,,1.7624864643421525,,,,540.3883924484253,540.3883924484253,False,,0.0,0.0,,,540.3987421989441,2026-06-23 03:19:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,62,"[(0, 1), (1, 6), (2, 6), (3, 5), (4, 5), (3, 6), (2, 4)]",
16098ae6,7,8,3,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,8.963430879200047,,1.804633457505839,,,,243.3073766231537,243.3073766231537,False,,0.0,0.0,,,243.32199335098267,2026-06-23 03:19:16,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
9179cde1,7,7,5,50.0,False,False,"[1, 1, 1]",4.552210782554987,,,,,,,,,,,8.384287123528736,,1.8418055586659252,,,,535.460967540741,535.460967540741,False,,0.0,0.0,,,535.4746196269989,2026-06-23 03:19:31,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,62,"[(0, 1), (1, 6), (2, 6), (3, 5), (4, 5), (3, 6), (2, 4)]",
bc7c03b9,7,8,1,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,7.99907211620154,,1.4834758931141585,,,,72.36611819267273,72.36611819267273,False,,0.0,0.0,,,72.37916970252991,2026-06-23 03:19:43,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
3983c145,7,8,3,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,8.740463818014117,,1.75974285434722,,,,241.87498259544373,241.87498259544373,False,,0.0,0.0,,,241.8838551044464,2026-06-23 03:19:46,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
e0cbc6e3,7,8,1,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,5.999471274683729,,1.1126379257661319,,,,72.27349829673767,72.27349829673767,False,,0.0,0.0,,,72.28363084793091,2026-06-23 03:19:58,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
356d6e01,7,7,5,50.0,False,False,"[1, 1, 1]",4.552210782554987,,,,,,,,,,,7.3376817460415635,,1.6118941095963917,,,,538.5690989494324,538.5690989494324,False,,0.0,0.0,,,538.5777580738068,2026-06-23 03:20:05,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,62,"[(0, 1), (1, 6), (2, 6), (3, 5), (4, 5), (3, 6), (2, 4)]",
ddd52cdf,7,7,5,50.0,False,False,"[1, 1, 1]",4.552210782554987,,,,,,,,,,,8.572153230290878,,1.8830747607604512,,,,536.9459507465363,536.9459507465363,False,,0.0,0.0,,,536.9592292308807,2026-06-23 03:20:19,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,62,"[(0, 1), (1, 6), (2, 6), (3, 5), (4, 5), (3, 6), (2, 4)]",
ac2daa05,7,8,1,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,6.730490961808928,,1.2482099105524187,,,,72.14095211029053,72.14095211029053,False,,0.0,0.0,,,72.15172457695007,2026-06-23 03:20:25,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
e6044e9e,7,8,3,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,7.935672604476588,,1.5977119121968448,,,,244.19015526771545,244.19015526771545,False,,0.0,0.0,,,244.1997299194336,2026-06-23 03:20:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,10,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
71e29128,7,7,5,50.0,False,False,"[1, 1, 1]",4.552210782554987,,,,,,,,,,,8.295910724555451,,1.8223916072487454,,,,535.2500419616699,535.2500419616699,False,,0.0,0.0,,,535.2704937458038,2026-06-23 03:20:49,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,10,,62,"[(0, 1), (1, 6), (2, 6), (3, 5), (4, 5), (3, 6), (2, 4)]",
408c18a8,7,8,3,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,9.671836849597739,,1.7937001442268197,,,,242.67636704444885,242.67636704444885,False,,0.0,0.0,,,242.69484734535217,2026-06-23 03:20:49,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
e46af283,7,8,1,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,6.730453486422804,,1.2482029605173282,,,,72.44467353820801,72.44467353820801,False,,0.0,0.0,,,72.46451425552368,2026-06-23 03:21:01,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
da82e4a1,7,8,3,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,8.92662980098829,,1.6554970281739259,,,,241.930029630661,241.930029630661,False,,0.0,0.0,,,241.95016622543335,2026-06-23 03:21:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
690f6b0c,7,8,1,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,5.999718326105136,,1.11268374293376,,,,73.57716774940491,73.57716774940491,False,,0.0,0.0,,,73.59193110466003,2026-06-23 03:21:24,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
5f52565b,7,8,5,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,8.704719310862153,,1.7525463093637383,,,,558.3602318763733,558.3602318763733,False,,0.0,0.0,,,558.3791654109955,2026-06-23 03:21:43,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
d8d3ccd2,7,8,1,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,5.999735337272833,,1.1126868977568225,,,,73.25374436378479,73.25374436378479,False,,0.0,0.0,,,73.26233339309692,2026-06-23 03:21:50,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,10,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
e84e2900,7,8,3,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,9.304596847319056,,1.7255932835242918,,,,243.5011706352234,243.5011706352234,False,,0.0,0.0,,,243.5149586200714,2026-06-23 03:21:52,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,3,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
b25f5867,7,8,5,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,9.821005004902382,,1.977291335989069,,,,553.6162090301514,553.6162090301514,False,,0.0,0.0,,,553.6346569061279,2026-06-23 03:22:06,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
acfa5cb4,7,8,3,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,8.724576102200123,,1.6180249580497312,,,,243.81667685508728,243.81667685508728,False,,0.0,0.0,,,243.82751727104187,2026-06-23 03:22:08,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
37f2dcf6,7,9,1,50.0,False,False,"[1, 1, 1]",5.892143963959886,,,,,,,,,,,6.1841512919367005,,1.0495587565006759,,,,75.34973454475403,75.34973454475403,False,,0.0,0.0,,,75.36982440948486,2026-06-23 03:22:23,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,65,"[(1, 3), (0, 4), (2, 6), (3, 5), (4, 6), (1, 2), (4, 5), (2, 5), (3, 6)]",
dce7b289,7,8,5,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,9.836427860538134,,1.9803964641108405,,,,556.435564994812,556.435564994812,False,,0.0,0.0,,,556.4436852931976,2026-06-23 03:22:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,3,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
221eee71,7,8,3,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,9.188497063276891,,1.7040618823417133,,,,243.02268862724304,243.02268862724304,False,,0.0,0.0,,,243.03000807762146,2026-06-23 03:22:38,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
472d8ebd,7,8,3,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,9.039312755993869,,1.6763947579214886,,,,243.41136813163757,243.41136813163757,False,,0.0,0.0,,,243.42395853996277,2026-06-23 03:23:00,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
b6d5e4fb,7,8,5,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,9.825447351452055,,1.9781857264653742,,,,558.1901395320892,558.1901395320892,False,,0.0,0.0,,,558.1982855796814,2026-06-23 03:23:01,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
6b958145,7,9,1,50.0,False,False,"[1, 1, 1]",5.892143963959886,,,,,,,,,,,4.49999837375738,,0.7637285173753804,,,,74.73811364173889,74.73811364173889,False,,0.0,0.0,,,74.75390982627869,2026-06-23 03:23:05,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,65,"[(1, 3), (0, 4), (2, 6), (3, 5), (4, 6), (1, 2), (4, 5), (2, 5), (3, 6)]",
ecca0d70,7,9,1,50.0,False,False,"[1, 1, 1]",5.892143963959886,,,,,,,,,,,5.772698939333776,,0.9797280878816418,,,,74.98654508590698,74.98654508590698,False,,0.0,0.0,,,74.99611043930054,2026-06-23 03:23:26,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,3,,65,"[(1, 3), (0, 4), (2, 6), (3, 5), (4, 6), (1, 2), (4, 5), (2, 5), (3, 6)]",
06ea3c39,7,8,3,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,10.298635506459775,,1.9099437139538433,,,,243.96789646148682,243.96789646148682,False,,0.0,0.0,,,243.98313283920288,2026-06-23 03:23:28,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
a14e79c0,7,8,5,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,8.817996806825153,,1.7753527951784154,,,,554.2137513160706,554.2137513160706,False,,0.0,0.0,,,554.2284986972809,2026-06-23 03:23:29,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
71cdc62f,7,8,3,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,8.909465058134083,,1.6523137236773775,,,,242.8605420589447,242.8605420589447,False,,0.0,0.0,,,242.8740472793579,2026-06-23 03:23:52,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
4d200856,7,9,1,50.0,False,False,"[1, 1, 1]",5.892143963959886,,,,,,,,,,,5.89919537392617,,1.001196747738924,,,,74.25391364097595,74.25391364097595,False,,0.0,0.0,,,74.26083374023438,2026-06-23 03:23:53,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,65,"[(1, 3), (0, 4), (2, 6), (3, 5), (4, 6), (1, 2), (4, 5), (2, 5), (3, 6)]",
b1c4b210,7,8,5,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,9.790122439337779,,1.9710736597641283,,,,557.5114529132843,557.5114529132843,False,,0.0,0.0,,,557.5343813896179,2026-06-23 03:24:03,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
8bbf52ce,7,9,1,50.0,False,False,"[1, 1, 1]",5.892143963959886,,,,,,,,,,,5.160017837223386,,0.8757453770283531,,,,74.01861310005188,74.01861310005188,False,,0.0,0.0,,,74.03325057029724,2026-06-23 03:24:18,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,65,"[(1, 3), (0, 4), (2, 6), (3, 5), (4, 6), (1, 2), (4, 5), (2, 5), (3, 6)]",
e92b4b93,7,8,5,50.0,False,False,"[1, 1, 1]",4.9668983149565955,,,,,,,,,,,8.462343702329525,,1.7037481272461836,,,,560.4958679676056,560.4958679676056,False,,0.0,0.0,,,560.5084981918335,2026-06-23 03:24:29,x86_64,dacsgpu0002,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,63,"[(1, 6), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (0, 5), (3, 6)]",
f641903d,7,8,3,50.0,False,False,"[1, 1, 1]",5.392114663494558,,,,,,,,,,,8.953487362423031,,1.6604779240025276,,,,246.0553593635559,246.0553593635559,False,,0.0,0.0,,,246.06270790100098,2026-06-23 03:24:33,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,64,"[(0, 1), (2, 6), (3, 5), (4, 6), (4, 5), (2, 5), (1, 4), (3, 6)]",
c77ce219,7,9,1,50.0,False,False,"[1, 1, 1]",5.892143963959886,,,,,,,,,,,5.773026637268156,,0.9797837039589787,,,,75.34422183036804,75.34422183036804,False,,0.0,0.0,,,75.36378574371338,2026-06-23 03:24:46,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,65,"[(1, 3), (0, 4), (2, 6), (3, 5), (4, 6), (1, 2), (4, 5), (2, 5), (3, 6)]",
