run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_end,warm_start_mode,lasserre_level,initial_solver_level_M,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
82ef5f73,8,18,1,50.0,False,True,"[1, 1, 1]",8.682306752959622,17.451615034743202,8.725807517371601,6.004040916402253,5.318785487039657,5.775839950599862,5.3908332604721325,0.6208987327745022,,0.9477766339427554,0.17776325368729573,5.86472157744351,,0.6754796558465693,,,,216.06495428085327,7773.246371507645,True,7557.1866619586945,0.005231618881225586,0.0,7557.1866619586945,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000009_536745fd3fad_noseed_L2_M2_standard.npz,216.10130167007446,2026-06-26 20:17:04,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,9,"[(1, 3), (2, 7), (2, 3), (0, 4), (4, 7), (5, 7), (3, 5), (4, 6), (1, 2), (5, 6), (0, 6), (1, 5), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7), (1, 7)]",
aa8c8743,8,8,1,50.0,False,True,"[1, 1, 1]",,11.304453921222164,5.652226960611082,3.30029192865229,3.2975040340958537,2.9828620131317107,2.2413789150898897,0.39663403204563613,,0.40543967623727095,-1.077526519846371,2.444098753208525,,0.4325073001607725,,,,178.4732151031494,6173.254374504089,True,5994.787521600723,0.006349325180053711,0.0,5994.787521600723,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000014_bb38dd1003c3_noseed_L2_M2_standard.npz,178.57507634162903,2026-06-26 20:20:06,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,14,"[(1, 3), (2, 3), (2, 6), (0, 7), (4, 6), (4, 5), (0, 5), (1, 7)]",
4eb1c397,8,19,1,50.0,False,True,"[1, 1, 1]",8.657590991641602,17.343464472444335,8.671732236222168,6.594873676819552,5.403744356765021,6.251304580107348,5.359063998605464,0.6190017527715651,,1.3280683290570057,-0.4564128339467626,6.023098163133967,,0.6957013988012273,,,,231.47972989082336,6930.141155004501,True,6698.668975830078,0.007538795471191406,0.0,6698.668975830078,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000011_5c9361db95ac_noseed_L2_M2_standard.npz,231.52847695350647,2026-06-26 20:20:15,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,11,"[(3, 5), (0, 5), (1, 4), (0, 2), (5, 7), (4, 5), (2, 5), (1, 3), (1, 6), (0, 4), (0, 7), (3, 6), (2, 4), (2, 7), (4, 7), (0, 3), (1, 2), (0, 6), (1, 5)]",
1816d8a4,8,18,1,50.0,False,True,"[1, 1, 1]",8.418196937814626,16.851609888781134,8.425804944390567,5.749477369509847,5.127091502758207,5.588345942418262,4.9766022212827234,0.5911719882588843,,0.9545626507465546,-0.26892479152452253,5.453883546656001,,0.6478683721637707,,,,224.8642339706421,7697.26224899292,True,7472.403729438782,0.005514621734619141,0.0,7472.403729438782,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000013_013e34e644f3_noseed_L2_M2_standard.npz,224.90091347694397,2026-06-26 20:20:27,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,13,"[(1, 6), (0, 4), (2, 6), (5, 7), (3, 5), (0, 3), (4, 6), (1, 2), (5, 6), (3, 4), (1, 5), (6, 7), (2, 5), (0, 5), (0, 2), (3, 6), (2, 4), (1, 7)]",
ec18a880,8,20,1,50.0,False,True,"[1, 1, 1]",9.48173653197749,18.963818998719727,9.481909499359864,6.683546326431881,5.94282407227993,6.3671703882616155,5.2442103879061825,0.5530854364303309,,0.7106948111223019,-1.535225189588564,5.5995577934673335,,0.5905624749836307,,,,235.66192388534546,7535.333190441132,True,7299.679443836212,0.008165836334228516,0.0,7299.679443836212,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000012_0834886e5235_noseed_L2_M2_standard.npz,235.71546816825867,2026-06-26 20:20:27,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,12,"[(2, 6), (4, 6), (1, 4), (0, 2), (1, 7), (5, 7), (3, 4), (4, 5), (3, 7), (0, 1), (1, 6), (0, 7), (5, 6), (3, 6), (2, 4), (2, 7), (0, 3), (1, 2), (1, 5), (6, 7)]",
0931d93d,8,12,1,50.0,False,True,"[1, 1, 1]",6.981601453898929,14.01999975515179,7.009999877575895,4.085292836701263,4.193883042133956,3.778189299112551,2.699425537998341,0.38664847253502654,,1.82471402321314,-0.33281349901527957,3.611782549604911,,0.5173286635529566,,,,197.55047965049744,7692.6869213581085,True,7495.14176940918,0.005315065383911133,0.0,7495.14176940918,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000015_43fae5121185_noseed_L2_M2_standard.npz,197.59038162231445,2026-06-26 20:23:47,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,15,"[(2, 7), (0, 1), (4, 7), (2, 6), (3, 5), (0, 6), (3, 4), (1, 5), (4, 5), (0, 2), (3, 6), (1, 7)]",
d6509c19,8,7,3,50.0,False,True,"[1, 1, 1]",4.723912748101653,9.461654040290211,4.730827020145106,3.1531920538625418,2.7975580345799576,2.8898379808658086,2.5346634869972626,0.5365601826612568,,1.482789121101149,0.7724401333640571,3.276058047547837,,0.693505198389693,,,,725.1888806819916,8310.350053310394,True,7585.167821884155,0.0066378116607666016,0.0,7585.167821884155,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000001_810a3cb40cc8_noseed_L2_M2_standard.npz,725.2406225204468,2026-06-26 20:25:31,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.28,True,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,1,"[(1, 6), (0, 4), (2, 6), (0, 7), (5, 6), (1, 4), (3, 6)]",
5e3e83f6,8,8,3,50.0,False,True,"[1, 1, 1]",5.516095424262199,11.035447801863985,5.517723900931992,3.9061525703326296,3.27921085175488,3.6081674730260116,3.3710053738569212,0.6111216566395437,,2.2009256145442775,1.7266014162060968,4.47146818112906,,0.8106219775425908,,,,753.8934898376465,7704.931770324707,True,6951.045722723007,0.007431507110595703,0.0,6951.045722723007,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000002_52fcb3353709_noseed_L2_M2_standard.npz,753.94020652771,2026-06-26 20:26:00,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.28,True,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,2,"[(1, 3), (4, 7), (0, 3), (1, 5), (3, 7), (0, 5), (0, 2), (3, 6)]",
54b73c09,8,9,3,50.0,False,True,"[1, 1, 1]",5.773028341527733,11.556424065465588,5.778212032732794,3.3401531427313564,3.468333191040411,3.1874999334671976,2.537826161740293,0.43960050282183455,,3.2724317755997525,1.9730842321459434,4.174042049540169,,0.7230246939053794,,,,779.9642577171326,6799.102155447006,True,6019.146387338638,0.008476972579956055,0.0,6019.146387338638,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000004_599da97b41f5_noseed_L2_M2_standard.npz,780.0161275863647,2026-06-26 20:26:26,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.28,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,4,"[(1, 3), (2, 6), (0, 7), (1, 2), (1, 5), (3, 7), (3, 6), (2, 4), (1, 7)]",
f7c70ebd,8,10,3,50.0,False,True,"[1, 1, 1]",6.09763900732683,12.210260346740933,6.105130173370466,3.663926563080446,3.723921649026031,3.2838002142600473,3.246590828771985,0.5324340822523163,,1.8921475827199883,1.817728811743864,4.192664620131979,,0.6875881984968506,,,,807.4948670864105,7598.792769193649,True,6791.304798841476,0.006888866424560547,0.0,6791.304798841476,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000005_9c9705ee9f60_noseed_L2_M2_standard.npz,807.5434899330139,2026-06-26 20:26:53,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.28,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,5,"[(0, 1), (2, 3), (0, 4), (2, 6), (5, 7), (3, 5), (4, 6), (0, 6), (3, 4), (4, 5)]",
66e7019c,8,10,3,50.0,False,True,"[1, 1, 1]",5.754829171812876,11.526204570912558,5.763102285456279,3.5711848556091677,3.5551414959269687,3.2568224936588717,3.2318707729684273,0.5615928251698789,,1.2090620812955999,1.1591586399147111,3.8364018136162272,,0.666640433465324,,,,807.6296508312225,8289.35992717743,True,7481.731833696365,0.001543283462524414,0.0,7481.731833696365,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000006_457a66056d87_noseed_L2_M2_standard.npz,807.682421207428,2026-06-26 20:26:54,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.27,False,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,6,"[(1, 3), (0, 1), (2, 3), (0, 4), (3, 5), (1, 2), (5, 6), (3, 7), (0, 5), (3, 6)]",
4ab5d0e0,8,10,3,50.0,False,True,"[1, 1, 1]",6.793066456657099,13.590564879952364,6.795282439976182,4.437870567004304,3.9730775659088904,4.087708698089559,2.8773509818405674,0.42357174042082396,,2.754740886228846,0.3340254537308631,4.25472142495499,,0.6263329605417638,,,,811.0040326118469,7980.364912748337,True,7169.367381095886,0.006490945816040039,0.0,7169.367381095886,Results/warm_start_cache/fast_test/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList__filehash_a0cb3063/hog_idx000000_0bca451038ad_noseed_L2_M2_standard.npz,811.0556330680847,2026-06-26 20:26:57,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.28,True,False,adam,True,2,1000,hamqaoa,0.05,78,standard,2,2,False,False,False,hog,False,True,False,False,True,False,True,1,HOG_graphs/random_graphs_8to15vertices_1094instances_20260625_144734_AdjacencyList.txt,True,Results/warm_start_cache/fast_test,512,60,0,32,1,1,40,40,5,3,5,1,,0,"[(1, 3), (2, 7), (0, 6), (3, 4), (1, 5), (4, 5), (0, 2), (3, 6), (6, 7), (1, 7)]",
