run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_end,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
37601b14,8,16,5,50.0,False,True,"[1, 1, 1]",9.999999999999995,19.999999999715246,9.999999999857623,4.593834932464201,5.833604869788841,4.337835602395782,4.224579101237984,0.4224579101237986,,2.0823686804548345,1.8558556781392372,5.265763441465401,,0.5265763441465404,,,,1053.9885289669037,3897.568125963211,True,2843.5815896987915,0.0019805431365966797,0.0,2843.5815896987915,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000037_0ad744bc7c80_seed9000042_L2_M1_standard.npz,1054.003187417984,2026-06-23 23:02:13,x86_64,dacsgpu0002,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,9000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,10,9000042,37,"[(2, 7), (0, 1), (1, 6), (0, 4), (4, 7), (2, 6), (3, 5), (0, 3), (4, 6), (1, 5), (4, 5), (3, 7), (2, 5), (0, 2), (3, 6), (1, 7)]",
9730ff10,8,7,3,50.0,False,True,"[1, 1, 1]",4.436491673103718,8.872982821265492,4.436491410632746,2.2351141543737345,2.591415384415579,2.062582412149057,2.3341629759105422,0.5261281093034463,,1.7669209599036941,2.3100820874266645,3.2176234558623893,,0.7252630440781099,,,,419.089781999588,4763.162089586258,True,4344.074221611023,0.0019009113311767578,0.0,4344.074221611023,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000038_37a2421990ff_seed9000042_L2_M1_standard.npz,419.10741806030273,2026-06-23 23:02:32,x86_64,dacsgpu0002,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,9000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,10,9000042,38,"[(2, 7), (4, 6), (5, 6), (0, 6), (3, 7), (6, 7), (1, 7)]",
5bb7b20d,8,7,5,50.0,False,True,"[1, 1, 1]",4.436491673103718,8.872982821265492,4.436491410632746,2.7120057236866826,2.591415384415579,2.508548116075599,2.2758397865234814,0.512981868155143,,1.8854662544664613,1.4200495953622259,3.218572913756712,,0.7254770550499052,,,,866.43976521492,5104.11482167244,True,4237.676871061325,0.0018017292022705078,0.0,4237.676871061325,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000038_37a2421990ff_seed3000042_L2_M1_standard.npz,866.4523689746857,2026-06-23 23:02:49,x86_64,dacsgpu0002,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,4,3000042,38,"[(2, 7), (4, 6), (5, 6), (0, 6), (3, 7), (6, 7), (1, 7)]",
17025d8f,8,10,1,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,3.427139846730783,3.663430422613931,3.206046482308625,3.3270810789560086,0.5397383609762934,,0.4091742425535241,0.6512434358482908,3.5316682002327706,,0.5729276686289422,,,,155.4492404460907,4455.78893995285,True,4300.349100828171,0.009387731552124023,0.0,4300.349100828171,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed4000042_L2_M1_standard.npz,155.45937991142273,2026-06-23 23:02:59,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,4000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,5,4000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
94a137b9,8,10,1,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,3.6296547169115603,3.663430422613931,3.435022101097181,3.916306862972393,0.6353259800822779,,0.3867347739962286,1.3493042977466532,4.1096742499705075,,0.666695157462644,,,,154.9349377155304,4447.151777505875,True,4292.226647853851,0.00979304313659668,0.0,4292.226647853851,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed5000042_L2_M1_standard.npz,154.96127891540527,2026-06-23 23:03:35,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,5000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,6,5000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
03b5f457,8,10,3,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,4.101682793501624,3.663430422613931,3.831825814803392,4.174843116342248,0.6772672283822994,,1.1428895800557548,1.8289241831334664,4.746287906370125,,0.7699703116672038,,,,448.8085331916809,4824.182763814926,True,4375.376512289047,0.0022683143615722656,0.0,4375.376512289047,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed42_L2_M1_standard.npz,448.8181703090668,2026-06-23 23:03:58,x86_64,dacsgpu0002,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,42,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,1,42,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
e2bf505e,8,7,5,50.0,False,True,"[1, 1, 1]",4.436491673103718,8.872982821265492,4.436491410632746,2.560269133217488,2.591415384415579,2.391945702284527,1.8661229089315956,0.42063031927795275,,2.9631861819486245,1.9115405952427613,3.347715999905908,,0.754586336812368,,,,866.1518592834473,5164.065463542938,True,4297.915707588196,0.0020890235900878906,0.0,4297.915707588196,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000038_37a2421990ff_seed4000042_L2_M1_standard.npz,866.1676833629608,2026-06-23 23:04:06,x86_64,dacsgpu0002,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,4000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,5,4000042,38,"[(2, 7), (4, 6), (5, 6), (0, 6), (3, 7), (6, 7), (1, 7)]",
4fd1968d,8,10,1,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,3.8580645269309697,3.663430422613931,3.6029222426370175,3.2423669654785017,0.5259955468774388,,2.003343404239387,1.2822328499223552,4.244038667598195,,0.6884925314438812,,,,156.1932806968689,4471.566890001297,True,4315.380279779434,0.00665593147277832,0.0,4315.380279779434,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed6000042_L2_M1_standard.npz,156.20340871810913,2026-06-23 23:04:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,6000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,7,6000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
5ece4902,8,10,1,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,3.5208618019867517,3.663430422613931,3.282548744649966,3.5691631800385526,0.5790103214002303,,0.20254137429884977,0.7757702450760231,3.6704338671879775,,0.5954390387653403,,,,156.9955382347107,4475.973129272461,True,4318.984917879105,0.007302284240722656,0.0,4318.984917879105,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed7000042_L2_M1_standard.npz,157.0138077735901,2026-06-23 23:04:57,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,7000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,8,7000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
f0fd6e33,8,10,3,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,3.766865521544655,3.663430422613931,3.539384473527011,3.3636600989922596,0.5456724214491089,,2.372382569528292,2.020933820458789,4.549851383756406,,0.738103241332783,,,,447.830766916275,4752.205628871918,True,4304.376566648483,0.001692056655883789,0.0,4304.376566648483,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed1000042_L2_M1_standard.npz,447.841472864151,2026-06-23 23:05:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,1000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,2,1000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
902a5412,8,10,1,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,3.961913683178473,3.663430422613931,3.642310408360392,3.593373799722902,0.5829379083380128,,0.8423861693533699,0.7445129520783897,4.014566884399587,,0.651266289818057,,,,156.8221468925476,4539.634713411331,True,4382.817970275879,0.005388975143432617,0.0,4382.817970275879,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed8000042_L2_M1_standard.npz,156.83407378196716,2026-06-23 23:05:43,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,8000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,9,8000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
3af05d2d,8,7,5,50.0,False,True,"[1, 1, 1]",4.436491673103718,8.872982821265492,4.436491410632746,2.1363350238383063,2.591415384415579,1.9863752785713107,1.5387776783679135,0.34684561400098435,,2.9749142428824626,2.079719042475668,3.026234799809145,,0.6821234035343126,,,,867.3497321605682,5147.971842050552,True,4280.6378746032715,0.015752077102661133,0.0,4280.6378746032715,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000038_37a2421990ff_seed5000042_L2_M1_standard.npz,867.3607676029205,2026-06-23 23:05:47,x86_64,dacsgpu0002,,64,64,3.11.15,0.29,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,5000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,6,5000042,38,"[(2, 7), (4, 6), (5, 6), (0, 6), (3, 7), (6, 7), (1, 7)]",
7cbaafdf,4,3,1,50.0,False,True,"[1, 1, 1]",,4.732050807561768,2.366025403780884,1.2878915626095835,1.4283297412273732,1.1202172127296561,1.316649701720842,0.5564876169572451,,0.3300809777493412,0.722945955731713,1.4816901905955127,,0.6262426841063029,,,,65.92986989021301,78.69781160354614,True,12.773181915283203,0.005226612091064453,0.0,12.773181915283203,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000040_8f3d1be6e598_seed42_L2_M1_standard.npz,65.95572447776794,2026-06-23 23:06:27,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,42,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,1,42,40,"[(1, 3), (0, 2), (2, 3)]",
7ea7a747,8,10,3,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,3.3725227417405037,3.663430422613931,3.040320668865979,4.060688221848246,0.658748360284577,,0.9886939375321475,3.029429043496682,4.55503519061432,,0.7389441885026026,,,,449.6945250034332,4826.2658586502075,True,4376.576685667038,0.005340576171875,0.0,4376.576685667038,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed2000042_L2_M1_standard.npz,449.71479868888855,2026-06-23 23:06:31,x86_64,dacsgpu0002,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,2000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,3,2000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
b3da1127,8,7,5,50.0,False,True,"[1, 1, 1]",4.436491673103718,8.872982821265492,4.436491410632746,2.4760121518175566,2.591415384415579,2.37105650055358,1.880548940908357,0.4238819949351436,,2.680311599782248,1.6992964804918014,3.220704740799481,,0.7259575759659463,,,,865.269327878952,5119.348575115204,True,4254.08136844635,0.0021071434020996094,0.0,4254.08136844635,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000038_37a2421990ff_seed6000042_L2_M1_standard.npz,865.2929580211639,2026-06-23 23:06:36,x86_64,dacsgpu0002,,64,64,3.11.15,0.3,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,6000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,7,6000042,38,"[(2, 7), (4, 6), (5, 6), (0, 6), (3, 7), (6, 7), (1, 7)]",
fd437e55,8,10,1,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,4.08225728421886,3.663430422613931,3.8256349094567064,3.583664955231603,0.5813628833571514,,0.7528174430776309,0.2688775346274239,3.9600736767704183,,0.642426086086281,,,,154.4679844379425,4563.005557775497,True,4408.543880701065,0.0062787532806396484,0.0,4408.543880701065,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed9000042_L2_M1_standard.npz,154.48226284980774,2026-06-23 23:06:48,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,9000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,10,9000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
1c8e1e74,8,10,3,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,4.175873513682391,3.663430422613931,3.8710695822120993,3.5637119933771357,0.578125998330192,,1.6509558207361241,1.036240643066197,4.389189903745198,,0.7120398055957481,,,,445.49650144577026,4776.2683391571045,True,4330.777014970779,0.005164384841918945,0.0,4330.777014970779,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed3000042_L2_M1_standard.npz,445.51153206825256,2026-06-23 23:07:25,x86_64,dacsgpu0002,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,4,3000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
0a8405da,8,7,5,50.0,False,True,"[1, 1, 1]",4.436491673103718,8.872982821265492,4.436491410632746,2.3767065196200505,2.591415384415579,2.2938266449300393,1.78468917852818,0.40227488520893184,,3.831524892377301,2.8132499595735823,3.7004516247168304,,0.8340941215219362,,,,869.9889624118805,5169.833086013794,True,4299.858097791672,0.013960838317871094,0.0,4299.858097791672,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000038_37a2421990ff_seed7000042_L2_M1_standard.npz,870.0135660171509,2026-06-23 23:07:34,x86_64,dacsgpu0002,,64,64,3.11.15,0.29,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,7000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,8,7000042,38,"[(2, 7), (4, 6), (5, 6), (0, 6), (3, 7), (6, 7), (1, 7)]",
7d101b14,4,3,1,50.0,False,True,"[1, 1, 1]",,4.732050807561768,2.366025403780884,0.7210070575336653,1.4283297412273732,0.6443878355430405,1.0103327341493096,0.42702144300478,,0.8732774379065451,1.6051672351190833,1.4469714531025821,,0.6115686614972874,,,,62.26797866821289,81.66602659225464,True,19.403109788894653,0.0050487518310546875,0.0,19.403109788894653,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000040_8f3d1be6e598_seed1000042_L2_M1_standard.npz,62.28489875793457,2026-06-23 23:07:38,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,1000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,2,1000042,40,"[(1, 3), (0, 2), (2, 3)]",
77c2d6be,8,10,3,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,3.427139846730783,3.663430422613931,3.206046482308625,3.3270810789560086,0.5397383609762934,,2.3166658152030806,2.5587350084978473,4.485413986557549,,0.7276498335785594,,,,443.8420367240906,4744.185893774033,True,4300.349100828171,0.00523066520690918,0.0,4300.349100828171,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed4000042_L2_M1_standard.npz,443.8680739402771,2026-06-23 23:07:53,x86_64,dacsgpu0002,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,4000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,5,4000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
65a56caf,4,3,1,50.0,False,True,"[1, 1, 1]",,4.732050807561768,2.366025403780884,1.5480140275314926,1.4283297412273732,1.3304012389854005,1.466954364695411,0.6200145243852118,,0.30520128087790876,0.5783075322979299,1.6195550051343655,,0.684511836489588,,,,60.49070978164673,71.80591821670532,True,11.321393966674805,0.006171464920043945,0.0,11.321393966674805,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000040_8f3d1be6e598_seed2000042_L2_M1_standard.npz,60.518840312957764,2026-06-23 23:07:55,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,2000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,3,2000042,40,"[(1, 3), (0, 2), (2, 3)]",
96af4986,8,10,3,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,3.6296547169115603,3.663430422613931,3.435022101097181,3.916306862972393,0.6353259800822779,,1.0370042136348863,1.9995737373853109,4.434808969789836,,0.7194403946862696,,,,438.5224599838257,4730.7459444999695,True,4292.226647853851,0.003150463104248047,0.0,4292.226647853851,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed5000042_L2_M1_standard.npz,438.543176651001,2026-06-23 23:08:30,x86_64,dacsgpu0002,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,5000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,6,5000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
fb41fd3f,4,3,1,50.0,False,True,"[1, 1, 1]",,4.732050807561768,2.366025403780884,1.699841863065431,1.4283297412273732,1.416729902707015,1.7000310057862307,0.7185253617017036,,0.028865287610248203,0.5954674937686795,1.7144636495913548,,0.7246253802161262,,,,58.374823331832886,73.46377086639404,True,15.094109773635864,0.005149364471435547,0.0,15.094109773635864,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000040_8f3d1be6e598_seed3000042_L2_M1_standard.npz,58.38632583618164,2026-06-23 23:08:40,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,3000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,4,3000042,40,"[(1, 3), (0, 2), (2, 3)]",
c9a93554,4,3,3,50.0,False,True,"[1, 1, 1]",,4.732050807561768,2.366025403780884,1.2878915626095835,1.4283297412273732,1.1202172127296561,1.316649701720842,0.5564876169572451,,0.8132905690600238,1.2061555470423957,1.723294986250854,,0.7283579823545452,,,,173.50354385375977,186.27395296096802,True,12.773181915283203,0.0027625560760498047,0.0,12.773181915283203,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000040_8f3d1be6e598_seed42_L2_M1_standard.npz,173.53045892715454,2026-06-23 23:08:42,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,42,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,1,42,40,"[(1, 3), (0, 2), (2, 3)]",
e099b421,8,10,3,50.0,False,True,"[1, 1, 1]",6.164247938460209,12.41776779593688,6.20888389796844,3.8580645269309697,3.663430422613931,3.6029222426370175,3.2423669654785017,0.5259955468774388,,2.842375296667604,2.121264742350572,4.663554613812304,,0.7565488378096016,,,,435.7724041938782,4751.150568246841,True,4315.380279779434,0.0021021366119384766,0.0,4315.380279779434,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000039_dc87f49064c8_seed6000042_L2_M1_standard.npz,435.78730630874634,2026-06-23 23:09:14,x86_64,dacsgpu0002,,64,64,3.11.15,0.27,True,False,adam,True,2,1000,hamqaoa,0.05,60,standard,2,1,6000042,False,False,False,10800,hog,False,True,False,False,False,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,26,1,1,40,40,5,3,5,7,6000042,39,"[(0, 1), (2, 3), (0, 4), (5, 7), (4, 6), (4, 5), (2, 5), (3, 6), (6, 7), (1, 7)]",
