run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,n_end,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
ed4f125d,5,10,3,50.0,False,True,"[1, 1, 1]",,4.374999916318099,4.374999916318099,,,3.0896071306136847,3.089607130613685,0.7724017826534213,,0.5081023440598669,0.5081023440598673,3.597709474673552,,0.899427368668388,,,,237.75054740905762,237.80305409431458,True,0.05413413047790527,0.0016148090362548828,0.0,0.05413413047790527,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed2000042_L1_M1_standard.npz,237.75742959976196,2026-06-24 23:48:52,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,2000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,3,2000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
df105eb0,6,15,1,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.329481628630843,4.329481628630842,0.7215802714384737,,0.2888550175188742,0.2888550175188733,4.618336646149716,,0.7697227743582861,,,,81.5284788608551,81.59319376945496,True,0.06710338592529297,0.002376556396484375,0.0,0.06710338592529297,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed42_L1_M1_standard.npz,81.53525495529175,2026-06-24 23:48:56,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,42,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,1,42,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
21bc2a2f,5,10,3,50.0,False,True,"[1, 1, 1]",,4.374999916318099,4.374999916318099,,,3.0263299660572693,3.0263299660572693,0.7565824915143173,,0.5137894957537408,0.5137894957537408,3.54011946181101,,0.8850298654527525,,,,238.2514886856079,238.30487775802612,True,0.05495047569274902,0.0015282630920410156,0.0,0.05495047569274902,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed3000042_L1_M1_standard.npz,238.2620313167572,2026-06-24 23:48:58,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,3000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,4,3000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
613a3edc,5,10,3,50.0,False,True,"[1, 1, 1]",,4.374999916318099,4.374999916318099,,,2.9893052910814717,2.9893052910814726,0.7473263227703681,,0.5963527084922955,0.5963527084922964,3.585657999573768,,0.896414499893442,,,,237.7587058544159,237.81306433677673,True,0.05610918998718262,0.0017375946044921875,0.0,0.05610918998718262,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed4000042_L1_M1_standard.npz,237.7670443058014,2026-06-24 23:48:58,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,4000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,5,4000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
310cb098,4,6,5,50.0,False,True,"[1, 1, 1]",,2.9999999999990283,2.9999999999990283,,,1.9595976337991539,1.9595976337991545,0.6531992112663848,,0.5427099337484638,0.5427099337484644,2.5023075675476183,,0.8341025225158728,,,,394.3518919944763,394.3952519893646,True,0.04495882987976074,0.0015857219696044922,0.0,0.04495882987976074,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed4000042_L1_M1_standard.npz,394.35868644714355,2026-06-24 23:49:03,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,4000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,5,4000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
00cef4a5,4,6,5,50.0,False,True,"[1, 1, 1]",,2.9999999999990283,2.9999999999990283,,,1.970280082341568,1.9702800823415683,0.6567600274471894,,0.8501338854466269,0.8501338854466272,2.820413967788195,,0.9401379892627317,,,,395.7828018665314,395.8261208534241,True,0.0443272590637207,0.0009946823120117188,0.0,0.0443272590637207,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed5000042_L1_M1_standard.npz,395.7927348613739,2026-06-24 23:49:05,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,5000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,6,5000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
8e8e1f0a,4,6,5,50.0,False,True,"[1, 1, 1]",,2.9999999999990283,2.9999999999990283,,,1.6952616004350562,1.695261600435056,0.5650872001450187,,0.8240340747613486,0.8240340747613484,2.5192956751964046,,0.8397652250654682,,,,398.5037875175476,398.5480990409851,True,0.045446157455444336,0.0011208057403564453,0.0,0.045446157455444336,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed6000042_L1_M1_standard.npz,398.5165956020355,2026-06-24 23:49:08,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,6000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,7,6000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
1baf2a97,4,6,5,50.0,False,True,"[1, 1, 1]",,2.9999999999990283,2.9999999999990283,,,1.9536925529444982,1.9536925529444982,0.6512308509814994,,0.772693721521249,0.772693721521249,2.726386274465747,,0.9087954248219158,,,,399.93425941467285,399.97791934013367,True,0.04501008987426758,0.001336812973022461,0.0,0.04501008987426758,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed7000042_L1_M1_standard.npz,399.9407901763916,2026-06-24 23:49:15,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,7000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,8,7000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
eef8ce52,5,10,3,50.0,False,True,"[1, 1, 1]",,4.374999916318099,4.374999916318099,,,2.900214029849053,2.9002140298490526,0.7250535074622632,,0.6255681129182777,0.6255681129182773,3.5257821427673304,,0.8814455356918326,,,,237.8495602607727,237.90306949615479,True,0.05542349815368652,0.001901865005493164,0.0,0.05542349815368652,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed5000042_L1_M1_standard.npz,237.86011242866516,2026-06-24 23:49:35,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,5000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,6,5000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
fdbe1229,6,15,1,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.388376541306134,4.388376541306136,0.7313960902176894,,0.06675620852180408,0.06675620852180586,4.45513274982794,,0.7425221249713233,,,,82.53619027137756,82.61405920982361,True,0.0798192024230957,0.0019378662109375,0.0,0.0798192024230957,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed1000042_L1_M1_standard.npz,82.55241656303406,2026-06-24 23:49:58,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,1000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,2,1000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
0b0c4a1e,5,10,3,50.0,False,True,"[1, 1, 1]",,4.374999916318099,4.374999916318099,,,3.0772610264472924,3.0772610264472924,0.7693152566118231,,0.5211081265838646,0.5211081265838646,3.598369153031157,,0.8995922882577893,,,,237.2083125114441,237.2626292705536,True,0.05591273307800293,0.0015819072723388672,0.0,0.05591273307800293,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed6000042_L1_M1_standard.npz,237.21556520462036,2026-06-24 23:50:04,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,6000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,7,6000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
cc18e131,4,6,5,50.0,False,True,"[1, 1, 1]",,2.9999999999990283,2.9999999999990283,,,1.8985594926562852,1.8985594926562857,0.6328531642187619,,0.6409710839125675,0.640971083912568,2.539530576568853,,0.8465101921896178,,,,393.6431725025177,393.685507774353,True,0.04389524459838867,0.001546621322631836,0.0,0.04389524459838867,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed8000042_L1_M1_standard.npz,393.6559646129608,2026-06-24 23:50:05,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,8000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,9,8000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
91f0e601,5,10,3,50.0,False,True,"[1, 1, 1]",,4.374999916318099,4.374999916318099,,,3.0736927875427096,3.073692787542709,0.7684231968856773,,0.564518354845855,0.5645183548458546,3.638211142388564,,0.909552785597141,,,,238.37971949577332,238.43439364433289,True,0.056471824645996094,0.001783132553100586,0.0,0.056471824645996094,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed7000042_L1_M1_standard.npz,238.3911955356598,2026-06-24 23:50:11,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,7000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,8,7000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
e7dfb742,6,15,1,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.318467764770827,4.318467764770827,0.7197446274618046,,0.2880424894994196,0.2880424894994196,4.606510254270247,,0.7677517090450411,,,,81.31748080253601,81.38188815116882,True,0.06736207008361816,0.0029418468475341797,0.0,0.06736207008361816,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed2000042_L1_M1_standard.npz,81.32635235786438,2026-06-24 23:50:18,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,2000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,3,2000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
b62b85e7,6,15,1,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.427123855600833,4.427123855600832,0.737853975933472,,0.20677665921905053,0.20677665921904964,4.633900514819882,,0.7723167524699804,,,,82.29809594154358,82.36504030227661,True,0.0683143138885498,0.0013573169708251953,0.0,0.0683143138885498,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed3000042_L1_M1_standard.npz,82.31054782867432,2026-06-24 23:50:30,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,3000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,4,3000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
4d3a9c86,4,6,5,50.0,False,True,"[1, 1, 1]",,2.9999999999990283,2.9999999999990283,,,1.9415874098281618,1.9415874098281611,0.6471958032760537,,0.5194530718781778,0.5194530718781771,2.461040481706339,,0.8203468272354463,,,,396.39585423469543,396.43960309028625,True,0.04511713981628418,0.0013546943664550781,0.0,0.04511713981628418,Results/warm_start_cache/complete_graphs/complete/complete_n4_113a65fe91db_seed9000042_L1_M1_standard.npz,396.4078094959259,2026-06-24 23:50:33,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,True,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,9000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,10,9000042,,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 3)]",
7021392e,6,15,1,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.483131458509442,4.4831314585094395,0.7471885764182399,,0.41685168854670174,0.4168516885466991,4.899983147056141,,0.8166638578426902,,,,82.85502243041992,82.93038368225098,True,0.07854580879211426,0.0031528472900390625,0.0,0.07854580879211426,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed4000042_L1_M1_standard.npz,82.8695821762085,2026-06-24 23:50:36,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,4000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,5,4000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
3d64a5c5,5,10,3,50.0,False,True,"[1, 1, 1]",,4.374999916318099,4.374999916318099,,,3.1209625550943545,3.120962555094355,0.7802406387735887,,0.4731126742722127,0.47311267427221315,3.5940752293665676,,0.8985188073416419,,,,240.54682779312134,240.59853625297546,True,0.05332827568054199,0.0016057491302490234,0.0,0.05332827568054199,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed8000042_L1_M1_standard.npz,240.55674529075623,2026-06-24 23:51:00,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,8000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,9,8000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
78a4d0f1,6,15,1,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.393328321622791,4.393328321622792,0.732221386937132,,0.1846907031317846,0.18469070313178548,4.5780190247545764,,0.7630031707924294,,,,82.9018087387085,82.96774101257324,True,0.06909060478210449,0.003144979476928711,0.0,0.06909060478210449,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed5000042_L1_M1_standard.npz,82.91741371154785,2026-06-24 23:51:27,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,5000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,6,5000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
7f27898e,5,10,3,50.0,False,True,"[1, 1, 1]",,4.374999916318099,4.374999916318099,,,3.062488382455521,3.0624883824555225,0.7656220956138806,,0.56416154359006,0.5641615435900613,3.6266499260455825,,0.9066624815113956,,,,241.07266449928284,241.12650108337402,True,0.05530953407287598,0.0014619827270507812,0.0,0.05530953407287598,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed9000042_L1_M1_standard.npz,241.08119750022888,2026-06-24 23:51:35,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,9000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,10,9000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
0c5c6da4,6,15,1,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.48727884550668,4.487278845506679,0.7478798075844465,,0.390224399286744,0.39022439928674313,4.877503244793423,,0.8129172074655705,,,,83.4266197681427,83.49133157730103,True,0.06636333465576172,0.001638650894165039,0.0,0.06636333465576172,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed6000042_L1_M1_standard.npz,83.43327474594116,2026-06-24 23:51:38,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,6000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,7,6000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
514b3e1e,6,15,1,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.484357992280296,4.484357992280297,0.7473929987133828,,0.10663633475647405,0.10663633475647494,4.590994327036771,,0.7651657211727952,,,,84.4232234954834,84.4907500743866,True,0.0693213939666748,0.0017833709716796875,0.0,0.0693213939666748,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed7000042_L1_M1_standard.npz,84.43101143836975,2026-06-24 23:52:05,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,7000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,8,7000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
e2c7d9ef,6,15,1,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.302202416605295,4.302202416605296,0.7170337361008827,,0.3336306031124874,0.33363060311248915,4.635833019717784,,0.7726388366196306,,,,84.88210034370422,84.95406150817871,True,0.07448816299438477,0.0025148391723632812,0.0,0.07448816299438477,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed8000042_L1_M1_standard.npz,84.8953320980072,2026-06-24 23:52:56,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,8000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,9,8000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
1d1b8e14,6,15,3,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.329481628630843,4.329481628630842,0.7215802714384737,,0.5896395684788835,0.5896395684788827,4.9191211971097255,,0.8198535328516209,,,,307.73621916770935,307.8014883995056,True,0.06710338592529297,0.001821279525756836,0.0,0.06710338592529297,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed42_L1_M1_standard.npz,307.74982023239136,2026-06-24 23:53:03,x86_64,dacsgpu0003,,64,64,3.11.15,0.24,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,42,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,1,42,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
a4aa22dd,6,15,1,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.373504452608427,4.373504452608427,0.7289174087680711,,0.1372584096354954,0.1372584096354954,4.510762862243922,,0.7517938103739871,,,,85.05933904647827,85.12504291534424,True,0.0675513744354248,0.0018336772918701172,0.0,0.0675513744354248,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed9000042_L1_M1_standard.npz,85.07433700561523,2026-06-24 23:53:39,x86_64,dacsgpu0003,,64,64,3.11.15,0.22,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,9000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,10,9000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
22d93f37,5,10,5,50.0,False,True,"[1, 1, 1]",,4.374999916318099,4.374999916318099,,,2.915289632509984,2.9152896325099813,0.7288224081274953,,0.7511414802132954,0.7511414802132927,3.6664311127232767,,0.9166077781808192,,,,542.2552568912506,542.3083164691925,True,0.054697513580322266,0.0016243457794189453,0.0,0.054697513580322266,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed42_L1_M1_standard.npz,542.2768666744232,2026-06-24 23:53:41,x86_64,dacsgpu0003,,64,64,3.11.15,0.24,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,42,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,1,42,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
30fd688d,6,15,3,50.0,False,True,"[1, 1, 1]",,5.999999859450923,5.999999859450923,,,4.388376541306134,4.388376541306136,0.7313960902176894,,0.5245195873968722,0.524519587396874,4.912896128703008,,0.8188160214505014,,,,306.7777519226074,306.85588693618774,True,0.0798192024230957,0.0016696453094482422,0.0,0.0798192024230957,Results/warm_start_cache/complete_graphs/complete/complete_n6_e378c163ce28_seed1000042_L1_M1_standard.npz,306.78582096099854,2026-06-24 23:53:53,x86_64,dacsgpu0003,,64,64,3.11.15,0.23,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,1000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,2,1000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5)]",
de2e7a83,5,10,5,50.0,False,True,"[1, 1, 1]",,4.374999916318099,4.374999916318099,,,2.9405251872795803,2.94052518727958,0.735131296819895,,0.7524581848143082,0.7524581848143077,3.692983372093888,,0.923245843023472,,,,539.6709885597229,539.726603269577,True,0.05689215660095215,0.0012636184692382812,0.0,0.05689215660095215,Results/warm_start_cache/complete_graphs/complete/complete_n5_a3fe0fbe2cd2_seed1000042_L1_M1_standard.npz,539.6921310424805,2026-06-24 23:53:53,x86_64,dacsgpu0003,,64,64,3.11.15,0.24,False,False,adam,True,2,1000,hamqaoa,0.05,3,10,standard,1,1,1000042,False,False,False,10800,complete,False,True,False,False,True,False,True,10,True,Results/warm_start_cache/complete_graphs,512,60,0,30,1,1,32,32,5,3,5,2,1000042,,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",
